Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,Protein Stimulus HMS LINCS ID,Protein Stimulus Name,Other Stimulus HMS LINCS ID,Other Stimulus Name,Stimulus Concentration,Stimulus Conc Unit,ExpPlate,Measured Protein,Measured Protein MFI (a.u.),Bead Count
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,GM-CSF,187.0,78
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,,,,,,,1,GM-CSF,191.0,45
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,1,GM-CSF,212.5,56
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,1,GM-CSF,210.5,76
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,GM-CSF,213.5,72
60004-1,RA1869,,,,,,,,,,,1,GM-CSF,214.0,80
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,GM-CSF,206.0,53
60003-1,N2759,,,,,,,,,,,1,GM-CSF,203.0,46
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,GM-CSF,214.0,55
60005-1,RA1931,,,,,,,,,,,1,GM-CSF,220.0,60
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,1,GM-CSF,213.0,47
60001-1,N2586,,,,,,,,,,,1,GM-CSF,201.0,48
,,,,,,,,,,,,0,GM-CSF,252.0,50
,,,,,,,,,,,,0,GM-CSF,226.5,48
,,,,,,,,,,,,0,GM-CSF,223.5,58
,,,,,,,,,,,,0,GM-CSF,464.0,93
,,,,,,,,,,,,0,GM-CSF,461.0,51
,,,,,,,,,,,,0,GM-CSF,421.0,46
60006-1,RA2159,,,,,,,,,,,2,GM-CSF,531.0,53
60002-1,N2645,,,,,,,,,,,2,GM-CSF,408.0,74
60007-1,RA2708,,,,,,,,,,,2,GM-CSF,413.0,69
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,GM-CSF,415.5,84
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,,,,,,,2,GM-CSF,443.0,89
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,GM-CSF,421.0,75
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,,,,,,,2,GM-CSF,446.0,72
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,GM-CSF,431.5,66
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,,,,,,,2,GM-CSF,452.0,49
60006-1,RA2159,,,,,201285,TNF-a,,,100,ng/mL,2,GM-CSF,502.5,76
60002-1,N2645,,,,,201285,TNF-a,,,100,ng/mL,2,GM-CSF,487.5,76
60007-1,RA2708,,,,,201285,TNF-a,,,100,ng/mL,2,GM-CSF,491.0,69
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,2,GM-CSF,506.0,79
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,2,GM-CSF,501.0,77
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,2,GM-CSF,552.0,59
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,2,GM-CSF,520.0,71
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,2,GM-CSF,520.0,81
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,2,GM-CSF,497.0,62
60006-1,RA2159,,,,,201286,IL-1 alpha,,,100,ng/mL,2,GM-CSF,484.0,65
60002-1,N2645,,,,,201286,IL-1 alpha,,,100,ng/mL,2,GM-CSF,441.5,80
60007-1,RA2708,,,,,201286,IL-1 alpha,,,100,ng/mL,2,GM-CSF,526.0,68
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,GM-CSF,483.0,63
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,GM-CSF,510.0,83
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,GM-CSF,468.0,67
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,GM-CSF,442.0,77
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,GM-CSF,514.0,44
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,GM-CSF,499.0,50
60006-1,RA2159,,,,,,,90002-1,Poly(I:C),2,ug/mL,2,GM-CSF,444.0,59
60002-1,N2645,,,,,,,90002-1,Poly(I:C),2,ug/mL,2,GM-CSF,468.5,82
60007-1,RA2708,,,,,,,90002-1,Poly(I:C),2,ug/mL,2,GM-CSF,513.0,80
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,GM-CSF,453.0,86
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,2,GM-CSF,456.0,84
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,GM-CSF,434.0,69
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,2,GM-CSF,474.0,65
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,GM-CSF,435.0,53
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,2,GM-CSF,432.0,70
60006-1,RA2159,,,,,,,,,,,2,GM-CSF,352.0,57
60002-1,N2645,,,,,,,,,,,2,GM-CSF,405.0,91
60007-1,RA2708,,,,,,,,,,,2,GM-CSF,402.0,63
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,GM-CSF,414.5,82
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,,,,,,,2,GM-CSF,391.0,69
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,GM-CSF,379.0,84
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,,,,,,,2,GM-CSF,396.0,65
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,GM-CSF,390.0,61
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,,,,,,,2,GM-CSF,395.0,55
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,GM-CSF,381.5,68
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,2,GM-CSF,352.5,80
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,GM-CSF,367.0,73
60002-1,N2645,10228-102-3,IKK16,2.0,uM,,,,,,,2,GM-CSF,388.5,76
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,GM-CSF,384.0,69
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,,,,,,,2,GM-CSF,393.5,76
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,GM-CSF,400.0,77
60006-1,RA2159,,,,,,,,,,,2,GM-CSF,399.0,84
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,GM-CSF,422.0,76
60002-1,N2645,,,,,,,,,,,2,GM-CSF,399.0,68
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,GM-CSF,407.0,81
60007-1,RA2708,,,,,,,,,,,2,GM-CSF,398.0,65
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,2,GM-CSF,498.5,72
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,2,GM-CSF,537.5,58
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,2,GM-CSF,444.0,50
60002-1,N2645,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,2,GM-CSF,470.0,73
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,2,GM-CSF,487.5,60
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,2,GM-CSF,496.0,45
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,2,GM-CSF,553.0,75
60006-1,RA2159,,,,,201285,TNF-a,,,100,ng/mL,2,GM-CSF,580.0,63
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,2,GM-CSF,491.0,60
60002-1,N2645,,,,,201285,TNF-a,,,100,ng/mL,2,GM-CSF,526.0,53
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,2,GM-CSF,500.0,52
60007-1,RA2708,,,,,201285,TNF-a,,,100,ng/mL,2,GM-CSF,477.5,38
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,GM-CSF,412.0,57
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,GM-CSF,412.0,73
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,GM-CSF,413.0,83
60002-1,N2645,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,GM-CSF,425.0,67
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,2,GM-CSF,410.0,74
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,2,GM-CSF,440.0,76
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,2,GM-CSF,526.0,72
60006-1,RA2159,,,,,201286,IL-1 alpha,,,100,ng/mL,2,GM-CSF,513.0,54
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,2,GM-CSF,451.5,68
60002-1,N2645,,,,,201286,IL-1 alpha,,,100,ng/mL,2,GM-CSF,483.0,51
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,2,GM-CSF,513.0,52
60007-1,RA2708,,,,,201286,IL-1 alpha,,,100,ng/mL,2,GM-CSF,526.5,60
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,2,GM-CSF,397.0,74
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,GM-CSF,421.0,67
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,2,GM-CSF,419.0,67
60002-1,N2645,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,GM-CSF,402.0,57
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,2,GM-CSF,446.0,67
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,GM-CSF,440.0,86
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,2,GM-CSF,445.0,95
60006-1,RA2159,,,,,,,90002-1,Poly(I:C),2,ug/mL,2,GM-CSF,490.0,53
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,2,GM-CSF,416.0,45
60002-1,N2645,,,,,,,90002-1,Poly(I:C),2,ug/mL,2,GM-CSF,446.0,55
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,2,GM-CSF,523.0,59
60007-1,RA2708,,,,,,,90002-1,Poly(I:C),2,ug/mL,2,GM-CSF,517.0,45
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,GM-CSF,400.0,58
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,2,GM-CSF,376.0,60
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,GM-CSF,430.0,45
60002-1,N2645,10228-102-3,IKK16,2.0,uM,,,,,,,2,GM-CSF,414.5,62
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,GM-CSF,436.0,67
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,,,,,,,2,GM-CSF,425.0,56
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,GM-CSF,376.0,87
60006-1,RA2159,,,,,,,,,,,2,GM-CSF,381.0,51
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,GM-CSF,412.0,56
60002-1,N2645,,,,,,,,,,,2,GM-CSF,391.5,52
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,GM-CSF,441.0,46
60007-1,RA2708,,,,,,,,,,,2,GM-CSF,439.0,40
,,,,,,,,,,,,0,GM-CSF,387.0,55
,,,,,,,,,,,,0,GM-CSF,378.0,41
,,,,,,,,,,,,0,GM-CSF,392.0,51
,,,,,,,,,,,,0,GM-CSF,220.0,53
,,,,,,,,,,,,0,GM-CSF,248.0,73
,,,,,,,,,,,,0,GM-CSF,224.0,41
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,GM-CSF,190.0,65
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,,,,,,,3,GM-CSF,192.0,61
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,GM-CSF,212.5,74
60003-1,N2759,10228-102-3,IKK16,2.0,uM,,,,,,,3,GM-CSF,208.0,74
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,GM-CSF,216.5,74
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,,,,,,,3,GM-CSF,206.0,84
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,GM-CSF,212.0,99
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,3,GM-CSF,200.0,63
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,GM-CSF,200.0,87
60004-1,RA1869,,,,,,,,,,,3,GM-CSF,207.0,81
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,GM-CSF,201.0,102
60003-1,N2759,,,,,,,,,,,3,GM-CSF,209.0,68
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,GM-CSF,192.0,82
60005-1,RA1931,,,,,,,,,,,3,GM-CSF,198.5,56
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,GM-CSF,203.0,55
60001-1,N2586,,,,,,,,,,,3,GM-CSF,187.0,55
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,195.0,79
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,201.0,83
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,227.0,71
60003-1,N2759,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,216.0,76
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,214.0,79
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,220.0,89
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,194.5,76
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,199.5,66
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,251.5,78
60004-1,RA1869,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,295.5,86
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,275.0,54
60003-1,N2759,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,292.5,80
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,272.0,70
60005-1,RA1931,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,313.5,74
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,292.5,78
60001-1,N2586,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,286.0,61
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,203.5,74
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,224.0,83
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,212.0,79
60003-1,N2759,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,226.0,99
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,205.0,84
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,215.0,83
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,199.5,66
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,205.0,81
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,315.0,86
60004-1,RA1869,,,,,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,316.0,68
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,345.0,77
60003-1,N2759,,,,,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,329.5,72
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,336.5,72
60005-1,RA1931,,,,,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,349.0,77
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,350.0,73
60001-1,N2586,,,,,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,304.0,63
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,3,GM-CSF,286.0,71
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,3,GM-CSF,321.0,65
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,3,GM-CSF,259.0,61
60003-1,N2759,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,3,GM-CSF,274.0,87
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,3,GM-CSF,271.5,74
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,3,GM-CSF,282.0,74
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,3,GM-CSF,284.0,67
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,3,GM-CSF,310.0,66
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,GM-CSF,345.0,74
60004-1,RA1869,,,,,201285,TNF-a,,,100,ng/mL,3,GM-CSF,376.5,66
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,GM-CSF,299.0,59
60003-1,N2759,,,,,201285,TNF-a,,,100,ng/mL,3,GM-CSF,311.0,58
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,GM-CSF,351.0,67
60005-1,RA1931,,,,,201285,TNF-a,,,100,ng/mL,3,GM-CSF,376.0,69
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,GM-CSF,338.5,78
60001-1,N2586,,,,,201285,TNF-a,,,100,ng/mL,3,GM-CSF,342.0,85
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,GM-CSF,206.0,69
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,,,,,,,3,GM-CSF,190.0,64
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,GM-CSF,206.0,74
60003-1,N2759,10228-102-3,IKK16,2.0,uM,,,,,,,3,GM-CSF,198.0,71
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,GM-CSF,199.5,72
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,,,,,,,3,GM-CSF,194.0,68
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,GM-CSF,205.5,90
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,3,GM-CSF,201.5,58
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,GM-CSF,209.0,66
60004-1,RA1869,,,,,,,,,,,3,GM-CSF,210.0,65
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,GM-CSF,201.0,70
60003-1,N2759,,,,,,,,,,,3,GM-CSF,203.0,70
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,GM-CSF,215.0,68
60005-1,RA1931,,,,,,,,,,,3,GM-CSF,217.0,67
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,GM-CSF,197.0,79
60001-1,N2586,,,,,,,,,,,3,GM-CSF,195.0,72
60004-1,RA1869,,,,,,,,,,,3,GM-CSF,191.0,67
60003-1,N2759,,,,,,,,,,,3,GM-CSF,214.0,63
60005-1,RA1931,,,,,,,,,,,3,GM-CSF,184.5,56
60001-1,N2586,,,,,,,,,,,3,GM-CSF,183.0,80
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,GM-CSF,191.0,67
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,,,,,,,3,GM-CSF,196.0,52
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,GM-CSF,205.0,71
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,,,,,,,3,GM-CSF,203.0,60
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,GM-CSF,184.0,63
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,,,,,,,3,GM-CSF,186.0,53
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,GM-CSF,187.0,65
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,,,,,,,3,GM-CSF,186.0,48
60004-1,RA1869,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,220.5,68
60003-1,N2759,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,283.5,72
60005-1,RA1931,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,270.5,70
60001-1,N2586,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,278.0,58
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,200.0,85
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,237.0,41
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,201.0,71
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,250.0,58
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,197.0,59
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,229.5,66
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,201.5,72
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,GM-CSF,227.0,62
60004-1,RA1869,,,,,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,293.0,76
60003-1,N2759,,,,,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,305.0,55
60005-1,RA1931,,,,,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,309.0,67
60001-1,N2586,,,,,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,294.0,79
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,248.0,67
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,252.5,56
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,312.5,70
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,275.5,70
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,284.5,52
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,259.5,62
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,291.0,77
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,GM-CSF,260.0,43
60004-1,RA1869,,,,,201285,TNF-a,,,100,ng/mL,3,GM-CSF,322.5,50
60003-1,N2759,,,,,201285,TNF-a,,,100,ng/mL,3,GM-CSF,288.0,82
60005-1,RA1931,,,,,201285,TNF-a,,,100,ng/mL,3,GM-CSF,335.5,56
60001-1,N2586,,,,,201285,TNF-a,,,100,ng/mL,3,GM-CSF,323.0,86
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,3,GM-CSF,300.0,81
