Cell HMS LINCS ID,Cell Name,Clinical Subtype,Transcriptional Subtype,Small Molecule HMS LINCS ID,Small Molecule Name,Antibody HMS LINCS ID,Antibody Name,Perturbagen Target,Perturbagen Class,Biological Replicate ID,Conc Unit,GR50,GEC50,GRmax,GRinf,GR Hill Coefficient,GR_AOC,GR r2,Nominal Division Rate
50578-1,HCC1187,TNBC,Basal A,10175-106-3,Sunitinib,,,PDGFR/VEGFR/KIT/FLT3,RTK,7432.067,uM,5.81250,7.2390,-0.9992,-0.9981,5.0000,0.4502,0.9970,1.0373
50578-1,HCC1187,TNBC,Basal A,10175-106-3,Sunitinib,,,PDGFR/VEGFR/KIT/FLT3,RTK,7433.067,uM,5.60790,8.32790,-0.9958,-1.0000,2.7782,0.4569,0.9972,1.0142
50578-1,HCC1187,TNBC,Basal A,10102-101-3,Taxol,,,TUBB,TUBB,7811.002,uM,0.00583,0.01049,-0.9898,-1.0000,1.8709,1.2966,0.9842,0.4929
50578-1,HCC1187,TNBC,Basal A,10102-101-3,Taxol,,,TUBB,TUBB,12696.002,uM,0.00802,0.00995,-0.9713,-0.9731,5.0000,1.2723,0.9944,0.7184
50578-1,HCC1187,TNBC,Basal A,10102-101-3,Taxol,,,TUBB,TUBB,9244.002,uM,0.00722,0.00898,-0.9968,-0.9950,5.0000,1.2989,0.9984,0.5206
50578-1,HCC1187,TNBC,Basal A,10102-101-3,Taxol,,,TUBB,TUBB,7812.002,uM,0.00801,0.00970,-0.8107,-0.8039,5.0000,1.1382,0.9988,1.0730
50578-1,HCC1187,TNBC,Basal A,10276-101-1,TCS 2312,,,CHK1,CHK,10753.152,uM,0.69805,1.0330,-0.8418,-0.8157,2.4684,0.5252,0.9937,1.3690
50578-1,HCC1187,TNBC,Basal A,10276-101-1,TCS 2312,,,CHK1,CHK,10518.14,uM,1.0160,1.24260,-0.8690,-0.8683,5.0000,0.4833,0.9979,1.2052
50578-1,HCC1187,TNBC,Basal A,10520-101-1,TCS PIM-1 1,,,Pim kinase,PIM,10518.135,uM,inf,inf,0.4907,0.4907,0.0000,0.1417,0.0602,1.1446
50578-1,HCC1187,TNBC,Basal A,10520-101-1,TCS PIM-1 1,,,Pim kinase,PIM,10753.148,uM,inf,19.54260,0.5317,0.5305,4.8194,0.0622,0.8397,1.2988
50578-1,HCC1187,TNBC,Basal A,10277-101-1,Temsirolimus,,,MTOR,MTOR,10753.144,uM,0.74356,10.51980,-0.9855,-1.0000,0.4146,0.5235,0.8233,1.3008
50578-1,HCC1187,TNBC,Basal A,10278-999-1,Topotecan,,,TOP1,TOP,7812.047,uM,0.25717,0.30378,-0.1021,-0.2221,2.2065,0.5926,0.9292,1.0776
50578-1,HCC1187,TNBC,Basal A,10345-111-3,Torkinib,,,,,15300.211,uM,0.00035,0.03423,-0.7443,-1.0000,0.2401,1.0888,0.9649,0.8961
50578-1,HCC1187,TNBC,Basal A,10021-101-5,Tozasertib,,,AURK/FLT3/ABL/JAK2,AURK,10518.138,uM,0.09728,0.11455,-0.5380,-0.2289,2.3063,0.6356,0.9308,1.3413
50578-1,HCC1187,TNBC,Basal A,10021-101-5,Tozasertib,,,AURK/FLT3/ABL/JAK2,AURK,10753.15,uM,0.09803,0.20848,-0.5371,-0.4359,0.8308,0.5754,0.9552,1.4129
50578-1,HCC1187,TNBC,Basal A,10136-101-2,TPCA-1,,,IKK,NFKB,10518.1,uM,1.72660,4.80140,-0.1947,-0.4091,0.5845,0.4171,0.980,1.4056
50578-1,HCC1187,TNBC,Basal A,10136-101-2,TPCA-1,,,IKK,NFKB,7431.1,uM,2.92080,23.6230,-0.3311,-0.8931,0.4902,0.3710,0.9929,1.5594
50578-1,HCC1187,TNBC,Basal A,10142-999-2,Trametinib,,,MEK,MAPK,9244.012,uM,inf,inf,0.8051,0.8051,0.0000,0.0362,0.0762,0.4292
50578-1,HCC1187,TNBC,Basal A,10142-999-2,Trametinib,,,MEK,MAPK,7812.036,uM,inf,inf,0.9297,0.9297,0.0000,0.0087,0.2131,1.0103
50578-1,HCC1187,TNBC,Basal A,10142-999-2,Trametinib,,,MEK,MAPK,7811.036,uM,4.20720,17.31660,0.0126,-1.0000,0.7765,0.1581,0.9649,0.4612
50578-1,HCC1187,TNBC,Basal A,10279-101-1,Trichostatin A,,,HDAC,HDAC,7433.065,uM,4.75510,5.90980,-0.9877,-0.9827,5.0000,1.0545,0.9988,0.8820
50578-1,HCC1187,TNBC,Basal A,10279-101-1,Trichostatin A,,,HDAC,HDAC,7431.065,uM,5.10640,7.86560,-0.8862,-0.8737,2.3395,0.9227,0.9989,1.4650
50578-1,HCC1187,TNBC,Basal A,10279-101-1,Trichostatin A,,,HDAC,HDAC,7432.065,uM,1.82480,2.79630,-0.9944,-0.9900,2.5582,1.1358,0.9990,0.7981
50578-1,HCC1187,TNBC,Basal A,10280-101-1,Triciribine,,,AKT,AKT,7431.074,uM,0.30781,0.32441,-0.1484,-0.1501,5.0000,0.4317,0.9260,1.4349
50578-1,HCC1187,TNBC,Basal A,10280-101-1,Triciribine,,,AKT,AKT,7432.074,uM,0.09985,0.94087,-0.7596,-1.0000,0.4898,0.5937,0.9931,0.8598
50578-1,HCC1187,TNBC,Basal A,10219-101-2,U-0126,,,MEK,MAPK,7812.029,uM,inf,inf,0.1448,0.1448,0.0000,0.2281,-0.0052,0.9642
50578-1,HCC1187,TNBC,Basal A,10346-110-1,Valproic acid,,,HDAC,HDAC,10753.143,uM,703.9730,1000.00000,-0.6533,-0.3342,1.4581,0.2661,0.8781,1.4954
50578-1,HCC1187,TNBC,Basal A,10281-101-1,Vinorelbine,,,TUBB,TUBB,7812.042,uM,0.02448,0.02930,-0.9783,-0.7271,4.9992,1.0018,0.9513,0.9722
50578-1,HCC1187,TNBC,Basal A,10281-101-1,Vinorelbine,,,TUBB,TUBB,7811.018,uM,0.01088,0.01347,-0.9977,-0.9563,5.0000,1.2447,0.9982,0.4694
50578-1,HCC1187,TNBC,Basal A,10282-101-1,Vorinostat,,,HDAC,HDAC,7432.065,uM,19.95780,24.69860,-0.9931,-0.9513,5.0000,1.0060,0.9964,0.7981
50578-1,HCC1187,TNBC,Basal A,10282-101-1,Vorinostat,,,HDAC,HDAC,7433.065,uM,14.62480,30.19620,-0.9857,-0.9715,1.4889,0.9699,0.9978,0.8820
50578-1,HCC1187,TNBC,Basal A,10282-101-1,Vorinostat,,,HDAC,HDAC,7431.065,uM,35.18370,55.47640,-0.8812,-0.8647,2.2049,0.8325,0.9995,1.4650
50578-1,HCC1187,TNBC,Basal A,10283-101-1,XRP44X,,,ELK3,MAPK,10518.139,uM,1.20340,1.41520,-0.7378,-0.6246,5.0000,0.5809,0.9830,1.2366
50578-1,HCC1187,TNBC,Basal A,10283-101-1,XRP44X,,,ELK3,MAPK,10753.151,uM,0.53311,0.70192,-0.8185,-0.7226,3.2504,0.7265,0.9936,1.2139
50578-1,HCC1187,TNBC,Basal A,10096-101-2,ZM-447439,,,AURK,AURK,10518.138,uM,0.23611,0.23002,0.0120,0.0612,5.0000,0.4780,0.9213,1.3413
50578-1,HCC1187,TNBC,Basal A,10096-101-2,ZM-447439,,,AURK,AURK,10753.15,uM,0.49239,0.52921,-0.1737,-0.1339,3.2903,0.3927,0.9860,1.4129
50206-1,HCC1395,TNBC,Basal B,10275-101-1,(Z)-4-Hydroxytamoxifen,,,ESR1,,7814.016,uM,86.84590,1000.00000,0.3508,-0.6755,0.3498,0.1708,0.7839,0.8623
50206-1,HCC1395,TNBC,Basal B,10275-101-1,(Z)-4-Hydroxytamoxifen,,,ESR1,,7815.016,uM,47.30110,203.97620,0.0252,-1.0000,0.7517,0.1275,0.9086,0.4370
50206-1,HCC1395,TNBC,Basal B,10275-101-1,(Z)-4-Hydroxytamoxifen,,,ESR1,,7816.016,uM,39.77890,185.42730,-0.0051,-1.0000,0.7137,0.1857,0.9465,1.1183
50206-1,HCC1395,TNBC,Basal B,10275-101-1,(Z)-4-Hydroxytamoxifen,,,ESR1,,7813.016,uM,38.11570,46.84880,-0.8358,-0.8400,4.7784,0.1276,0.9950,0.8531
50206-1,HCC1395,TNBC,Basal B,10236-101-1,17-AAG,,,HSP90,HSP90,7813.037,uM,1.13960,2.30350,-0.5356,-0.4451,0.9048,0.3852,0.9661,0.7127
50206-1,HCC1395,TNBC,Basal B,10236-101-1,17-AAG,,,HSP90,HSP90,9254.037,uM,0.19480,0.66652,-0.5117,-0.5396,0.5950,0.5855,0.9698,0.8345
50206-1,HCC1395,TNBC,Basal B,10236-101-1,17-AAG,,,HSP90,HSP90,7814.04,uM,0.08640,0.24294,-0.6919,-0.5378,0.7063,0.7010,0.9709,0.8711
50206-1,HCC1395,TNBC,Basal B,10236-101-1,17-AAG,,,HSP90,HSP90,9258.037,uM,0.09754,0.36203,-0.8344,-0.7213,0.6809,0.7182,0.9730,0.6992
50206-1,HCC1395,TNBC,Basal B,10236-101-1,17-AAG,,,HSP90,HSP90,7816.05,uM,0.16073,0.17234,-0.2105,-0.0721,1.9302,0.5052,0.9819,1.0200
50206-1,HCC1395,TNBC,Basal B,10237-101-1,5-DFUR,,,TYMS,TYMS,12000.143,uM,84.36160,1000.00000,-0.3079,-0.7342,0.3654,0.3948,0.8405,0.8939
50206-1,HCC1395,TNBC,Basal B,10237-101-1,5-DFUR,,,TYMS,TYMS,12084.143,uM,289.26680,1000.00000,-0.1951,-0.5512,0.5991,0.3095,0.9146,1.3499
50206-1,HCC1395,TNBC,Basal B,10238-101-1,5-FU,,,TYMS,TYMS,7813.017,uM,796.13610,1000.00000,-0.3296,-0.2150,1.5689,0.2351,0.9750,0.8685
50206-1,HCC1395,TNBC,Basal B,10238-101-1,5-FU,,,TYMS,TYMS,7816.017,uM,5569.35590,1000.00000,0.3951,0.3058,0.5506,0.1699,0.9805,1.2318
50206-1,HCC1395,TNBC,Basal B,10238-101-1,5-FU,,,TYMS,TYMS,9258.03,uM,607.47860,1000.00000,-0.8573,-0.7154,1.7821,0.3361,0.9845,0.4015
50206-1,HCC1395,TNBC,Basal B,10238-101-1,5-FU,,,TYMS,TYMS,7814.017,uM,306.00360,1000.00000,-0.5095,-0.6608,0.7113,0.3922,0.9860,0.8254
50206-1,HCC1395,TNBC,Basal B,10133-101-2,Afatinib,,,EGFR/HER2,ErbB,12000.165,uM,1.06870,2.54330,-0.9983,-1.0000,1.2671,0.5583,0.9902,0.6978
50206-1,HCC1395,TNBC,Basal B,10133-101-2,Afatinib,,,EGFR/HER2,ErbB,12084.158,uM,1.49040,3.26980,-0.9851,-1.0000,1.3984,0.4850,0.9943,1.2976
50206-1,HCC1395,TNBC,Basal B,10239-101-1,AG1024,,,IGF1R,RTK,7435.066,uM,inf,inf,0.8858,0.8858,0.0000,0.0656,-0.0232,0.8924
50206-1,HCC1395,TNBC,Basal B,10239-101-1,AG1024,,,IGF1R,RTK,7436.066,uM,inf,4.570,0.5866,0.5741,1.8013,0.0928,0.8508,1.2738
50206-1,HCC1395,TNBC,Basal B,10223-101-2,AG1478,,,EGFR,ErbB,7813.016,uM,inf,inf,0.8734,0.8734,0.0000,0.0271,0.1722,0.8531
50206-1,HCC1395,TNBC,Basal B,10223-101-2,AG1478,,,EGFR,ErbB,7816.016,uM,inf,inf,0.4398,0.4398,0.0000,0.1476,0.3491,1.1183
50206-1,HCC1395,TNBC,Basal B,10223-101-2,AG1478,,,EGFR,ErbB,7815.016,uM,inf,inf,0.2498,0.2498,0.0000,0.0580,0.3971,0.4370
50206-1,HCC1395,TNBC,Basal B,10223-101-2,AG1478,,,EGFR,ErbB,7814.016,uM,22.10670,46.38880,-0.7749,-1.0000,1.4822,0.2711,0.9828,0.8623
50206-1,HCC1395,TNBC,Basal B,10240-101-1,AS-252424,,,PI3K,PI3K,12084.158,uM,65.63810,363.1330,0.4863,-1.0000,0.6422,0.0778,0.8932,1.2976
50206-1,HCC1395,TNBC,Basal B,10240-101-1,AS-252424,,,PI3K,PI3K,12000.165,uM,105.32320,9.98050,0.5381,0.4952,1.9724,0.0455,0.8937,0.6978
50206-1,HCC1395,TNBC,Basal B,10343-101-1,Baicalein,,,Lipoxygenase,Metabolism,7436.073,uM,11.77990,9.54750,0.2809,0.2806,3.9209,0.1875,0.9718,1.2318
50206-1,HCC1395,TNBC,Basal B,10343-101-1,Baicalein,,,Lipoxygenase,Metabolism,7435.073,uM,20.17280,25.02740,-0.1776,-0.2231,1.7109,0.1764,0.9828,0.7153
50206-1,HCC1395,TNBC,Basal B,10241-101-1,Bortezomib,,,Proteasome,Proteasome,7435.074,uM,0.02593,0.04552,-0.8969,-0.9050,1.8359,1.2360,0.9935,0.8579
50206-1,HCC1395,TNBC,Basal B,10241-101-1,Bortezomib,,,Proteasome,Proteasome,7435.074,uM,0.02593,0.04552,-0.8969,-0.9050,1.8359,1.2360,0.9935,0.8579
50206-1,HCC1395,TNBC,Basal B,10241-101-1,Bortezomib,,,Proteasome,Proteasome,7436.074,uM,0.04608,0.07970,-0.8305,-0.8281,1.7831,1.1039,0.9977,1.2173
50206-1,HCC1395,TNBC,Basal B,10241-101-1,Bortezomib,,,Proteasome,Proteasome,7436.074,uM,0.04608,0.07970,-0.8305,-0.8281,1.7831,1.1039,0.9977,1.2173
50206-1,HCC1395,TNBC,Basal B,10189-101-2,Bosutinib,,,Src,nRTK,12000.145,uM,0.99402,1.66680,-0.9978,-0.9879,2.1096,0.6757,0.9883,0.6084
50206-1,HCC1395,TNBC,Basal B,10189-101-2,Bosutinib,,,Src,nRTK,12084.145,uM,1.06290,2.1380,-0.9906,-1.0000,1.5719,0.6041,0.9896,1.1692
50206-1,HCC1395,TNBC,Basal B,10242-101-1,Carboplatin,,,DNA cross-linker,DNA cross-linker,7814.011,uM,10.88860,30.9870,-0.9745,-1.0000,1.0504,0.6110,0.9920,0.9472
50206-1,HCC1395,TNBC,Basal B,10242-101-1,Carboplatin,,,DNA cross-linker,DNA cross-linker,7813.011,uM,12.70740,28.0090,-0.9984,-0.9925,1.3837,0.5964,0.9925,0.8718
50206-1,HCC1395,TNBC,Basal B,10242-101-1,Carboplatin,,,DNA cross-linker,DNA cross-linker,9258.011,uM,8.63850,22.84430,-0.9974,-1.0000,1.1297,0.6494,0.9947,0.6984
50206-1,HCC1395,TNBC,Basal B,10242-101-1,Carboplatin,,,DNA cross-linker,DNA cross-linker,9254.12,uM,10.65980,25.03080,-0.9670,-0.9893,1.2786,0.6184,0.9964,1.1139
50206-1,HCC1395,TNBC,Basal B,,,80078-1,Cetuximab,EGFR,ErbB,7816.042,uM,inf,inf,1.0005,1.0005,0.0000,-0.0101,-0.0006,0.9332
50206-1,HCC1395,TNBC,Basal B,,,80078-1,Cetuximab,EGFR,ErbB,9258.026,uM,inf,inf,0.7953,0.7953,0.0000,0.0354,0.3593,0.5632
50206-1,HCC1395,TNBC,Basal B,,,80078-1,Cetuximab,EGFR,ErbB,7813.018,uM,0.82620,0.82952,0.7195,-0.0101,4.9982,0.0073,0.6447,0.8420
50206-1,HCC1395,TNBC,Basal B,,,80078-1,Cetuximab,EGFR,ErbB,9254.124,uM,1.07170,0.71327,0.7439,0.4322,4.9081,-0.0186,0.7673,0.8067
50206-1,HCC1395,TNBC,Basal B,,,80078-1,Cetuximab,EGFR,ErbB,7814.042,uM,1.1580,1.97410,0.7528,-0.7381,1.6997,0.0120,0.7787,0.8414
50206-1,HCC1395,TNBC,Basal B,10243-999-1,CGC-11047,,,Polyamine analogue,,9254.124,uM,26.98710,1000.00000,0.1010,-0.7823,0.2607,0.2991,0.7092,0.8067
50206-1,HCC1395,TNBC,Basal B,10243-999-1,CGC-11047,,,Polyamine analogue,,9258.026,uM,0.44087,35.50130,-1.0000,-1.0000,0.2503,0.8247,0.7494,0.5632
50206-1,HCC1395,TNBC,Basal B,10243-999-1,CGC-11047,,,Polyamine analogue,,7813.018,uM,67.35460,248.74160,-0.9987,-1.0000,0.8409,0.6221,0.8654,0.8420
50206-1,HCC1395,TNBC,Basal B,10245-101-1,Cisplatin,,,DNA cross-linker,DNA cross-linker,7816.017,uM,inf,inf,0.9626,0.9626,0.0000,0.1531,0.2853,1.2318
50206-1,HCC1395,TNBC,Basal B,10245-101-1,Cisplatin,,,DNA cross-linker,DNA cross-linker,7814.017,uM,0.85473,2.24240,-0.9949,-1.0000,1.1390,0.7631,0.9837,0.8254
50206-1,HCC1395,TNBC,Basal B,10245-101-1,Cisplatin,,,DNA cross-linker,DNA cross-linker,9258.03,uM,1.05110,2.06760,-1.0000,-1.0000,1.6238,0.7227,0.9985,0.4015
50206-1,HCC1395,TNBC,Basal B,10245-101-1,Cisplatin,,,DNA cross-linker,DNA cross-linker,7813.017,uM,1.51090,3.07860,-0.9985,-0.9967,1.5404,0.6591,0.9985,0.8685
50206-1,HCC1395,TNBC,Basal B,10245-101-1,Cisplatin,,,DNA cross-linker,DNA cross-linker,9254.049,uM,inf,inf,1.0500,1.0500,0.0000,-0.0500,-inf,0.8730
50206-1,HCC1395,TNBC,Basal B,10246-101-1,CPT-11,,,TOP1,TOP,7816.007,uM,inf,0.29274,0.6524,0.6771,0.9101,0.1492,0.8626,1.1536
50206-1,HCC1395,TNBC,Basal B,10246-101-1,CPT-11,,,TOP1,TOP,7813.007,uM,0.40394,0.43618,-0.7377,-0.2341,5.0000,0.4623,0.8679,0.8361
50206-1,HCC1395,TNBC,Basal B,10246-101-1,CPT-11,,,TOP1,TOP,9254.121,uM,1.88410,7.72860,-0.6959,-0.9260,0.7425,0.3745,0.9815,1.2352
50206-1,HCC1395,TNBC,Basal B,10246-101-1,CPT-11,,,TOP1,TOP,9258.121,uM,0.8180,1.81820,-0.9944,-0.9150,1.3024,0.6132,0.9822,0.4800
50206-1,HCC1395,TNBC,Basal B,10232-101-2,Dactolisib,,,PI3K,PI3K,12000.155,uM,inf,inf,0.6675,0.6675,0.0000,0.2919,0.2735,0.8592
50206-1,HCC1395,TNBC,Basal B,10232-101-2,Dactolisib,,,PI3K,PI3K,12084.155,uM,inf,inf,0.8548,0.8548,0.0000,0.1129,0.4499,1.2955
50206-1,HCC1395,TNBC,Basal B,10506-110-1,Dichloroacetate,,,PDK,PDK,13538.176,uM,inf,inf,0.8042,0.8042,0.0000,0.1436,0.3146,0.4572
50206-1,HCC1395,TNBC,Basal B,10507-999-1,Disulfiram,,,Proteasome,Proteasome,13538.174,uM,inf,0.14414,0.6866,0.6441,5.0000,0.1678,0.7406,0.4615
50206-1,HCC1395,TNBC,Basal B,10247-101-1,Docetaxel,,,TUBB,TUBB,7813.002,uM,0.00427,0.00565,-0.3992,-0.3837,2.0301,0.8129,0.9487,0.8463
50206-1,HCC1395,TNBC,Basal B,10247-101-1,Docetaxel,,,TUBB,TUBB,9254.002,uM,0.00740,0.00860,-0.5219,-0.5591,5.0000,0.8610,0.9829,0.3983
50206-1,HCC1395,TNBC,Basal B,10247-101-1,Docetaxel,,,TUBB,TUBB,9258.002,uM,0.00521,0.00815,-0.6370,-0.6272,1.8161,0.9088,0.9971,0.7065
50206-1,HCC1395,TNBC,Basal B,10248-101-1,Doxorubicin,,,TOP2,TOP,7816.007,uM,inf,inf,0.3187,0.3187,0.0000,0.2775,0.3760,1.1536
50206-1,HCC1395,TNBC,Basal B,10248-101-1,Doxorubicin,,,TOP2,TOP,9258.121,uM,0.06051,0.20762,-0.9952,-0.9809,0.8807,0.9474,0.9235,0.4800
50206-1,HCC1395,TNBC,Basal B,10248-101-1,Doxorubicin,,,TOP2,TOP,7813.007,uM,0.48027,1.07560,-0.9401,-0.8913,1.2692,0.6307,0.9841,0.8361
50206-1,HCC1395,TNBC,Basal B,10248-101-1,Doxorubicin,,,TOP2,TOP,9254.121,uM,0.26202,0.84031,-0.7184,-0.7501,0.7863,0.6266,0.9951,1.2352
50206-1,HCC1395,TNBC,Basal B,10249-999-1,Epirubicin,,,TOP2,TOP,7816.017,uM,inf,inf,0.6386,0.6386,0.0000,0.2394,0.3980,1.2318
50206-1,HCC1395,TNBC,Basal B,10249-999-1,Epirubicin,,,TOP2,TOP,7814.017,uM,0.11667,0.50267,-0.9999,-1.0000,0.7522,0.9106,0.9652,0.8254
50206-1,HCC1395,TNBC,Basal B,10249-999-1,Epirubicin,,,TOP2,TOP,7813.017,uM,1.12510,2.08510,-0.9985,-0.9000,1.6689,0.6609,0.9865,0.8685
50206-1,HCC1395,TNBC,Basal B,10097-102-3,Erlotinib,,,EGFR,ErbB,7435.091,uM,9.27430,124.03820,0.1135,-1.0000,0.4236,0.2248,0.9537,0.5716
50206-1,HCC1395,TNBC,Basal B,10097-102-3,Erlotinib,,,EGFR,ErbB,7436.091,uM,inf,17.23990,0.5816,0.5613,2.2376,0.0241,0.9542,1.2489
50206-1,HCC1395,TNBC,Basal B,10250-101-1,Etoposide,,,TOP2,TOP,7435.074,uM,1.98140,8.66670,-0.5267,-0.6831,0.5836,0.5057,0.9852,0.8579
50206-1,HCC1395,TNBC,Basal B,10250-101-1,Etoposide,,,TOP2,TOP,7436.074,uM,4.01870,19.69650,-0.3894,-0.6771,0.5387,0.4235,0.9934,1.2173
50206-1,HCC1395,TNBC,Basal B,10235-101-2,Everolimus,,,MTOR,MTOR,12000.164,uM,5.03670,58.66680,-0.1874,-1.0000,0.4475,0.2752,0.8710,0.7152
50206-1,HCC1395,TNBC,Basal B,10235-101-2,Everolimus,,,MTOR,MTOR,12084.164,uM,11.46740,25.82510,-0.6121,-1.0000,1.3532,0.2789,0.9089,1.2250
50206-1,HCC1395,TNBC,Basal B,10251-112-1,Fascaplysin,,,CDK4,CDK,7435.084,uM,0.27572,0.41327,-0.9997,-1.0000,2.7144,0.7084,0.9961,0.8646
50206-1,HCC1395,TNBC,Basal B,10251-112-1,Fascaplysin,,,CDK4,CDK,7436.085,uM,0.34731,0.57214,-0.9575,-0.9591,2.1456,0.6174,0.9993,1.2621
50206-1,HCC1395,TNBC,Basal B,10110-101-3,FR180204,,,ERK1/2,MAPK,12084.161,uM,55.24160,307.16790,0.3259,-1.0000,0.6403,0.1626,0.7084,1.4492
50206-1,HCC1395,TNBC,Basal B,10110-101-3,FR180204,,,ERK1/2,MAPK,12000.166,uM,9.98610,115.93550,-0.0917,-1.0000,0.4481,0.2807,0.8131,0.7468
50206-1,HCC1395,TNBC,Basal B,10508-101-1,FTase Inhibitor I,,,Ftase,MAPK,12000.167,uM,inf,inf,0.7814,0.7814,0.0000,0.1511,-0.0746,0.7185
50206-1,HCC1395,TNBC,Basal B,10508-101-1,FTase Inhibitor I,,,Ftase,MAPK,12084.154,uM,inf,inf,0.7715,0.7715,0.0000,0.1395,-0.0309,1.2963
50206-1,HCC1395,TNBC,Basal B,10098-101-2,Gefitinib,,,EGFR,ErbB,9258.024,uM,5.95730,7.40140,-0.9790,-0.9801,4.9999,0.2284,0.9586,0.5251
50206-1,HCC1395,TNBC,Basal B,10098-101-2,Gefitinib,,,EGFR,ErbB,7816.016,uM,12.91910,24.28270,-0.2709,-1.0000,1.7409,0.1554,0.9617,1.1183
50206-1,HCC1395,TNBC,Basal B,10098-101-2,Gefitinib,,,EGFR,ErbB,9254.049,uM,6.73770,7.3520,-0.2727,-0.2734,4.9990,0.1444,0.9644,0.8730
50206-1,HCC1395,TNBC,Basal B,10098-101-2,Gefitinib,,,EGFR,ErbB,7815.016,uM,27.86290,33.04340,0.1471,-0.6729,4.9999,0.0165,0.9782,0.4370
50206-1,HCC1395,TNBC,Basal B,10098-101-2,Gefitinib,,,EGFR,ErbB,7813.016,uM,6.6530,8.02730,-0.7767,-0.7782,4.9983,0.1663,0.9794,0.8531
50206-1,HCC1395,TNBC,Basal B,10098-101-2,Gefitinib,,,EGFR,ErbB,7814.016,uM,8.07790,51.84210,0.1222,-1.0000,0.5910,0.1669,0.9925,0.8623
50206-1,HCC1395,TNBC,Basal B,10108-101-2,Geldanamycin,,,HSP90,HSP90,9254.049,uM,0.74413,2.46190,-0.0421,-0.2443,0.3325,0.4007,0.8238,0.8730
50206-1,HCC1395,TNBC,Basal B,10108-101-2,Geldanamycin,,,HSP90,HSP90,7813.012,uM,0.01813,0.02165,-0.0705,-0.0323,0.3528,0.6395,0.8356,1.0493
50206-1,HCC1395,TNBC,Basal B,10108-101-2,Geldanamycin,,,HSP90,HSP90,9258.024,uM,0.02376,0.02636,-0.5399,-0.3387,4.9898,0.8590,0.9527,0.5251
50206-1,HCC1395,TNBC,Basal B,10108-101-2,Geldanamycin,,,HSP90,HSP90,7814.04,uM,0.05508,0.06471,-0.1717,-0.1078,1.2119,0.6135,0.9892,0.8711
50206-1,HCC1395,TNBC,Basal B,10252-999-1,Gemcitabine,,,DNA replication,DNA replication,7813.011,uM,inf,2.35980,0.6153,0.5805,4.9965,0.1441,0.7307,0.8718
50206-1,HCC1395,TNBC,Basal B,10252-999-1,Gemcitabine,,,DNA replication,DNA replication,9254.12,uM,7.13690,0.45857,0.3715,0.4768,1.1190,0.2056,0.8450,1.1139
50206-1,HCC1395,TNBC,Basal B,10252-999-1,Gemcitabine,,,DNA replication,DNA replication,9258.03,uM,0.05903,0.23991,-0.6420,-0.5382,0.5211,0.7273,0.9026,0.4015
50206-1,HCC1395,TNBC,Basal B,10252-999-1,Gemcitabine,,,DNA replication,DNA replication,9258.011,uM,0.61775,0.55858,-0.0576,0.0419,0.8693,0.4128,0.9716,0.6984
50206-1,HCC1395,TNBC,Basal B,10252-999-1,Gemcitabine,,,DNA replication,DNA replication,7814.011,uM,0.12816,0.10485,0.0751,0.0440,0.4591,0.5277,0.9834,0.9472
50206-1,HCC1395,TNBC,Basal B,10253-102-1,Glycyl-H-1152,,,ROCK2,,12084.16,uM,12.49510,36.59980,-0.0127,-0.6415,0.7681,0.1579,0.9673,1.1178
50206-1,HCC1395,TNBC,Basal B,10253-102-1,Glycyl-H-1152,,,ROCK2,,12000.169,uM,5.15510,75.12560,-0.0066,-1.0000,0.4101,0.2688,0.9786,0.8565
50206-1,HCC1395,TNBC,Basal B,10509-101-1,GM6001,,,MMP,MMP,7436.096,uM,inf,inf,0.8287,0.8287,0.0000,0.0732,-0.0129,1.3979
50206-1,HCC1395,TNBC,Basal B,10062-101-3,GSK1070916,,,AURK,AURK,9258.001,uM,0.09421,1.1910,-0.9841,-1.0000,0.4330,0.6113,0.8765,0.7137
50206-1,HCC1395,TNBC,Basal B,10062-101-3,GSK1070916,,,AURK,AURK,9254.001,uM,5.38610,6.70950,-1.0000,-0.9998,5.0000,0.3079,0.9082,0.3986
50206-1,HCC1395,TNBC,Basal B,10062-101-3,GSK1070916,,,AURK,AURK,7816.001,uM,0.59860,2.77790,-0.9806,-1.0000,0.7158,0.4383,0.9545,1.0243
50206-1,HCC1395,TNBC,Basal B,10062-101-3,GSK1070916,,,AURK,AURK,7813.001,uM,5.56960,8.06020,-0.9735,-1.0000,2.9723,0.1992,0.9944,0.7338
50206-1,HCC1395,TNBC,Basal B,10255-101-1,GSK1838705A,,,IGF1R,RTK,7436.091,uM,inf,inf,-0.9110,-0.9110,0.0000,0.2752,0.5479,1.2489
50206-1,HCC1395,TNBC,Basal B,10255-101-1,GSK1838705A,,,IGF1R,RTK,7435.098,uM,3.30950,3.29770,-0.4957,0.0088,5.0000,0.3285,0.6442,0.7702
50206-1,HCC1395,TNBC,Basal B,10255-101-1,GSK1838705A,,,IGF1R,RTK,7435.091,uM,3.60990,6.22790,-1.0000,-1.0000,2.0145,0.5103,0.9880,0.5716
50206-1,HCC1395,TNBC,Basal B,10013-101-3,GSK461364,,,PLK1,PLK,9254.001,uM,0.00450,0.00522,-1.0000,-0.5435,5.0000,1.0717,0.8911,0.3986
50206-1,HCC1395,TNBC,Basal B,10013-101-3,GSK461364,,,PLK1,PLK,7816.001,uM,0.00151,0.00173,-0.9805,-0.4672,4.9998,1.1061,0.9094,1.0243
