Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol 1 Concentration,Small Mol 1 Conc Unit,Small Molecule 2 HMS LINCS ID,Small Molecule 2 Name,Small Mol 2 Concentration,Small Mol 2 Conc Unit,Biological Replicate,Technical Replicate,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Normalized Growth Rate Inhibition Value
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10018-101-1,Neratinib,0.1235,uM,2,1,1843,1636,5129,-0.0778
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10056-101-1,Selumetinib,1.1111,uM,2,1,1843,807,5129,-0.4287
50105-3,BT-20,,,0,uM,,,0,uM,2,1,1843,4966,5129,0.9567
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10056-101-1,Selumetinib,0.1235,uM,2,1,1843,1248,5129,-0.2324
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10024-101-1,NVP-TAE684,0.3704,uM,2,1,1843,4626,5129,0.8649
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10056-101-1,Selumetinib,3.3333,uM,2,1,1843,3927,5129,0.6690
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10051-104-1,Lapatinib,3.3333,uM,2,1,1843,1758,5129,-0.0318
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10018-101-1,Neratinib,0.0713,uM,2,1,1843,3222,5129,0.4596
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10032-101-1,Saracatinib,0.6415,uM,2,1,1843,3777,5129,0.6255
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10142-101-1,Trametinib,1.1111,uM,2,1,1843,1251,5129,-0.2311
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10018-101-1,Neratinib,0.3704,uM,2,1,1843,2209,5129,0.1302
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10024-101-1,NVP-TAE684,3.3333,uM,2,1,1843,798,5129,-0.4330
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10056-101-1,Selumetinib,3.3333,uM,2,1,1843,2945,5129,0.3734
50105-3,BT-20,10032-101-1,Saracatinib,1.9245,uM,,,0,uM,2,1,1843,3775,5129,0.6249
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10018-101-1,Neratinib,0.2138,uM,2,1,1843,2478,5129,0.2217
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10051-104-1,Lapatinib,1.9245,uM,2,1,1843,3796,5129,0.6311
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10142-101-1,Trametinib,0.1235,uM,2,1,1843,769,5129,-0.4470
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10032-101-1,Saracatinib,0.6415,uM,2,1,1843,2260,5129,0.1479
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10032-101-1,Saracatinib,3.3333,uM,2,1,1843,3256,5129,0.4700
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10018-101-1,Neratinib,1.1111,uM,2,1,1843,806,5129,-0.4292
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10056-101-1,Selumetinib,3.3333,uM,2,1,1843,556,5129,-0.5561
50105-3,BT-20,10056-101-1,Selumetinib,0.1235,uM,,,0,uM,2,1,1843,4359,5129,0.7913
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10018-101-1,Neratinib,1.9245,uM,2,1,1843,1691,5129,-0.0569
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,,,0,uM,2,1,1843,3808,5129,0.6346
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,,,0,uM,2,1,1843,1273,5129,-0.2220
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10056-101-1,Selumetinib,0.3704,uM,2,1,1843,1531,5129,-0.1184
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10018-101-1,Neratinib,0.3704,uM,2,1,1843,1432,5129,-0.1574
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10051-104-1,Lapatinib,10,uM,2,1,1843,2342,5129,0.1759
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10018-101-1,Neratinib,1.9245,uM,2,1,1843,1520,5129,-0.1226
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10024-101-1,NVP-TAE684,3.3333,uM,2,1,1843,685,5129,-0.4887
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10018-101-1,Neratinib,0.0713,uM,2,1,1843,2290,5129,0.1582
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10018-101-1,Neratinib,0.2138,uM,2,1,1843,1552,5129,-0.1102
50105-3,BT-20,,,0,uM,,,0,uM,2,1,1843,4800,5129,0.9121
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10018-101-1,Neratinib,1.1111,uM,2,1,1843,2206,5129,0.1292
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10032-101-1,Saracatinib,0.2138,uM,2,1,1843,4205,5129,0.7481
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10056-101-1,Selumetinib,0.3704,uM,2,1,1843,445,5129,-0.6183
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10032-101-1,Saracatinib,1.9245,uM,2,1,1843,1598,5129,-0.0924
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10142-101-1,Trametinib,0.1235,uM,2,1,1843,2216,5129,0.1327
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10018-101-1,Neratinib,0.0713,uM,2,1,1843,1390,5129,-0.1742
50105-3,BT-20,10032-101-1,Saracatinib,0.2138,uM,,,0,uM,2,1,1843,4878,5129,0.9331
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10032-101-1,Saracatinib,1.9245,uM,2,1,1843,427,5129,-0.6288
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10024-101-1,NVP-TAE684,3.3333,uM,2,1,1843,988,5129,-0.3447
50105-3,BT-20,10032-101-1,Saracatinib,3.3333,uM,,,0,uM,2,1,1843,3486,5129,0.5396
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10018-101-1,Neratinib,1.1111,uM,2,1,1843,1166,5129,-0.2669
50105-3,BT-20,10051-104-1,Lapatinib,3.3333,uM,,,0,uM,2,1,1843,4921,5129,0.9446
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10051-104-1,Lapatinib,1.9245,uM,2,1,1843,4796,5129,0.9110
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10032-101-1,Saracatinib,0.3704,uM,2,1,1843,1707,5129,-0.0509
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10032-101-1,Saracatinib,1.9245,uM,2,1,1843,2231,5129,0.1379
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10142-101-1,Trametinib,0.1235,uM,2,1,1843,3325,5129,0.4910
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10142-101-1,Trametinib,0.1235,uM,2,1,1843,1571,5129,-0.1028
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10056-101-1,Selumetinib,3.3333,uM,2,1,1843,3354,5129,0.4998
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10142-101-1,Trametinib,3.3333,uM,2,1,1843,1207,5129,-0.2495
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10051-104-1,Lapatinib,5.7735,uM,2,1,1843,1194,5129,-0.2550
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10142-101-1,Trametinib,3.3333,uM,2,1,1843,1700,5129,-0.0535
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10024-101-1,NVP-TAE684,3.3333,uM,2,1,1843,593,5129,-0.5363
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10018-101-1,Neratinib,1.1111,uM,2,1,1843,2221,5129,0.1344
50105-3,BT-20,10018-101-1,Neratinib,0.3704,uM,,,0,uM,2,1,1843,3721,5129,0.6092
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10051-104-1,Lapatinib,1.9245,uM,2,1,1843,2947,5129,0.3740
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10018-101-1,Neratinib,1.9245,uM,2,1,1843,2159,5129,0.1128
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10018-101-1,Neratinib,1.9245,uM,2,1,1843,830,5129,-0.4177
50105-3,BT-20,,,0,uM,,,0,uM,2,1,1843,5067,5129,0.9836
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10024-101-1,NVP-TAE684,1.1111,uM,2,1,1843,4088,5129,0.7150
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10056-101-1,Selumetinib,10,uM,2,1,1843,474,5129,-0.6016
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10032-101-1,Saracatinib,3.3333,uM,2,1,1843,1030,5129,-0.3260
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10018-101-1,Neratinib,0.2138,uM,2,1,1843,2189,5129,0.1233
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10018-101-1,Neratinib,0.2138,uM,2,1,1843,2002,5129,0.0574
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,,,0,uM,2,1,1843,2383,5129,0.1898
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10024-101-1,NVP-TAE684,1.1111,uM,2,1,1843,2762,5129,0.3149
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10032-101-1,Saracatinib,1.1111,uM,2,1,1843,3185,5129,0.4482
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10018-101-1,Neratinib,0.1235,uM,2,1,1843,3416,5129,0.5186
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10018-101-1,Neratinib,1.1111,uM,2,1,1843,1907,5129,0.0231
50105-3,BT-20,10032-101-1,Saracatinib,0.3704,uM,,,0,uM,2,1,1843,4819,5129,0.9172
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10142-101-1,Trametinib,1.1111,uM,2,1,1843,2811,5129,0.3307
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10056-101-1,Selumetinib,0.1235,uM,2,1,1843,1725,5129,-0.0441
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10142-101-1,Trametinib,1.1111,uM,2,1,1843,1775,5129,-0.0254
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10018-101-1,Neratinib,0.0713,uM,2,1,1843,4584,5129,0.8534
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10032-101-1,Saracatinib,0.2138,uM,2,1,1843,2451,5129,0.2127
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10051-104-1,Lapatinib,1.9245,uM,2,1,1843,1048,5129,-0.3180
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10051-104-1,Lapatinib,1.9245,uM,2,1,1843,4043,5129,0.7022
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10051-104-1,Lapatinib,1.9245,uM,2,1,1843,2457,5129,0.2147
50105-3,BT-20,10032-101-1,Saracatinib,0.6415,uM,,,0,uM,2,1,1843,5080,5129,0.9870
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10051-104-1,Lapatinib,10,uM,2,1,1843,750,5129,-0.4563
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10018-101-1,Neratinib,0.6415,uM,2,1,1843,1813,5129,-0.0114
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10032-101-1,Saracatinib,0.6415,uM,2,1,1843,4135,5129,0.7284
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10032-101-1,Saracatinib,3.3333,uM,2,1,1843,747,5129,-0.4578
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10142-101-1,Trametinib,1.1111,uM,2,1,1843,1162,5129,-0.2686
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10032-101-1,Saracatinib,0.3704,uM,2,1,1843,3661,5129,0.5915
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10051-104-1,Lapatinib,10,uM,2,1,1843,1492,5129,-0.1336
50105-3,BT-20,,,0,uM,,,0,uM,2,1,1843,5012,5129,0.9689
50105-3,BT-20,10051-104-1,Lapatinib,1.9245,uM,,,0,uM,2,1,1843,5221,5129,1.0242
50105-3,BT-20,10051-104-1,Lapatinib,10,uM,,,0,uM,2,1,1843,2525,5129,0.2374
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10032-101-1,Saracatinib,0.6415,uM,2,1,1843,1079,5129,-0.3044
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10018-101-1,Neratinib,0.3704,uM,2,1,1843,1194,5129,-0.2550
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10056-101-1,Selumetinib,0.1235,uM,2,1,1843,3091,5129,0.4191
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10018-101-1,Neratinib,0.6415,uM,2,1,1843,2606,5129,0.2642
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10024-101-1,NVP-TAE684,0.3704,uM,2,1,1843,2871,5129,0.3499
50105-3,BT-20,,,0,uM,,,0,uM,2,1,1843,5662,5129,1.1385
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10056-101-1,Selumetinib,10,uM,2,1,1843,1728,5129,-0.0430
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10056-101-1,Selumetinib,3.3333,uM,2,1,1843,2082,5129,0.0858
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10018-101-1,Neratinib,0.1235,uM,2,1,1843,3211,5129,0.4562
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10032-101-1,Saracatinib,0.3704,uM,2,1,1843,1331,5129,-0.1981
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10051-104-1,Lapatinib,5.7735,uM,2,1,1843,2719,5129,0.3010
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10018-101-1,Neratinib,0.6415,uM,2,1,1843,1999,5129,0.0563
50105-3,BT-20,,,0,uM,,,0,uM,2,1,1843,5758,5129,1.1630
50105-3,BT-20,,,0,uM,,,0,uM,2,1,1843,5614,5129,1.1262
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10024-101-1,NVP-TAE684,1.1111,uM,2,1,1843,2235,5129,0.1392
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10018-101-1,Neratinib,0.1235,uM,2,1,1843,4353,5129,0.7896
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10018-101-1,Neratinib,0.2138,uM,2,1,1843,3306,5129,0.4853
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10056-101-1,Selumetinib,0.3704,uM,2,1,1843,2340,5129,0.1752
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10056-101-1,Selumetinib,3.3333,uM,2,1,1843,924,5129,-0.3738
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10018-101-1,Neratinib,0.1235,uM,2,1,1843,2306,5129,0.1636
50105-3,BT-20,,,0,uM,,,0,uM,2,1,1843,5542,5129,1.1077
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10024-101-1,NVP-TAE684,3.3333,uM,2,1,1843,790,5129,-0.4369
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10032-101-1,Saracatinib,3.3333,uM,2,1,1843,523,5129,-0.5741
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10018-101-1,Neratinib,0.6415,uM,2,1,1843,2524,5129,0.2371
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10032-101-1,Saracatinib,1.9245,uM,2,1,1843,2576,5129,0.2543
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10018-101-1,Neratinib,0.3704,uM,2,1,1843,970,5129,-0.3528
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10051-104-1,Lapatinib,10,uM,2,1,1843,2230,5129,0.1375
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10018-101-1,Neratinib,0.3704,uM,2,1,1843,2689,5129,0.2913
50105-3,BT-20,10018-101-1,Neratinib,0.6415,uM,,,0,uM,2,1,1843,3738,5129,0.6141
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10142-101-1,Trametinib,0.3704,uM,2,1,1843,517,5129,-0.5775
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10056-101-1,Selumetinib,0.3704,uM,2,1,1843,1980,5129,0.0495
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10018-101-1,Neratinib,1.9245,uM,2,1,1843,490,5129,-0.5925
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10024-101-1,NVP-TAE684,0.3704,uM,2,1,1843,3309,5129,0.4862
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10018-101-1,Neratinib,0.0713,uM,2,1,1843,2141,5129,0.1066
50105-3,BT-20,,,0,uM,,,0,uM,2,1,1843,5588,5129,1.1195
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10142-101-1,Trametinib,0.3704,uM,2,1,1843,819,5129,-0.4229
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10142-101-1,Trametinib,1.1111,uM,2,1,1843,2453,5129,0.2134
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10056-101-1,Selumetinib,0.1235,uM,2,1,1843,1896,5129,0.0191
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10032-101-1,Saracatinib,0.2138,uM,2,1,1843,1582,5129,-0.0986
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10024-101-1,NVP-TAE684,1.1111,uM,2,1,1843,1298,5129,-0.2117
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10018-101-1,Neratinib,0.2138,uM,2,1,1843,1033,5129,-0.3247
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10018-101-1,Neratinib,0.0713,uM,2,1,1843,3689,5129,0.5998
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10142-101-1,Trametinib,3.3333,uM,2,1,1843,2437,5129,0.2080
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10032-101-1,Saracatinib,3.3333,uM,2,1,1843,2016,5129,0.0624
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10142-101-1,Trametinib,0.1235,uM,2,1,1843,3614,5129,0.5777
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10032-101-1,Saracatinib,0.2138,uM,2,1,1843,4264,5129,0.7647
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10056-101-1,Selumetinib,1.1111,uM,2,1,1843,1403,5129,-0.1690
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10051-104-1,Lapatinib,5.7735,uM,2,1,1843,3712,5129,0.6065
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10056-101-1,Selumetinib,10,uM,2,1,1843,748,5129,-0.4573
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10032-101-1,Saracatinib,0.3704,uM,2,1,1843,3672,5129,0.5948
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10032-101-1,Saracatinib,0.6415,uM,2,1,1843,2637,5129,0.2743
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10051-104-1,Lapatinib,3.3333,uM,2,1,1843,931,5129,-0.3706
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10051-104-1,Lapatinib,10,uM,2,1,1843,990,5129,-0.3438
50105-3,BT-20,,,0,uM,,,0,uM,2,1,1843,5668,5129,1.1400
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10051-104-1,Lapatinib,10,uM,2,1,1843,2944,5129,0.3730
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10032-101-1,Saracatinib,0.6415,uM,2,1,1843,4649,5129,0.8712
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10142-101-1,Trametinib,3.3333,uM,2,1,1843,737,5129,-0.4627
50105-3,BT-20,10142-101-1,Trametinib,0.1235,uM,,,0,uM,2,1,1843,4610,5129,0.8605
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10018-101-1,Neratinib,0.2138,uM,2,1,1843,750,5129,-0.4563
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10051-104-1,Lapatinib,10,uM,2,1,1843,1484,5129,-0.1368
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10056-101-1,Selumetinib,10,uM,2,1,1843,1154,5129,-0.2720
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10032-101-1,Saracatinib,0.2138,uM,2,1,1843,4320,5129,0.7804
50105-3,BT-20,10024-101-1,NVP-TAE684,3.3333,uM,,,0,uM,2,1,1843,1236,5129,-0.2374
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10056-101-1,Selumetinib,0.3704,uM,2,1,1843,4080,5129,0.7128
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10056-101-1,Selumetinib,1.1111,uM,2,1,1843,4302,5129,0.7754
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10018-101-1,Neratinib,0.6415,uM,2,1,1843,3230,5129,0.4620
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10018-101-1,Neratinib,1.1111,uM,2,1,1843,510,5129,-0.5813
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10018-101-1,Neratinib,0.1235,uM,2,1,1843,755,5129,-0.4539
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10024-101-1,NVP-TAE684,0.3704,uM,2,1,1843,4634,5129,0.8671
50105-3,BT-20,10018-101-1,Neratinib,1.9245,uM,,,0,uM,2,1,1843,3003,5129,0.3916
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10056-101-1,Selumetinib,3.3333,uM,2,1,1843,2371,5129,0.1858
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10056-101-1,Selumetinib,3.3333,uM,2,1,1843,1917,5129,0.0267
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10056-101-1,Selumetinib,0.1235,uM,2,1,1843,939,5129,-0.3669
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10024-101-1,NVP-TAE684,0.3704,uM,2,1,1843,1931,5129,0.0318
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10032-101-1,Saracatinib,0.3704,uM,2,1,1843,1021,5129,-0.3300
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10056-101-1,Selumetinib,0.3704,uM,2,1,1843,2887,5129,0.3550
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10056-101-1,Selumetinib,1.1111,uM,2,1,1843,1671,5129,-0.0645
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10051-104-1,Lapatinib,10,uM,2,1,1843,622,5129,-0.5211
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,,,0,uM,2,1,1843,4885,5129,0.9350
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10032-101-1,Saracatinib,0.3704,uM,2,1,1843,2752,5129,0.3117
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10142-101-1,Trametinib,3.3333,uM,2,1,1843,1456,5129,-0.1478
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10032-101-1,Saracatinib,1.1111,uM,2,1,1843,761,5129,-0.4509
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10032-101-1,Saracatinib,1.9245,uM,2,1,1843,1368,5129,-0.1831
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10142-101-1,Trametinib,3.3333,uM,2,1,1843,2207,5129,0.1295
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10051-104-1,Lapatinib,1.9245,uM,2,1,1843,974,5129,-0.3510
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10056-101-1,Selumetinib,0.1235,uM,2,1,1843,2558,5129,0.2483
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10056-101-1,Selumetinib,1.1111,uM,2,1,1843,3595,5129,0.5720
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10018-101-1,Neratinib,0.2138,uM,2,1,1843,1730,5129,-0.0422
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10051-104-1,Lapatinib,1.9245,uM,2,1,1843,2140,5129,0.1062
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10032-101-1,Saracatinib,1.1111,uM,2,1,1843,3833,5129,0.6418
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10018-101-1,Neratinib,0.0713,uM,2,1,1843,2681,5129,0.2887
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10056-101-1,Selumetinib,0.3704,uM,2,1,1843,1254,5129,-0.2299
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10024-101-1,NVP-TAE684,3.3333,uM,2,1,1843,308,5129,-0.7025
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10051-104-1,Lapatinib,5.7735,uM,2,1,1843,1713,5129,-0.0486
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10024-101-1,NVP-TAE684,0.3704,uM,2,1,1843,1277,5129,-0.2203
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10056-101-1,Selumetinib,1.1111,uM,2,1,1843,3457,5129,0.5309
50105-3,BT-20,10142-101-1,Trametinib,0.3704,uM,,,0,uM,2,1,1843,3785,5129,0.6279
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,,,0,uM,2,1,1843,2026,5129,0.0659
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10032-101-1,Saracatinib,0.6415,uM,2,1,1843,1648,5129,-0.0732
50105-3,BT-20,10233-101-1,Alpelisib,0.2138,uM,10142-101-1,Trametinib,3.3333,uM,2,1,1843,2790,5129,0.3240
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10056-101-1,Selumetinib,1.1111,uM,2,1,1843,2301,5129,0.1619
50105-3,BT-20,10232-101-1,Dactolisib,0.0017,uM,10056-101-1,Selumetinib,0.1235,uM,2,1,1843,4427,5129,0.8102
50105-3,BT-20,10056-101-1,Selumetinib,10,uM,,,0,uM,2,1,1843,4294,5129,0.7731
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10051-104-1,Lapatinib,1.9245,uM,2,1,1843,3246,5129,0.4670
50105-3,BT-20,10018-101-1,Neratinib,0.2138,uM,,,0,uM,2,1,1843,4522,5129,0.8364
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10032-101-1,Saracatinib,0.2138,uM,2,1,1843,2233,5129,0.1385
50105-3,BT-20,10233-101-1,Alpelisib,1.9245,uM,10056-101-1,Selumetinib,1.1111,uM,2,1,1843,1278,5129,-0.2199
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10051-104-1,Lapatinib,5.7735,uM,2,1,1843,3401,5129,0.5140
50105-3,BT-20,10056-101-1,Selumetinib,3.3333,uM,,,0,uM,2,1,1843,4785,5129,0.9081
50105-3,BT-20,10233-101-1,Alpelisib,0.6415,uM,10056-101-1,Selumetinib,1.1111,uM,2,1,1843,2298,5129,0.1609
