Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Timepoint,Timepoint Unit,Mean Total Cell Count Before Treatment,Mean Total Cell Count After Treatment,Mean Total Control Cell Count,Mean Relative Cell Count,Mean Relative Growth Rate After Treatment
50583-7,MCF 10A,10023-103-1,Imatinib,0.04,uM,LJP6,72,hr,1694,11138,11155,0.9984,0.9981
50583-7,MCF 10A,10100-101-1,JNK-9L,0.04,uM,LJP6,72,hr,1694,11450,11155,1.0264,1.0311
50583-7,MCF 10A,10019-101-1,JW-7-24-1,0.04,uM,LJP6,72,hr,1694,11170,11155,1.0013,1.0016
50583-7,MCF 10A,10051-104-1,Lapatinib,0.04,uM,LJP6,72,hr,1694,10844,11155,0.9721,0.9671
50583-7,MCF 10A,10115-102-1,LDN-193189,0.04,uM,LJP5,72,hr,1694,11145,11155,0.9991,0.9989
50583-7,MCF 10A,10182-101-1,Linifanib,0.04,uM,LJP6,72,hr,1694,11701,11155,1.0489,1.0576
50583-7,MCF 10A,10135-101-1,Linsitinib,0.04,uM,LJP5,72,hr,1694,10398,11155,0.9321,0.9200
50583-7,MCF 10A,10479-102-1,Mitoxantrone,0.04,uM,LJP5,72,hr,1694,3239,11155,0.2904,0.1633
50583-7,MCF 10A,10479-102-1,Mitoxantrone,0.04,uM,LJP6,72,hr,1694,3196,11155,0.2866,0.1588
50583-7,MCF 10A,10057-102-1,MK2206,0.04,uM,LJP6,72,hr,1694,11562,11155,1.0364,1.0429
50583-7,MCF 10A,10018-101-1,Neratinib,0.04,uM,LJP5,72,hr,1694,5640,11155,0.5056,0.4170
50583-7,MCF 10A,10099-101-1,Nilotinib,0.04,uM,LJP5,72,hr,1694,11366,11155,1.0189,1.0222
50583-7,MCF 10A,10151-101-1,Nintedanib,0.04,uM,LJP6,72,hr,1694,11315,11155,1.0143,1.0169
50583-7,MCF 10A,10061-101-1,NU7441,0.04,uM,LJP5,72,hr,1694,11501,11155,1.0310,1.0366
50583-7,MCF 10A,10232-101-1,Dactolisib,0.04,uM,LJP5,72,hr,1694,6617,11155,0.5932,0.5204
50583-7,MCF 10A,10024-101-1,NVP-TAE684,0.04,uM,LJP6,72,hr,1694,9965,11155,0.8933,0.8742
50583-7,MCF 10A,10071-101-1,Palbociclib,0.04,uM,LJP6,72,hr,1694,9116,11155,0.8172,0.7844
50583-7,MCF 10A,10101-101-1,PD0325901,0.04,uM,LJP5,72,hr,1694,3665,11155,0.3286,0.2083
50583-7,MCF 10A,10101-101-1,PD0325901,0.04,uM,LJP6,72,hr,1694,3467,11155,0.3108,0.1874
50583-7,MCF 10A,10026-101-1,PD173074,0.04,uM,LJP6,72,hr,1694,11608,11155,1.0406,1.0478
50583-7,MCF 10A,10048-101-1,PD184352,0.04,uM,LJP5,72,hr,1694,6894,11155,0.6180,0.5496
50583-7,MCF 10A,10159-101-1,Pelitinib,0.04,uM,LJP5,72,hr,1694,8699,11155,0.7798,0.7404
50583-7,MCF 10A,10116-101-1,PF431396,0.04,uM,LJP5,72,hr,1694,7335,11155,0.6576,0.5963
50583-7,MCF 10A,10112-101-1,PF477736,0.04,uM,LJP5,72,hr,1694,10659,11155,0.9555,0.9476
50583-7,MCF 10A,10072-101-1,PF562271,0.04,uM,LJP6,72,hr,1694,9484,11155,0.8502,0.8233
50583-7,MCF 10A,10125-101-1,PHA-665752,0.04,uM,LJP5,72,hr,1694,11057,11155,0.9912,0.9896
50583-7,MCF 10A,10073-101-1,PHA-793887,0.04,uM,LJP6,72,hr,1694,3799,11155,0.3406,0.2225
50583-7,MCF 10A,10126-101-1,PI103,0.04,uM,LJP6,72,hr,1694,11606,11155,1.0404,1.0476
50583-7,MCF 10A,10049-101-1,PLX-4720,0.04,uM,LJP5,72,hr,1694,11201,11155,1.0041,1.0048
50583-7,MCF 10A,10075-101-1,QL-X-138,0.04,uM,LJP6,72,hr,1694,12300,11155,1.1026,1.1210
50583-7,MCF 10A,10077-101-1,QL-XII-47,0.04,uM,LJP6,72,hr,1694,11090,11155,0.9942,0.9931
50583-7,MCF 10A,10480-101-1,Radicicol,0.04,uM,LJP5,72,hr,1694,9940,11155,0.8911,0.8716
50583-7,MCF 10A,10480-101-1,Radicicol,0.04,uM,LJP6,72,hr,1694,9703,11155,0.8698,0.8465
50583-7,MCF 10A,10001-101-1,Seliciclib,0.04,uM,LJP5,72,hr,1694,11082,11155,0.9935,0.9923
50583-7,MCF 10A,10138-105-1,Ruxolitinib,0.04,uM,LJP5,72,hr,1694,10858,11155,0.9733,0.9685
50583-7,MCF 10A,10148-101-1,XL147,0.04,uM,LJP5,72,hr,1694,11313,11155,1.0141,1.0167
50583-7,MCF 10A,10032-101-1,Saracatinib,0.04,uM,LJP6,72,hr,1694,11431,11155,1.0247,1.0291
50583-7,MCF 10A,10056-101-1,Selumetinib,0.04,uM,LJP6,72,hr,1694,6318,11155,0.5664,0.4887
50583-7,MCF 10A,10052-101-1,Sirolimus,0.04,uM,LJP6,72,hr,1694,12244,11155,1.0976,1.1151
50583-7,MCF 10A,10008-101-1,Sorafenib,0.04,uM,LJP6,72,hr,1694,12063,11155,1.0814,1.0959
50583-7,MCF 10A,10119-101-1,SU11274,0.04,uM,LJP5,72,hr,1694,11406,11155,1.0225,1.0265
50583-7,MCF 10A,10141-101-1,Fedratinib,0.04,uM,LJP5,72,hr,1694,11139,11155,0.9985,0.9983
50583-7,MCF 10A,10171-101-1,TGX221,0.04,uM,LJP5,72,hr,1694,10749,11155,0.9636,0.9571
50583-7,MCF 10A,10079-101-1,Torin1,0.04,uM,LJP6,72,hr,1694,6130,11155,0.5496,0.4689
50583-7,MCF 10A,10080-101-1,Torin2,0.04,uM,LJP5,72,hr,1694,4382,11155,0.3929,0.2841
50583-7,MCF 10A,10021-101-1,Tozasertib,0.04,uM,LJP5,72,hr,1694,6349,11155,0.5692,0.4920
50583-7,MCF 10A,10142-101-1,Trametinib,0.04,uM,LJP5,72,hr,1694,2756,11155,0.2471,0.1122
50583-7,MCF 10A,10111-101-1,TWS119,0.04,uM,LJP5,72,hr,1694,11487,11155,1.0298,1.0351
50583-7,MCF 10A,10068-101-1,Vemurafenib,0.04,uM,LJP5,72,hr,1694,10963,11155,0.9828,0.9797
50583-7,MCF 10A,10481-101-1,Withaferin A,0.04,uM,LJP5,72,hr,1694,11065,11155,0.9919,0.9905
50583-7,MCF 10A,10481-101-1,Withaferin A,0.04,uM,LJP6,72,hr,1694,11354,11155,1.0178,1.0210
50583-7,MCF 10A,10064-101-1,WYE-125132,0.04,uM,LJP6,72,hr,1694,6905,11155,0.6190,0.5507
50583-7,MCF 10A,10084-101-1,WZ3105,0.04,uM,LJP5,72,hr,1694,5838,11155,0.5234,0.4380
50583-7,MCF 10A,10086-101-1,XMD11-50,0.04,uM,LJP6,72,hr,1694,11028,11155,0.9886,0.9865
50583-7,MCF 10A,10149-102-1,Y39983,0.04,uM,LJP6,72,hr,1694,10738,11155,0.9626,0.9559
50583-7,MCF 10A,10109-101-1,YM 201636,0.04,uM,LJP5,72,hr,1694,11383,11155,1.0204,1.0240
50583-7,MCF 10A,10053-101-1,ZSTK474,0.04,uM,LJP6,72,hr,1694,10958,11155,0.9823,0.9792
50583-7,MCF 10A,10133-101-1,Afatinib,0.12,uM,LJP6,72,hr,1694,1655,11155,0.1484,-0.0041
50583-7,MCF 10A,10035-101-1,Sigma A6730,0.12,uM,LJP5,72,hr,1694,10798,11155,0.9679,0.9622
50583-7,MCF 10A,10011-101-1,Alvocidib,0.12,uM,LJP6,72,hr,1694,610,11155,0.0547,-0.1145
50583-7,MCF 10A,10004-101-1,AT-7519,0.12,uM,LJP6,72,hr,1694,10552,11155,0.9459,0.9362
50583-7,MCF 10A,10158-101-1,AZD 5438,0.12,uM,LJP6,72,hr,1694,9687,11155,0.8684,0.8448
50583-7,MCF 10A,10059-101-1,AZD-6482,0.12,uM,LJP5,72,hr,1694,10786,11155,0.9669,0.9609
50583-7,MCF 10A,10006-101-1,AZD7762,0.12,uM,LJP6,72,hr,1694,7703,11155,0.6905,0.6351
50583-7,MCF 10A,10007-101-1,AZD8055,0.12,uM,LJP6,72,hr,1694,4177,11155,0.3744,0.2624
50583-7,MCF 10A,10164-101-1,AZD8330,0.12,uM,LJP5,72,hr,1694,2427,11155,0.2176,0.0775
50583-7,MCF 10A,10067-101-1,Barasertib,0.12,uM,LJP5,72,hr,1694,1920,11155,0.1721,0.0239
50583-7,MCF 10A,10041-101-1,BI-2536,0.12,uM,LJP6,72,hr,1694,1063,11155,0.0953,-0.0666
50583-7,MCF 10A,10028-102-1,BMS345541,0.12,uM,LJP6,72,hr,1694,10725,11155,0.9615,0.9546
50583-7,MCF 10A,10132-101-1,SNS-032,0.12,uM,LJP6,72,hr,1694,1915,11155,0.1717,0.0234
50583-7,MCF 10A,10234-101-1,GDC-0980,0.12,uM,LJP5,72,hr,1694,7230,11155,0.6481,0.5851
50583-7,MCF 10A,10122-101-1,NVP-AEW541,0.12,uM,LJP5,72,hr,1694,10777,11155,0.9661,0.9600
50583-7,MCF 10A,10046-101-1,SB590885,0.12,uM,LJP5,72,hr,1694,11072,11155,0.9925,0.9912
50583-7,MCF 10A,10190-101-1,PIK-93,0.12,uM,LJP5,72,hr,1694,11269,11155,1.0102,1.0120
50583-7,MCF 10A,10031-101-1,KIN001-043,0.12,uM,LJP6,72,hr,1694,11044,11155,0.9900,0.9882
50583-7,MCF 10A,10233-101-1,Alpelisib,0.12,uM,LJP5,72,hr,1694,9995,11155,0.8960,0.8773
50583-7,MCF 10A,10161-101-1,Luminespib,0.12,uM,LJP5,72,hr,1694,1256,11155,0.1126,-0.0463
50583-7,MCF 10A,10045-101-1,A443654,0.12,uM,LJP6,72,hr,1694,7992,11155,0.7165,0.6657
50583-7,MCF 10A,10063-102-1,OSI-027,0.12,uM,LJP6,72,hr,1694,8354,11155,0.7489,0.7039
50583-7,MCF 10A,10087-101-1,XMD11-85h,0.12,uM,LJP6,72,hr,1694,11124,11155,0.9972,0.9967
50583-7,MCF 10A,10017-101-1,HG-6-64-01,0.12,uM,LJP6,72,hr,1694,11177,11155,1.0019,1.0023
50583-7,MCF 10A,10039-101-1,WH-4-025,0.12,uM,LJP5,72,hr,1694,10071,11155,0.9028,0.8854
50583-7,MCF 10A,10082-101-1,WZ-4-145,0.12,uM,LJP6,72,hr,1694,10407,11155,0.9329,0.9209
50583-7,MCF 10A,10091-101-1,XMD16-144,0.12,uM,LJP5,72,hr,1694,6112,11155,0.5479,0.4670
50583-7,MCF 10A,10177-101-1,Brivanib,0.12,uM,LJP5,72,hr,1694,10774,11155,0.9658,0.9597
50583-7,MCF 10A,10147-101-1,Buparlisib,0.12,uM,LJP5,72,hr,1694,10775,11155,0.9659,0.9598
50583-7,MCF 10A,10055-101-1,BX-912,0.12,uM,LJP5,72,hr,1694,10402,11155,0.9325,0.9204
50583-7,MCF 10A,10120-102-1,Canertinib,0.12,uM,LJP6,72,hr,1694,6493,11155,0.5820,0.5072
50583-7,MCF 10A,10117-101-1,Celastrol,0.12,uM,LJP6,72,hr,1694,12410,11155,1.1125,1.1326
50583-7,MCF 10A,10025-101-1,CGP60474,0.12,uM,LJP5,72,hr,1694,679,11155,0.0609,-0.1073
50583-7,MCF 10A,10025-101-1,CGP60474,0.12,uM,LJP6,72,hr,1694,306,11155,0.0275,-0.1467
50583-7,MCF 10A,10180-101-1,CHIR-99021,0.12,uM,LJP6,72,hr,1694,11662,11155,1.0454,1.0535
50583-7,MCF 10A,10010-101-1,CP724714,0.12,uM,LJP5,72,hr,1694,10955,11155,0.9820,0.9788
50583-7,MCF 10A,10009-101-1,CP466722,0.12,uM,LJP5,72,hr,1694,11356,11155,1.0180,1.0212
50583-7,MCF 10A,10027-101-1,Crizotinib,0.12,uM,LJP5,72,hr,1694,10549,11155,0.9456,0.9359
50583-7,MCF 10A,10140-101-1,Momelotinib,0.12,uM,LJP5,72,hr,1694,10139,11155,0.9089,0.8926
50583-7,MCF 10A,10020-101-1,Dasatinib,0.12,uM,LJP5,72,hr,1694,6014,11155,0.5392,0.4566
50583-7,MCF 10A,10020-101-1,Dasatinib,0.12,uM,LJP6,72,hr,1694,3709,11155,0.3325,0.2129
50583-7,MCF 10A,10127-101-1,Dovitinib,0.12,uM,LJP5,72,hr,1694,9580,11155,0.8588,0.8335
50583-7,MCF 10A,10069-101-1,Enzastaurin,0.12,uM,LJP5,72,hr,1694,11143,11155,0.9989,0.9987
50583-7,MCF 10A,10097-101-1,Erlotinib,0.12,uM,LJP5,72,hr,1694,9664,11155,0.8664,0.8424
50583-7,MCF 10A,10157-101-1,Foretinib,0.12,uM,LJP5,72,hr,1694,11382,11155,1.0203,1.0240
50583-7,MCF 10A,10040-101-1,R406,0.12,uM,LJP6,72,hr,1694,11292,11155,1.0122,1.0144
50583-7,MCF 10A,10047-101-1,Pictilisib,0.12,uM,LJP6,72,hr,1694,9285,11155,0.8323,0.8023
50583-7,MCF 10A,10098-101-1,Gefitinib,0.12,uM,LJP6,72,hr,1694,6990,11155,0.6266,0.5598
50583-7,MCF 10A,10108-101-1,Geldanamycin,0.12,uM,LJP5,72,hr,1694,1651,11155,0.1481,-0.0045
50583-7,MCF 10A,10108-101-1,Geldanamycin,0.12,uM,LJP6,72,hr,1694,1293,11155,0.1160,-0.0423
50583-7,MCF 10A,10172-101-1,GSK1059615,0.12,uM,LJP5,72,hr,1694,10702,11155,0.9593,0.9521
50583-7,MCF 10A,10172-101-1,GSK1059615,0.12,uM,LJP6,72,hr,1694,9624,11155,0.8627,0.8382
50583-7,MCF 10A,10134-101-1,GSK1904529A,0.12,uM,LJP6,72,hr,1694,7248,11155,0.6497,0.5870
50583-7,MCF 10A,10146-101-1,Omipalisib,0.12,uM,LJP6,72,hr,1694,1837,11155,0.1647,0.0151
50583-7,MCF 10A,10128-101-1,GSK 690693,0.12,uM,LJP5,72,hr,1694,11154,11155,0.9999,0.9998
50583-7,MCF 10A,10014-101-1,GW843682X,0.12,uM,LJP6,72,hr,1694,9876,11155,0.8854,0.8648
50583-7,MCF 10A,10015-101-1,HG-5-113-01,0.12,uM,LJP5,72,hr,1694,9608,11155,0.8613,0.8365
50583-7,MCF 10A,10016-101-1,HG-5-88-01,0.12,uM,LJP6,72,hr,1694,9945,11155,0.8915,0.8721
50583-7,MCF 10A,10023-103-1,Imatinib,0.12,uM,LJP6,72,hr,1694,11251,11155,1.0085,1.0101
50583-7,MCF 10A,10100-101-1,JNK-9L,0.12,uM,LJP6,72,hr,1694,10724,11155,0.9613,0.9544
50583-7,MCF 10A,10019-101-1,JW-7-24-1,0.12,uM,LJP6,72,hr,1694,11636,11155,1.0431,1.0508
50583-7,MCF 10A,10051-104-1,Lapatinib,0.12,uM,LJP6,72,hr,1694,10440,11155,0.9359,0.9244
50583-7,MCF 10A,10115-102-1,LDN-193189,0.12,uM,LJP5,72,hr,1694,10887,11155,0.9760,0.9716
50583-7,MCF 10A,10182-101-1,Linifanib,0.12,uM,LJP6,72,hr,1694,11792,11155,1.0570,1.0673
50583-7,MCF 10A,10135-101-1,Linsitinib,0.12,uM,LJP5,72,hr,1694,9752,11155,0.8742,0.8517
50583-7,MCF 10A,10479-102-1,Mitoxantrone,0.12,uM,LJP5,72,hr,1694,1687,11155,0.1512,-0.0008
50583-7,MCF 10A,10479-102-1,Mitoxantrone,0.12,uM,LJP6,72,hr,1694,1599,11155,0.1433,-0.0101
50583-7,MCF 10A,10057-102-1,MK2206,0.12,uM,LJP6,72,hr,1694,11362,11155,1.0186,1.0219
50583-7,MCF 10A,10018-101-1,Neratinib,0.12,uM,LJP5,72,hr,1694,4371,11155,0.3919,0.2830
50583-7,MCF 10A,10099-101-1,Nilotinib,0.12,uM,LJP5,72,hr,1694,11259,11155,1.0093,1.0109
50583-7,MCF 10A,10151-101-1,Nintedanib,0.12,uM,LJP6,72,hr,1694,10974,11155,0.9838,0.9808
50583-7,MCF 10A,10061-101-1,NU7441,0.12,uM,LJP5,72,hr,1694,11065,11155,0.9919,0.9905
50583-7,MCF 10A,10232-101-1,Dactolisib,0.12,uM,LJP5,72,hr,1694,4098,11155,0.3674,0.2541
50583-7,MCF 10A,10024-101-1,NVP-TAE684,0.12,uM,LJP6,72,hr,1694,9404,11155,0.8430,0.8149
50583-7,MCF 10A,10071-101-1,Palbociclib,0.12,uM,LJP6,72,hr,1694,8038,11155,0.7206,0.6705
50583-7,MCF 10A,10101-101-1,PD0325901,0.12,uM,LJP5,72,hr,1694,3046,11155,0.2731,0.1429
50583-7,MCF 10A,10101-101-1,PD0325901,0.12,uM,LJP6,72,hr,1694,3039,11155,0.2725,0.1422
50583-7,MCF 10A,10026-101-1,PD173074,0.12,uM,LJP6,72,hr,1694,11343,11155,1.0168,1.0198
50583-7,MCF 10A,10048-101-1,PD184352,0.12,uM,LJP5,72,hr,1694,5517,11155,0.4946,0.4040
50583-7,MCF 10A,10159-101-1,Pelitinib,0.12,uM,LJP5,72,hr,1694,5807,11155,0.5206,0.4347
50583-7,MCF 10A,10116-101-1,PF431396,0.12,uM,LJP5,72,hr,1694,5698,11155,0.5108,0.4232
50583-7,MCF 10A,10112-101-1,PF477736,0.12,uM,LJP5,72,hr,1694,10046,11155,0.9006,0.8828
50583-7,MCF 10A,10072-101-1,PF562271,0.12,uM,LJP6,72,hr,1694,8613,11155,0.7721,0.7313
50583-7,MCF 10A,10125-101-1,PHA-665752,0.12,uM,LJP5,72,hr,1694,10792,11155,0.9674,0.9616
50583-7,MCF 10A,10073-101-1,PHA-793887,0.12,uM,LJP6,72,hr,1694,3384,11155,0.3034,0.1786
50583-7,MCF 10A,10126-101-1,PI103,0.12,uM,LJP6,72,hr,1694,11398,11155,1.0218,1.0257
50583-7,MCF 10A,10049-101-1,PLX-4720,0.12,uM,LJP5,72,hr,1694,11028,11155,0.9886,0.9865
50583-7,MCF 10A,10075-101-1,QL-X-138,0.12,uM,LJP6,72,hr,1694,12035,11155,1.0789,1.0930
50583-7,MCF 10A,10077-101-1,QL-XII-47,0.12,uM,LJP6,72,hr,1694,10935,11155,0.9802,0.9767
50583-7,MCF 10A,10480-101-1,Radicicol,0.12,uM,LJP5,72,hr,1694,7622,11155,0.6833,0.6266
50583-7,MCF 10A,10480-101-1,Radicicol,0.12,uM,LJP6,72,hr,1694,7232,11155,0.6483,0.5853
50583-7,MCF 10A,10001-101-1,Seliciclib,0.12,uM,LJP5,72,hr,1694,10898,11155,0.9769,0.9728
50583-7,MCF 10A,10138-105-1,Ruxolitinib,0.12,uM,LJP5,72,hr,1694,11068,11155,0.9922,0.9908
50583-7,MCF 10A,10148-101-1,XL147,0.12,uM,LJP5,72,hr,1694,10818,11155,0.9697,0.9643
50583-7,MCF 10A,10032-101-1,Saracatinib,0.12,uM,LJP6,72,hr,1694,10704,11155,0.9595,0.9523
50583-7,MCF 10A,10056-101-1,Selumetinib,0.12,uM,LJP6,72,hr,1694,4842,11155,0.4341,0.3327
50583-7,MCF 10A,10052-101-1,Sirolimus,0.12,uM,LJP6,72,hr,1694,12338,11155,1.1060,1.1250
50583-7,MCF 10A,10008-101-1,Sorafenib,0.12,uM,LJP6,72,hr,1694,11824,11155,1.0600,1.0707
50583-7,MCF 10A,10119-101-1,SU11274,0.12,uM,LJP5,72,hr,1694,10937,11155,0.9804,0.9769
50583-7,MCF 10A,10141-101-1,Fedratinib,0.12,uM,LJP5,72,hr,1694,10674,11155,0.9568,0.9491
50583-7,MCF 10A,10171-101-1,TGX221,0.12,uM,LJP5,72,hr,1694,10876,11155,0.9750,0.9705
50583-7,MCF 10A,10079-101-1,Torin1,0.12,uM,LJP6,72,hr,1694,3778,11155,0.3387,0.2203
50583-7,MCF 10A,10080-101-1,Torin2,0.12,uM,LJP5,72,hr,1694,2733,11155,0.2450,0.1098
50583-7,MCF 10A,10021-101-1,Tozasertib,0.12,uM,LJP5,72,hr,1694,2001,11155,0.1794,0.0324
50583-7,MCF 10A,10142-101-1,Trametinib,0.12,uM,LJP5,72,hr,1694,2983,11155,0.2675,0.1363
50583-7,MCF 10A,10111-101-1,TWS119,0.12,uM,LJP5,72,hr,1694,11268,11155,1.0101,1.0119
50583-7,MCF 10A,10068-101-1,Vemurafenib,0.12,uM,LJP5,72,hr,1694,10857,11155,0.9733,0.9685
50583-7,MCF 10A,10481-101-1,Withaferin A,0.12,uM,LJP5,72,hr,1694,11017,11155,0.9876,0.9854
50583-7,MCF 10A,10481-101-1,Withaferin A,0.12,uM,LJP6,72,hr,1694,10930,11155,0.9798,0.9762
50583-7,MCF 10A,10064-101-1,WYE-125132,0.12,uM,LJP6,72,hr,1694,3859,11155,0.3459,0.2288
50583-7,MCF 10A,10084-101-1,WZ3105,0.12,uM,LJP5,72,hr,1694,3693,11155,0.3311,0.2113
50583-7,MCF 10A,10086-101-1,XMD11-50,0.12,uM,LJP6,72,hr,1694,10575,11155,0.9480,0.9387
50583-7,MCF 10A,10149-102-1,Y39983,0.12,uM,LJP6,72,hr,1694,8937,11155,0.8011,0.7655
50583-7,MCF 10A,10109-101-1,YM 201636,0.12,uM,LJP5,72,hr,1694,11015,11155,0.9874,0.9852
50583-7,MCF 10A,10053-101-1,ZSTK474,0.12,uM,LJP6,72,hr,1694,9950,11155,0.8920,0.8726
50583-7,MCF 10A,10133-101-1,Afatinib,0.37,uM,LJP6,72,hr,1694,1703,11155,0.1527,0.0009
50583-7,MCF 10A,10035-101-1,Sigma A6730,0.37,uM,LJP5,72,hr,1694,10813,11155,0.9693,0.9638
50583-7,MCF 10A,10011-101-1,Alvocidib,0.37,uM,LJP6,72,hr,1694,300,11155,0.0269,-0.1474
50583-7,MCF 10A,10004-101-1,AT-7519,0.37,uM,LJP6,72,hr,1694,6457,11155,0.5789,0.5035
50583-7,MCF 10A,10158-101-1,AZD 5438,0.37,uM,LJP6,72,hr,1694,6413,11155,0.5749,0.4988
50583-7,MCF 10A,10059-101-1,AZD-6482,0.37,uM,LJP5,72,hr,1694,10494,11155,0.9408,0.9301
50583-7,MCF 10A,10006-101-1,AZD7762,0.37,uM,LJP6,72,hr,1694,6905,11155,0.6190,0.5508
50583-7,MCF 10A,10007-101-1,AZD8055,0.37,uM,LJP6,72,hr,1694,3172,11155,0.2844,0.1563
50583-7,MCF 10A,10164-101-1,AZD8330,0.37,uM,LJP5,72,hr,1694,2519,11155,0.2258,0.0872
50583-7,MCF 10A,10067-101-1,Barasertib,0.37,uM,LJP5,72,hr,1694,1965,11155,0.1762,0.0287
50583-7,MCF 10A,10041-101-1,BI-2536,0.37,uM,LJP6,72,hr,1694,1182,11155,0.1060,-0.0541
50583-7,MCF 10A,10028-102-1,BMS345541,0.37,uM,LJP6,72,hr,1694,10565,11155,0.9471,0.9376
50583-7,MCF 10A,10132-101-1,SNS-032,0.37,uM,LJP6,72,hr,1694,464,11155,0.0416,-0.1300
50583-7,MCF 10A,10234-101-1,GDC-0980,0.37,uM,LJP5,72,hr,1694,4209,11155,0.3774,0.2659
50583-7,MCF 10A,10122-101-1,NVP-AEW541,0.37,uM,LJP5,72,hr,1694,10089,11155,0.9044,0.8873
50583-7,MCF 10A,10046-101-1,SB590885,0.37,uM,LJP5,72,hr,1694,11288,11155,1.0119,1.0140
50583-7,MCF 10A,10190-101-1,PIK-93,0.37,uM,LJP5,72,hr,1694,11351,11155,1.0175,1.0206
50583-7,MCF 10A,10031-101-1,KIN001-043,0.37,uM,LJP6,72,hr,1694,10973,11155,0.9836,0.9807
50583-7,MCF 10A,10233-101-1,Alpelisib,0.37,uM,LJP5,72,hr,1694,9524,11155,0.8537,0.8276
50583-7,MCF 10A,10161-101-1,Luminespib,0.37,uM,LJP5,72,hr,1694,1259,11155,0.1129,-0.0459
50583-7,MCF 10A,10045-101-1,A443654,0.37,uM,LJP6,72,hr,1694,3893,11155,0.3490,0.2324
50583-7,MCF 10A,10063-102-1,OSI-027,0.37,uM,LJP6,72,hr,1694,6101,11155,0.5469,0.4658
50583-7,MCF 10A,10087-101-1,XMD11-85h,0.37,uM,LJP6,72,hr,1694,11087,11155,0.9938,0.9927
50583-7,MCF 10A,10017-101-1,HG-6-64-01,0.37,uM,LJP6,72,hr,1694,11323,11155,1.0150,1.0177
50583-7,MCF 10A,10039-101-1,WH-4-025,0.37,uM,LJP5,72,hr,1694,9113,11155,0.8169,0.7841
50583-7,MCF 10A,10082-101-1,WZ-4-145,0.37,uM,LJP6,72,hr,1694,10018,11155,0.8981,0.8798
50583-7,MCF 10A,10091-101-1,XMD16-144,0.37,uM,LJP5,72,hr,1694,2195,11155,0.1968,0.0530
50583-7,MCF 10A,10177-101-1,Brivanib,0.37,uM,LJP5,72,hr,1694,10776,11155,0.9660,0.9599
50583-7,MCF 10A,10147-101-1,Buparlisib,0.37,uM,LJP5,72,hr,1694,9711,11155,0.8705,0.8473
50583-7,MCF 10A,10055-101-1,BX-912,0.37,uM,LJP5,72,hr,1694,8956,11155,0.8028,0.7675
50583-7,MCF 10A,10120-102-1,Canertinib,0.37,uM,LJP6,72,hr,1694,4255,11155,0.3815,0.2707
50583-7,MCF 10A,10117-101-1,Celastrol,0.37,uM,LJP6,72,hr,1694,11629,11155,1.0425,1.0501
50583-7,MCF 10A,10025-101-1,CGP60474,0.37,uM,LJP5,72,hr,1694,405,11155,0.0363,-0.1363
50583-7,MCF 10A,10025-101-1,CGP60474,0.37,uM,LJP6,72,hr,1694,364,11155,0.0326,-0.1406
50583-7,MCF 10A,10180-101-1,CHIR-99021,0.37,uM,LJP6,72,hr,1694,11724,11155,1.0509,1.0601
50583-7,MCF 10A,10010-101-1,CP724714,0.37,uM,LJP5,72,hr,1694,10714,11155,0.9605,0.9534
50583-7,MCF 10A,10009-101-1,CP466722,0.37,uM,LJP5,72,hr,1694,11256,11155,1.0090,1.0106
50583-7,MCF 10A,10027-101-1,Crizotinib,0.37,uM,LJP5,72,hr,1694,9989,11155,0.8955,0.8768
50583-7,MCF 10A,10140-101-1,Momelotinib,0.37,uM,LJP5,72,hr,1694,9410,11155,0.8436,0.8155
50583-7,MCF 10A,10020-101-1,Dasatinib,0.37,uM,LJP5,72,hr,1694,3080,11155,0.2761,0.1465
50583-7,MCF 10A,10020-101-1,Dasatinib,0.37,uM,LJP6,72,hr,1694,2661,11155,0.2386,0.1022
50583-7,MCF 10A,10127-101-1,Dovitinib,0.37,uM,LJP5,72,hr,1694,7094,11155,0.6360,0.5708
50583-7,MCF 10A,10069-101-1,Enzastaurin,0.37,uM,LJP5,72,hr,1694,11178,11155,1.0020,1.0024
50583-7,MCF 10A,10097-101-1,Erlotinib,0.37,uM,LJP5,72,hr,1694,6099,11155,0.5467,0.4656
50583-7,MCF 10A,10157-101-1,Foretinib,0.37,uM,LJP5,72,hr,1694,10225,11155,0.9166,0.9017
50583-7,MCF 10A,10040-101-1,R406,0.37,uM,LJP6,72,hr,1694,11086,11155,0.9938,0.9926
50583-7,MCF 10A,10047-101-1,Pictilisib,0.37,uM,LJP6,72,hr,1694,7344,11155,0.6584,0.5972
50583-7,MCF 10A,10098-101-1,Gefitinib,0.37,uM,LJP6,72,hr,1694,3801,11155,0.3407,0.2227
50583-7,MCF 10A,10108-101-1,Geldanamycin,0.37,uM,LJP5,72,hr,1694,1363,11155,0.1222,-0.0350
50583-7,MCF 10A,10108-101-1,Geldanamycin,0.37,uM,LJP6,72,hr,1694,1167,11155,0.1047,-0.0557
50583-7,MCF 10A,10172-101-1,GSK1059615,0.37,uM,LJP5,72,hr,1694,7368,11155,0.6605,0.5997
50583-7,MCF 10A,10172-101-1,GSK1059615,0.37,uM,LJP6,72,hr,1694,6672,11155,0.5981,0.5262
