Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,Protein Stimulus HMS LINCS ID,Protein Stimulus Name,Other Stimulus HMS LINCS ID,Other Stimulus Name,Stimulus Concentration,Stimulus Conc Unit,ExpPlate,Measured Protein,Measured Protein MFI (a.u.),Bead Count
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201290,IGF-I,,,100,ug/mL,3,VEGF,1514.0,76
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201290,IGF-I,,,100,ug/mL,3,VEGF,1346.0,73
60001-1,N2586,,,,,,,,,,,3,VEGF,1452.0,68
60006-1,RA2159,,,,,201289,EGF,,,100,ng/mL,3,VEGF,800.0,63
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,201289,EGF,,,100,ng/mL,3,VEGF,1026.0,43
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,201289,EGF,,,100,ng/mL,3,VEGF,847.0,65
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,201289,EGF,,,100,ng/mL,3,VEGF,986.5,48
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201289,EGF,,,100,ng/mL,3,VEGF,705.0,57
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201289,EGF,,,100,ng/mL,3,VEGF,927.5,54
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,3,VEGF,925.5,68
60001-1,N2586,,,,,201289,EGF,,,100,ng/mL,3,VEGF,1586.0,53
60001-1,N2586,10048-101-5,PD184352,0.1,uM,201289,EGF,,,100,ng/mL,3,VEGF,1456.0,68
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,201289,EGF,,,100,ng/mL,3,VEGF,1348.5,46
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,201289,EGF,,,100,ng/mL,3,VEGF,1473.0,57
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201289,EGF,,,100,ng/mL,3,VEGF,1407.0,57
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201289,EGF,,,100,ng/mL,3,VEGF,1223.0,51
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,3,VEGF,673.0,47
60006-1,RA2159,,,,,,,,,,,3,VEGF,783.0,51
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,,,,,,,3,VEGF,963.0,52
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,,,,,,,3,VEGF,928.5,46
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,,,,,,,3,VEGF,912.0,51
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,VEGF,846.0,71
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,3,VEGF,861.5,68
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,VEGF,570.0,50
60001-1,N2586,,,,,,,,,,,3,VEGF,882.0,63
60001-1,N2586,10048-101-5,PD184352,0.1,uM,,,,,,,3,VEGF,1161.0,59
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,,,,,,,3,VEGF,1211.5,48
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,,,,,,,3,VEGF,1276.0,61
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,VEGF,1685.0,57
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,3,VEGF,1265.5,52
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,VEGF,1282.0,75
60006-1,RA2159,,,,,201288,IL-17A,,,100,ng/mL,3,VEGF,880.0,61
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,201288,IL-17A,,,100,ng/mL,3,VEGF,1119.5,52
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,201288,IL-17A,,,100,ng/mL,3,VEGF,1035.0,79
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,201288,IL-17A,,,100,ng/mL,3,VEGF,917.5,60
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201288,IL-17A,,,100,ng/mL,3,VEGF,947.0,54
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201288,IL-17A,,,100,ng/mL,3,VEGF,811.0,55
60001-1,N2586,,,,,201288,IL-17A,,,100,ng/mL,3,VEGF,1545.0,67
60001-1,N2586,10048-101-5,PD184352,0.1,uM,201288,IL-17A,,,100,ng/mL,3,VEGF,1097.0,69
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,201288,IL-17A,,,100,ng/mL,3,VEGF,918.0,66
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,201288,IL-17A,,,100,ng/mL,3,VEGF,1254.0,53
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201288,IL-17A,,,100,ng/mL,3,VEGF,1754.0,59
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201288,IL-17A,,,100,ng/mL,3,VEGF,1305.0,46
60006-1,RA2159,,,,,201287,IL-6,,,100,ug/mL,3,VEGF,831.5,64
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,201287,IL-6,,,100,ug/mL,3,VEGF,963.0,57
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,201287,IL-6,,,100,ug/mL,3,VEGF,922.0,67
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,201287,IL-6,,,100,ug/mL,3,VEGF,875.0,67
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201287,IL-6,,,100,ug/mL,3,VEGF,781.5,66
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201287,IL-6,,,100,ug/mL,3,VEGF,810.0,60
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,,,,,,,3,VEGF,727.5,66
60001-1,N2586,,,,,201287,IL-6,,,100,ug/mL,3,VEGF,1362.5,70
60001-1,N2586,10048-101-5,PD184352,0.1,uM,201287,IL-6,,,100,ug/mL,3,VEGF,1318.0,51
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,201287,IL-6,,,100,ug/mL,3,VEGF,907.5,62
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,201287,IL-6,,,100,ug/mL,3,VEGF,1351.0,63
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201287,IL-6,,,100,ug/mL,3,VEGF,1523.5,60
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201287,IL-6,,,100,ug/mL,3,VEGF,1269.0,61
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,,,,,,,3,VEGF,1350.5,46
60006-1,RA2159,,,,,201286,IL-1 alpha,,,100,ng/mL,3,VEGF,1273.0,57
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,201286,IL-1 alpha,,,100,ng/mL,3,VEGF,1404.0,59
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,VEGF,859.5,74
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,VEGF,1391.5,54
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,VEGF,1276.5,60
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,VEGF,767.0,51
60006-1,RA2159,10126-102-5,PI103,0.1,uM,,,,,,,3,VEGF,851.0,53
60001-1,N2586,,,,,201286,IL-1 alpha,,,100,ng/mL,3,VEGF,1862.0,82
60001-1,N2586,10048-101-5,PD184352,0.1,uM,201286,IL-1 alpha,,,100,ng/mL,3,VEGF,1350.5,62
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,VEGF,1297.0,56
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,VEGF,1730.0,56
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,VEGF,1194.0,35
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,VEGF,1855.0,58
60001-1,N2586,10126-102-5,PI103,0.1,uM,,,,,,,3,VEGF,1259.0,77
,,,,,,,,,,,,0,VEGF,57.5,54
60006-1,RA2159,,,,,201285,TNF-a,,,100,ng/mL,3,VEGF,1038.0,55
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,201285,TNF-a,,,100,ng/mL,3,VEGF,1051.0,59
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,VEGF,733.0,61
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,VEGF,1047.5,76
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,VEGF,927.5,68
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,3,VEGF,890.0,71
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,,,,,,,3,VEGF,729.0,49
60001-1,N2586,,,,,201285,TNF-a,,,100,ng/mL,3,VEGF,1524.0,69
60001-1,N2586,10048-101-5,PD184352,0.1,uM,201285,TNF-a,,,100,ng/mL,3,VEGF,1125.0,49
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,VEGF,1192.0,65
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,VEGF,22.0,56
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,VEGF,1659.0,39
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,3,VEGF,1674.0,59
60001-1,N2586,10227-101-2,EO1428,1.0,uM,,,,,,,3,VEGF,1435.5,56
,,,,,,,,,,,,0,VEGF,38.0,49
60006-1,RA2159,,,,,,,,,,,3,VEGF,764.0,69
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,,,,,,,3,VEGF,990.0,51
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,,,,,,,3,VEGF,873.0,70
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,,,,,,,3,VEGF,832.0,65
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,VEGF,844.5,46
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,3,VEGF,809.0,73
60006-1,RA2159,,,,,,,,,,,3,VEGF,830.5,62
60001-1,N2586,,,,,,,,,,,3,VEGF,1644.0,66
60001-1,N2586,10048-101-5,PD184352,0.1,uM,,,,,,,3,VEGF,923.0,64
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,,,,,,,3,VEGF,1077.0,61
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,,,,,,,3,VEGF,1125.0,44
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,VEGF,1757.0,52
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,3,VEGF,1355.0,71
60001-1,N2586,,,,,,,,,,,3,VEGF,1666.0,27
,,,,,,,,,,,,0,VEGF,54.5,48
60006-1,RA2159,,,,,,,90002-1,Poly(I:C),2,ug/mL,4,VEGF,1286.5,60
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,VEGF,938.0,62
60006-1,RA2159,10126-102-5,PI103,0.1,uM,,,90002-1,Poly(I:C),2,ug/mL,4,VEGF,1070.5,72
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,VEGF,1178.0,61
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,VEGF,1130.0,72
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,4,VEGF,1087.0,63
60001-1,N2586,,,,,,,90002-1,Poly(I:C),2,ug/mL,4,VEGF,1609.0,54
60001-1,N2586,10227-101-2,EO1428,1.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,VEGF,1453.0,72
60001-1,N2586,10126-102-5,PI103,0.1,uM,,,90002-1,Poly(I:C),2,ug/mL,4,VEGF,1300.0,51
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,VEGF,1520.0,55
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,VEGF,1430.0,61
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,4,VEGF,1075.0,67
60006-1,RA2159,,,,,,,,,,,4,VEGF,1035.5,70
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,,,,,,,4,VEGF,784.5,78
60006-1,RA2159,10126-102-5,PI103,0.1,uM,,,,,,,4,VEGF,950.5,68
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,,,,,,,4,VEGF,974.0,59
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,VEGF,1047.0,58
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,4,VEGF,876.0,67
60006-1,RA2159,,,,,,,,,,,4,VEGF,1067.0,55
60001-1,N2586,,,,,,,,,,,4,VEGF,1695.0,77
60001-1,N2586,10227-101-2,EO1428,1.0,uM,,,,,,,4,VEGF,1248.5,60
60001-1,N2586,10126-102-5,PI103,0.1,uM,,,,,,,4,VEGF,1590.0,57
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,,,,,,,4,VEGF,1419.5,54
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,VEGF,1381.0,56
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,4,VEGF,1210.0,58
60001-1,N2586,,,,,,,,,,,4,VEGF,1588.5,60
60006-1,RA2159,,,,,201293,Visfatin,,,1,ng/mL,4,VEGF,1096.0,57
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201293,Visfatin,,,1,ng/mL,4,VEGF,987.0,46
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201293,Visfatin,,,1,ng/mL,4,VEGF,919.0,61
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201293,Visfatin,,,1,ng/mL,4,VEGF,987.0,62
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201293,Visfatin,,,1,ng/mL,4,VEGF,943.0,50
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201293,Visfatin,,,1,ng/mL,4,VEGF,910.5,58
60001-1,N2586,,,,,201293,Visfatin,,,1,ng/mL,4,VEGF,1511.5,66
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201293,Visfatin,,,1,ng/mL,4,VEGF,1464.0,41
60001-1,N2586,10126-102-5,PI103,0.1,uM,201293,Visfatin,,,1,ng/mL,4,VEGF,1365.0,53
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201293,Visfatin,,,1,ng/mL,4,VEGF,1134.0,45
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201293,Visfatin,,,1,ng/mL,4,VEGF,1513.0,48
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201293,Visfatin,,,1,ng/mL,4,VEGF,860.0,55
60006-1,RA2159,,,,,201292,Leptin,,,1,ng/mL,4,VEGF,930.0,60
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201292,Leptin,,,1,ng/mL,4,VEGF,857.0,57
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201292,Leptin,,,1,ng/mL,4,VEGF,887.0,77
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201292,Leptin,,,1,ng/mL,4,VEGF,971.5,56
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201292,Leptin,,,1,ng/mL,4,VEGF,893.0,66
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201292,Leptin,,,1,ng/mL,4,VEGF,869.5,44
60001-1,N2586,,,,,201292,Leptin,,,1,ng/mL,4,VEGF,1221.5,44
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201292,Leptin,,,1,ng/mL,4,VEGF,1211.0,41
60001-1,N2586,10126-102-5,PI103,0.1,uM,201292,Leptin,,,1,ng/mL,4,VEGF,1384.5,56
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201292,Leptin,,,1,ng/mL,4,VEGF,1104.0,53
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201292,Leptin,,,1,ng/mL,4,VEGF,1071.0,58
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201292,Leptin,,,1,ng/mL,4,VEGF,886.0,73
60006-1,RA2159,,,,,201291,Adiponectin,,,5,ng/mL,4,VEGF,762.0,56
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201291,Adiponectin,,,5,ng/mL,4,VEGF,727.0,61
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201291,Adiponectin,,,5,ng/mL,4,VEGF,689.0,65
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201291,Adiponectin,,,5,ng/mL,4,VEGF,694.5,70
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201291,Adiponectin,,,5,ng/mL,4,VEGF,758.0,47
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201291,Adiponectin,,,5,ng/mL,4,VEGF,885.5,44
60001-1,N2586,,,,,201291,Adiponectin,,,5,ng/mL,4,VEGF,1070.0,47
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201291,Adiponectin,,,5,ng/mL,4,VEGF,1082.0,58
60001-1,N2586,10126-102-5,PI103,0.1,uM,201291,Adiponectin,,,5,ng/mL,4,VEGF,1093.0,49
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201291,Adiponectin,,,5,ng/mL,4,VEGF,1165.0,64
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201291,Adiponectin,,,5,ng/mL,4,VEGF,1131.0,42
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201291,Adiponectin,,,5,ng/mL,4,VEGF,952.0,59
60006-1,RA2159,,,,,201290,IGF-I,,,100,ug/mL,4,VEGF,1123.5,50
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201290,IGF-I,,,100,ug/mL,4,VEGF,992.0,38
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201290,IGF-I,,,100,ug/mL,4,VEGF,840.0,75
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201290,IGF-I,,,100,ug/mL,4,VEGF,909.5,50
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201290,IGF-I,,,100,ug/mL,4,VEGF,903.0,51
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201290,IGF-I,,,100,ug/mL,4,VEGF,1095.5,58
60006-1,RA2159,,,,,,,,,,,4,VEGF,1074.0,43
60001-1,N2586,,,,,201290,IGF-I,,,100,ug/mL,4,VEGF,1472.0,72
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201290,IGF-I,,,100,ug/mL,4,VEGF,1315.0,64
60001-1,N2586,10126-102-5,PI103,0.1,uM,201290,IGF-I,,,100,ug/mL,4,VEGF,1484.0,49
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201290,IGF-I,,,100,ug/mL,4,VEGF,1381.5,54
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201290,IGF-I,,,100,ug/mL,4,VEGF,1359.5,44
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201290,IGF-I,,,100,ug/mL,4,VEGF,1045.5,54
60001-1,N2586,,,,,,,,,,,4,VEGF,1481.0,64
60006-1,RA2159,,,,,201289,EGF,,,100,ng/mL,4,VEGF,862.0,57
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201289,EGF,,,100,ng/mL,4,VEGF,746.5,50
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201289,EGF,,,100,ng/mL,4,VEGF,721.0,48
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201289,EGF,,,100,ng/mL,4,VEGF,767.0,41
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201289,EGF,,,100,ng/mL,4,VEGF,804.5,40
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201289,EGF,,,100,ng/mL,4,VEGF,902.0,55
60001-1,N2586,,,,,201289,EGF,,,100,ng/mL,4,VEGF,1819.0,85
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201289,EGF,,,100,ng/mL,4,VEGF,1553.5,62
60001-1,N2586,10126-102-5,PI103,0.1,uM,201289,EGF,,,100,ng/mL,4,VEGF,1335.5,46
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201289,EGF,,,100,ng/mL,4,VEGF,1442.5,46
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201289,EGF,,,100,ng/mL,4,VEGF,1631.0,62
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201289,EGF,,,100,ng/mL,4,VEGF,850.5,72
60006-1,RA2159,,,,,,,,,,,4,VEGF,774.5,52
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,,,,,,,4,VEGF,674.0,60
60006-1,RA2159,10126-102-5,PI103,0.1,uM,,,,,,,4,VEGF,796.0,47
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,,,,,,,4,VEGF,820.0,69
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,VEGF,822.0,39
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,4,VEGF,828.0,62
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,4,VEGF,798.0,56
60001-1,N2586,,,,,,,,,,,4,VEGF,1226.5,80
60001-1,N2586,10227-101-2,EO1428,1.0,uM,,,,,,,4,VEGF,1464.0,44
60001-1,N2586,10126-102-5,PI103,0.1,uM,,,,,,,4,VEGF,1468.0,53
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,,,,,,,4,VEGF,1382.0,73
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,VEGF,1295.0,53
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,4,VEGF,829.0,57
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,4,VEGF,1164.0,64
60006-1,RA2159,,,,,201288,IL-17A,,,100,ng/mL,4,VEGF,677.0,47
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201288,IL-17A,,,100,ng/mL,4,VEGF,591.0,66
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201288,IL-17A,,,100,ng/mL,4,VEGF,683.0,71
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201288,IL-17A,,,100,ng/mL,4,VEGF,729.0,51
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201288,IL-17A,,,100,ng/mL,4,VEGF,781.0,50
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201288,IL-17A,,,100,ng/mL,4,VEGF,796.0,47
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,VEGF,871.0,58
60001-1,N2586,,,,,201288,IL-17A,,,100,ng/mL,4,VEGF,1302.0,43
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201288,IL-17A,,,100,ng/mL,4,VEGF,1209.0,63
60001-1,N2586,10126-102-5,PI103,0.1,uM,201288,IL-17A,,,100,ng/mL,4,VEGF,1438.5,58
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201288,IL-17A,,,100,ng/mL,4,VEGF,1076.0,64
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201288,IL-17A,,,100,ng/mL,4,VEGF,1411.0,58
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201288,IL-17A,,,100,ng/mL,4,VEGF,1001.0,57
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,VEGF,1049.5,46
60006-1,RA2159,,,,,201287,IL-6,,,100,ug/mL,4,VEGF,800.0,42
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201287,IL-6,,,100,ug/mL,4,VEGF,693.0,63
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201287,IL-6,,,100,ug/mL,4,VEGF,758.5,42
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201287,IL-6,,,100,ug/mL,4,VEGF,757.0,43
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201287,IL-6,,,100,ug/mL,4,VEGF,819.0,43
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201287,IL-6,,,100,ug/mL,4,VEGF,784.0,71
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,,,,,,,4,VEGF,781.0,37
60001-1,N2586,,,,,201287,IL-6,,,100,ug/mL,4,VEGF,1295.5,44
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201287,IL-6,,,100,ug/mL,4,VEGF,1546.0,52
60001-1,N2586,10126-102-5,PI103,0.1,uM,201287,IL-6,,,100,ug/mL,4,VEGF,1316.0,53
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201287,IL-6,,,100,ug/mL,4,VEGF,1111.0,47
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201287,IL-6,,,100,ug/mL,4,VEGF,1318.5,54
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201287,IL-6,,,100,ug/mL,4,VEGF,763.0,43
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,,,,,,,4,VEGF,1166.5,46
60006-1,RA2159,,,,,201286,IL-1 alpha,,,100,ng/mL,4,VEGF,1403.0,44
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,VEGF,807.0,59
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201286,IL-1 alpha,,,100,ng/mL,4,VEGF,1168.5,68
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,VEGF,1115.5,50
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,VEGF,1225.0,41
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,4,VEGF,1093.0,64
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,,,,,,,4,VEGF,660.0,56
60001-1,N2586,,,,,201286,IL-1 alpha,,,100,ng/mL,4,VEGF,1680.0,71
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,VEGF,1977.0,61
60001-1,N2586,10126-102-5,PI103,0.1,uM,201286,IL-1 alpha,,,100,ng/mL,4,VEGF,1034.0,49
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,VEGF,1968.0,40
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,VEGF,1475.0,37
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,4,VEGF,991.0,37
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,,,,,,,4,VEGF,1342.5,52
,,,,,,,,,,,,0,VEGF,47.0,51
