Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Replicate,Assay Well,Timepoint,Timepoint Unit,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Relative Cell Count,Relative Growth Rate After Treatment
50238-3,Hs 578T,10009-101-1,CP466722,0.37,uM,LJP5,3,I10,72,hr,765,3316,3124,1.0613,1.0811
50238-3,Hs 578T,10027-101-1,Crizotinib,0.37,uM,LJP5,1,A22,72,hr,765,2830,3124,0.9057,0.8752
50238-3,Hs 578T,10027-101-1,Crizotinib,0.37,uM,LJP5,2,A22,72,hr,765,2935,3124,0.9393,0.9197
50238-3,Hs 578T,10027-101-1,Crizotinib,0.37,uM,LJP5,3,A22,72,hr,765,2839,3124,0.9086,0.8790
50238-3,Hs 578T,10140-101-1,Momelotinib,0.37,uM,LJP5,1,P10,72,hr,765,2506,3124,0.8020,0.7379
50238-3,Hs 578T,10140-101-1,Momelotinib,0.37,uM,LJP5,2,P10,72,hr,765,2432,3124,0.7784,0.7065
50238-3,Hs 578T,10140-101-1,Momelotinib,0.37,uM,LJP5,3,P10,72,hr,765,2584,3124,0.8270,0.7709
50238-3,Hs 578T,10020-101-1,Dasatinib,0.37,uM,LJP5,1,D04,72,hr,765,517,3124,0.1655,-0.1051
50238-3,Hs 578T,10020-101-1,Dasatinib,0.37,uM,LJP5,2,D04,72,hr,765,559,3124,0.1789,-0.0873
50238-3,Hs 578T,10020-101-1,Dasatinib,0.37,uM,LJP5,3,D04,72,hr,765,498,3124,0.1594,-0.1132
50238-3,Hs 578T,10020-101-1,Dasatinib,0.37,uM,LJP6,1,I04,72,hr,765,526,3124,0.1683,-0.1013
50238-3,Hs 578T,10020-101-1,Dasatinib,0.37,uM,LJP6,2,I04,72,hr,765,499,3124,0.1597,-0.1128
50238-3,Hs 578T,10020-101-1,Dasatinib,0.37,uM,LJP6,3,I04,72,hr,765,502,3124,0.1607,-0.1115
50238-3,Hs 578T,10127-101-1,Dovitinib,0.37,uM,LJP5,1,E22,72,hr,765,1305,3124,0.4177,0.2288
50238-3,Hs 578T,10127-101-1,Dovitinib,0.37,uM,LJP5,2,E22,72,hr,765,1270,3124,0.4065,0.2140
50238-3,Hs 578T,10127-101-1,Dovitinib,0.37,uM,LJP5,3,E22,72,hr,765,1300,3124,0.4161,0.2267
50238-3,Hs 578T,10069-101-1,Enzastaurin,0.37,uM,LJP5,1,D16,72,hr,765,3123,3124,0.9995,0.9994
50238-3,Hs 578T,10069-101-1,Enzastaurin,0.37,uM,LJP5,2,D16,72,hr,765,3084,3124,0.9870,0.9828
50238-3,Hs 578T,10069-101-1,Enzastaurin,0.37,uM,LJP5,3,D16,72,hr,765,2947,3124,0.9432,0.9248
50238-3,Hs 578T,10097-101-1,Erlotinib,0.37,uM,LJP5,1,M22,72,hr,765,3038,3124,0.9723,0.9633
50238-3,Hs 578T,10097-101-1,Erlotinib,0.37,uM,LJP5,2,M22,72,hr,765,3105,3124,0.9938,0.9917
50238-3,Hs 578T,10097-101-1,Erlotinib,0.37,uM,LJP5,3,M22,72,hr,765,2954,3124,0.9454,0.9277
50238-3,Hs 578T,10157-101-1,Foretinib,0.37,uM,LJP5,1,H10,72,hr,765,1161,3124,0.3716,0.1678
50238-3,Hs 578T,10157-101-1,Foretinib,0.37,uM,LJP5,2,H10,72,hr,765,1362,3124,0.4359,0.2530
50238-3,Hs 578T,10157-101-1,Foretinib,0.37,uM,LJP5,3,H10,72,hr,765,1364,3124,0.4365,0.2539
50238-3,Hs 578T,10040-101-1,R406,0.37,uM,LJP6,1,C16,72,hr,765,2536,3124,0.8116,0.7506
50238-3,Hs 578T,10040-101-1,R406,0.37,uM,LJP6,2,C16,72,hr,765,2538,3124,0.8123,0.7514
50238-3,Hs 578T,10040-101-1,R406,0.37,uM,LJP6,3,C16,72,hr,765,2566,3124,0.8212,0.7633
50238-3,Hs 578T,10047-101-1,Pictilisib,0.37,uM,LJP6,1,D22,72,hr,765,1832,3124,0.5863,0.4522
50238-3,Hs 578T,10047-101-1,Pictilisib,0.37,uM,LJP6,2,D22,72,hr,765,1787,3124,0.5719,0.4331
50238-3,Hs 578T,10047-101-1,Pictilisib,0.37,uM,LJP6,3,D22,72,hr,765,1755,3124,0.5617,0.4196
50238-3,Hs 578T,10098-101-1,Gefitinib,0.37,uM,LJP6,1,N10,72,hr,765,3047,3124,0.9752,0.9671
50238-3,Hs 578T,10098-101-1,Gefitinib,0.37,uM,LJP6,2,N10,72,hr,765,2968,3124,0.9499,0.9337
50238-3,Hs 578T,10098-101-1,Gefitinib,0.37,uM,LJP6,3,N10,72,hr,765,3039,3124,0.9726,0.9638
50238-3,Hs 578T,10108-101-1,Geldanamycin,0.37,uM,LJP5,1,O04,72,hr,765,828,3124,0.2650,0.0267
50238-3,Hs 578T,10108-101-1,Geldanamycin,0.37,uM,LJP5,2,O04,72,hr,765,932,3124,0.2983,0.0708
50238-3,Hs 578T,10108-101-1,Geldanamycin,0.37,uM,LJP5,3,O04,72,hr,765,1041,3124,0.3332,0.1170
50238-3,Hs 578T,10108-101-1,Geldanamycin,0.37,uM,LJP6,1,O04,72,hr,765,1017,3124,0.3255,0.1068
50238-3,Hs 578T,10108-101-1,Geldanamycin,0.37,uM,LJP6,2,O04,72,hr,765,965,3124,0.3089,0.0847
50238-3,Hs 578T,10108-101-1,Geldanamycin,0.37,uM,LJP6,3,O04,72,hr,765,849,3124,0.2717,0.0356
50238-3,Hs 578T,10172-101-1,GSK1059615,0.37,uM,LJP5,1,E04,72,hr,765,2052,3124,0.6567,0.5454
50238-3,Hs 578T,10172-101-1,GSK1059615,0.37,uM,LJP5,2,E04,72,hr,765,2042,3124,0.6535,0.5412
50238-3,Hs 578T,10172-101-1,GSK1059615,0.37,uM,LJP5,3,E04,72,hr,765,1996,3124,0.6388,0.5217
50238-3,Hs 578T,10172-101-1,GSK1059615,0.37,uM,LJP6,1,C04,72,hr,765,2168,3124,0.6939,0.5946
50238-3,Hs 578T,10172-101-1,GSK1059615,0.37,uM,LJP6,2,C04,72,hr,765,1936,3124,0.6196,0.4963
50238-3,Hs 578T,10172-101-1,GSK1059615,0.37,uM,LJP6,3,C04,72,hr,765,1878,3124,0.6011,0.4717
50238-3,Hs 578T,10134-101-1,GSK1904529A,0.37,uM,LJP6,1,H22,72,hr,765,3132,3124,1.0024,1.0032
50238-3,Hs 578T,10134-101-1,GSK1904529A,0.37,uM,LJP6,2,H22,72,hr,765,3097,3124,0.9912,0.9883
50238-3,Hs 578T,10134-101-1,GSK1904529A,0.37,uM,LJP6,3,H22,72,hr,765,2910,3124,0.9313,0.9091
50238-3,Hs 578T,10146-101-1,Omipalisib,0.37,uM,LJP6,1,N04,72,hr,765,557,3124,0.1783,-0.0882
50238-3,Hs 578T,10146-101-1,Omipalisib,0.37,uM,LJP6,2,N04,72,hr,765,578,3124,0.1850,-0.0793
50238-3,Hs 578T,10146-101-1,Omipalisib,0.37,uM,LJP6,3,N04,72,hr,765,586,3124,0.1876,-0.0759
50238-3,Hs 578T,10128-101-1,GSK 690693,0.37,uM,LJP5,1,F22,72,hr,765,2078,3124,0.6651,0.5565
50238-3,Hs 578T,10128-101-1,GSK 690693,0.37,uM,LJP5,2,F22,72,hr,765,2312,3124,0.7400,0.6556
50238-3,Hs 578T,10128-101-1,GSK 690693,0.37,uM,LJP5,3,F22,72,hr,765,2275,3124,0.7281,0.6400
50238-3,Hs 578T,10014-101-1,GW843682X,0.37,uM,LJP6,1,B16,72,hr,765,751,3124,0.2404,-0.0060
50238-3,Hs 578T,10014-101-1,GW843682X,0.37,uM,LJP6,2,B16,72,hr,765,840,3124,0.2688,0.0318
50238-3,Hs 578T,10014-101-1,GW843682X,0.37,uM,LJP6,3,B16,72,hr,765,787,3124,0.2519,0.0093
50238-3,Hs 578T,10015-101-1,HG-5-113-01,0.37,uM,LJP5,1,B10,72,hr,765,2528,3124,0.8091,0.7472
50238-3,Hs 578T,10015-101-1,HG-5-113-01,0.37,uM,LJP5,2,B10,72,hr,765,2597,3124,0.8312,0.7764
50238-3,Hs 578T,10015-101-1,HG-5-113-01,0.37,uM,LJP5,3,B10,72,hr,765,2457,3124,0.7864,0.7171
50238-3,Hs 578T,10016-101-1,HG-5-88-01,0.37,uM,LJP6,1,A22,72,hr,765,2822,3124,0.9032,0.8718
50238-3,Hs 578T,10016-101-1,HG-5-88-01,0.37,uM,LJP6,2,A22,72,hr,765,2740,3124,0.8769,0.8370
50238-3,Hs 578T,10016-101-1,HG-5-88-01,0.37,uM,LJP6,3,A22,72,hr,765,2766,3124,0.8853,0.8480
50238-3,Hs 578T,10023-103-1,Imatinib,0.37,uM,LJP6,1,N16,72,hr,765,3273,3124,1.0475,1.0629
50238-3,Hs 578T,10023-103-1,Imatinib,0.37,uM,LJP6,2,N16,72,hr,765,3081,3124,0.9861,0.9816
50238-3,Hs 578T,10023-103-1,Imatinib,0.37,uM,LJP6,3,N16,72,hr,765,3062,3124,0.9800,0.9735
50238-3,Hs 578T,10100-101-1,JNK-9L,0.37,uM,LJP6,1,K22,72,hr,765,2883,3124,0.9227,0.8976
50238-3,Hs 578T,10100-101-1,JNK-9L,0.37,uM,LJP6,2,K22,72,hr,765,2714,3124,0.8686,0.8260
50238-3,Hs 578T,10100-101-1,JNK-9L,0.37,uM,LJP6,3,K22,72,hr,765,2845,3124,0.9105,0.8815
50238-3,Hs 578T,10019-101-1,JW-7-24-1,0.37,uM,LJP6,1,B22,72,hr,765,2501,3124,0.8004,0.7357
50238-3,Hs 578T,10019-101-1,JW-7-24-1,0.37,uM,LJP6,2,B22,72,hr,765,2446,3124,0.7828,0.7124
50238-3,Hs 578T,10019-101-1,JW-7-24-1,0.37,uM,LJP6,3,B22,72,hr,765,2483,3124,0.7947,0.7281
50238-3,Hs 578T,10051-104-1,Lapatinib,0.37,uM,LJP6,1,M22,72,hr,765,3018,3124,0.9659,0.9549
50238-3,Hs 578T,10051-104-1,Lapatinib,0.37,uM,LJP6,2,M22,72,hr,765,3085,3124,0.9874,0.9832
50238-3,Hs 578T,10051-104-1,Lapatinib,0.37,uM,LJP6,3,M22,72,hr,765,3041,3124,0.9733,0.9646
50238-3,Hs 578T,10115-102-1,LDN-193189,0.37,uM,LJP5,1,G04,72,hr,765,2782,3124,0.8904,0.8548
50238-3,Hs 578T,10115-102-1,LDN-193189,0.37,uM,LJP5,2,G04,72,hr,765,2931,3124,0.9381,0.9180
50238-3,Hs 578T,10115-102-1,LDN-193189,0.37,uM,LJP5,3,G04,72,hr,765,3010,3124,0.9633,0.9515
50238-3,Hs 578T,10182-101-1,Linifanib,0.37,uM,LJP6,1,J10,72,hr,765,3078,3124,0.9851,0.9803
50238-3,Hs 578T,10182-101-1,Linifanib,0.37,uM,LJP6,2,J10,72,hr,765,3054,3124,0.9774,0.9701
50238-3,Hs 578T,10182-101-1,Linifanib,0.37,uM,LJP6,3,J10,72,hr,765,3040,3124,0.9729,0.9642
50238-3,Hs 578T,10135-101-1,Linsitinib,0.37,uM,LJP5,1,O22,72,hr,765,2921,3124,0.9349,0.9137
50238-3,Hs 578T,10135-101-1,Linsitinib,0.37,uM,LJP5,2,O22,72,hr,765,3074,3124,0.9838,0.9786
50238-3,Hs 578T,10135-101-1,Linsitinib,0.37,uM,LJP5,3,O22,72,hr,765,2997,3124,0.9592,0.9460
50238-3,Hs 578T,10479-102-1,Mitoxantrone,0.37,uM,LJP5,1,C22,72,hr,765,617,3124,0.1975,-0.0627
50238-3,Hs 578T,10479-102-1,Mitoxantrone,0.37,uM,LJP5,2,C22,72,hr,765,613,3124,0.1962,-0.0644
50238-3,Hs 578T,10479-102-1,Mitoxantrone,0.37,uM,LJP5,3,C22,72,hr,765,654,3124,0.2093,-0.0471
50238-3,Hs 578T,10479-102-1,Mitoxantrone,0.37,uM,LJP6,1,C22,72,hr,765,659,3124,0.2109,-0.0449
50238-3,Hs 578T,10479-102-1,Mitoxantrone,0.37,uM,LJP6,2,C22,72,hr,765,660,3124,0.2112,-0.0445
50238-3,Hs 578T,10479-102-1,Mitoxantrone,0.37,uM,LJP6,3,C22,72,hr,765,665,3124,0.2128,-0.0424
50238-3,Hs 578T,10057-102-1,MK2206,0.37,uM,LJP6,1,F04,72,hr,765,1743,3124,0.5578,0.4145
50238-3,Hs 578T,10057-102-1,MK2206,0.37,uM,LJP6,2,F04,72,hr,765,1781,3124,0.5700,0.4306
50238-3,Hs 578T,10057-102-1,MK2206,0.37,uM,LJP6,3,F04,72,hr,765,1676,3124,0.5364,0.3861
50238-3,Hs 578T,10018-101-1,Neratinib,0.37,uM,LJP5,1,A16,72,hr,765,2349,3124,0.7518,0.6713
50238-3,Hs 578T,10018-101-1,Neratinib,0.37,uM,LJP5,2,A16,72,hr,765,2347,3124,0.7512,0.6705
50238-3,Hs 578T,10018-101-1,Neratinib,0.37,uM,LJP5,3,A16,72,hr,765,2050,3124,0.6561,0.5446
50238-3,Hs 578T,10099-101-1,Nilotinib,0.37,uM,LJP5,1,N16,72,hr,765,3377,3124,1.0808,1.1070
50238-3,Hs 578T,10099-101-1,Nilotinib,0.37,uM,LJP5,2,N16,72,hr,765,3572,3124,1.1432,1.1896
50238-3,Hs 578T,10099-101-1,Nilotinib,0.37,uM,LJP5,3,N16,72,hr,765,3622,3124,1.1592,1.2108
50238-3,Hs 578T,10151-101-1,Nintedanib,0.37,uM,LJP6,1,H04,72,hr,765,2328,3124,0.7451,0.6624
50238-3,Hs 578T,10151-101-1,Nintedanib,0.37,uM,LJP6,2,H04,72,hr,765,2246,3124,0.7188,0.6277
50238-3,Hs 578T,10151-101-1,Nintedanib,0.37,uM,LJP6,3,H04,72,hr,765,2281,3124,0.7300,0.6425
50238-3,Hs 578T,10061-101-1,NU7441,0.37,uM,LJP5,1,C10,72,hr,765,2801,3124,0.8965,0.8629
50238-3,Hs 578T,10061-101-1,NU7441,0.37,uM,LJP5,2,C10,72,hr,765,2896,3124,0.9269,0.9031
50238-3,Hs 578T,10061-101-1,NU7441,0.37,uM,LJP5,3,C10,72,hr,765,2760,3124,0.8833,0.8455
50238-3,Hs 578T,10232-101-1,Dactolisib,0.37,uM,LJP5,1,M16,72,hr,765,811,3124,0.2596,0.0195
50238-3,Hs 578T,10232-101-1,Dactolisib,0.37,uM,LJP5,2,M16,72,hr,765,817,3124,0.2615,0.0220
50238-3,Hs 578T,10232-101-1,Dactolisib,0.37,uM,LJP5,3,M16,72,hr,765,891,3124,0.2852,0.0534
50238-3,Hs 578T,10024-101-1,NVP-TAE684,0.37,uM,LJP6,1,K16,72,hr,765,2136,3124,0.6836,0.5810
50238-3,Hs 578T,10024-101-1,NVP-TAE684,0.37,uM,LJP6,2,K16,72,hr,765,2151,3124,0.6884,0.5874
50238-3,Hs 578T,10024-101-1,NVP-TAE684,0.37,uM,LJP6,3,K16,72,hr,765,2159,3124,0.6910,0.5908
50238-3,Hs 578T,10071-101-1,Palbociclib,0.37,uM,LJP6,1,E16,72,hr,765,1770,3124,0.5665,0.4259
50238-3,Hs 578T,10071-101-1,Palbociclib,0.37,uM,LJP6,2,E16,72,hr,765,1851,3124,0.5924,0.4603
50238-3,Hs 578T,10071-101-1,Palbociclib,0.37,uM,LJP6,3,E16,72,hr,765,1797,3124,0.5751,0.4374
50238-3,Hs 578T,10101-101-1,PD0325901,0.37,uM,LJP5,1,C04,72,hr,765,1299,3124,0.4157,0.2263
50238-3,Hs 578T,10101-101-1,PD0325901,0.37,uM,LJP5,2,C04,72,hr,765,1424,3124,0.4558,0.2793
50238-3,Hs 578T,10101-101-1,PD0325901,0.37,uM,LJP5,3,C04,72,hr,765,1324,3124,0.4237,0.2369
50238-3,Hs 578T,10101-101-1,PD0325901,0.37,uM,LJP6,1,E04,72,hr,765,1403,3124,0.4490,0.2704
50238-3,Hs 578T,10101-101-1,PD0325901,0.37,uM,LJP6,2,E04,72,hr,765,1240,3124,0.3969,0.2013
50238-3,Hs 578T,10101-101-1,PD0325901,0.37,uM,LJP6,3,E04,72,hr,765,1256,3124,0.4020,0.2081
50238-3,Hs 578T,10026-101-1,PD173074,0.37,uM,LJP6,1,I10,72,hr,765,2419,3124,0.7742,0.7010
50238-3,Hs 578T,10026-101-1,PD173074,0.37,uM,LJP6,2,I10,72,hr,765,2430,3124,0.7777,0.7056
50238-3,Hs 578T,10026-101-1,PD173074,0.37,uM,LJP6,3,I10,72,hr,765,2255,3124,0.7217,0.6315
50238-3,Hs 578T,10048-101-1,PD184352,0.37,uM,LJP5,1,L10,72,hr,765,1845,3124,0.5905,0.4577
50238-3,Hs 578T,10048-101-1,PD184352,0.37,uM,LJP5,2,L10,72,hr,765,1817,3124,0.5815,0.4458
50238-3,Hs 578T,10048-101-1,PD184352,0.37,uM,LJP5,3,L10,72,hr,765,1869,3124,0.5982,0.4679
50238-3,Hs 578T,10159-101-1,Pelitinib,0.37,uM,LJP5,1,I16,72,hr,765,2622,3124,0.8392,0.7870
50238-3,Hs 578T,10159-101-1,Pelitinib,0.37,uM,LJP5,2,I16,72,hr,765,2653,3124,0.8491,0.8002
50238-3,Hs 578T,10159-101-1,Pelitinib,0.37,uM,LJP5,3,I16,72,hr,765,2575,3124,0.8241,0.7671
50238-3,Hs 578T,10116-101-1,PF431396,0.37,uM,LJP5,1,E10,72,hr,765,1874,3124,0.5998,0.4700
50238-3,Hs 578T,10116-101-1,PF431396,0.37,uM,LJP5,2,E10,72,hr,765,1808,3124,0.5787,0.4420
50238-3,Hs 578T,10116-101-1,PF431396,0.37,uM,LJP5,3,E10,72,hr,765,1741,3124,0.5572,0.4136
50238-3,Hs 578T,10112-101-1,PF477736,0.37,uM,LJP5,1,J22,72,hr,765,821,3124,0.2628,0.0237
50238-3,Hs 578T,10112-101-1,PF477736,0.37,uM,LJP5,2,J22,72,hr,765,837,3124,0.2679,0.0305
50238-3,Hs 578T,10112-101-1,PF477736,0.37,uM,LJP5,3,J22,72,hr,765,734,3124,0.2349,-0.0132
50238-3,Hs 578T,10072-101-1,PF562271,0.37,uM,LJP6,1,F16,72,hr,765,2345,3124,0.7505,0.6696
50238-3,Hs 578T,10072-101-1,PF562271,0.37,uM,LJP6,2,F16,72,hr,765,2239,3124,0.7166,0.6247
50238-3,Hs 578T,10072-101-1,PF562271,0.37,uM,LJP6,3,F16,72,hr,765,2170,3124,0.6945,0.5955
50238-3,Hs 578T,10125-101-1,PHA-665752,0.37,uM,LJP5,1,F16,72,hr,765,3124,3124,0.9998,0.9998
50238-3,Hs 578T,10125-101-1,PHA-665752,0.37,uM,LJP5,2,F16,72,hr,765,3092,3124,0.9896,0.9862
50238-3,Hs 578T,10125-101-1,PHA-665752,0.37,uM,LJP5,3,F16,72,hr,765,3127,3124,1.0008,1.0010
50238-3,Hs 578T,10073-101-1,PHA-793887,0.37,uM,LJP6,1,E22,72,hr,765,1096,3124,0.3508,0.1403
50238-3,Hs 578T,10073-101-1,PHA-793887,0.37,uM,LJP6,2,E22,72,hr,765,1156,3124,0.3700,0.1657
50238-3,Hs 578T,10073-101-1,PHA-793887,0.37,uM,LJP6,3,E22,72,hr,765,1089,3124,0.3485,0.1373
50238-3,Hs 578T,10126-101-1,PI103,0.37,uM,LJP6,1,I16,72,hr,765,987,3124,0.3159,0.0941
50238-3,Hs 578T,10126-101-1,PI103,0.37,uM,LJP6,2,I16,72,hr,765,957,3124,0.3063,0.0814
50238-3,Hs 578T,10126-101-1,PI103,0.37,uM,LJP6,3,I16,72,hr,765,961,3124,0.3076,0.0830
50238-3,Hs 578T,10049-101-1,PLX-4720,0.37,uM,LJP5,1,K04,72,hr,765,3570,3124,1.1426,1.1888
50238-3,Hs 578T,10049-101-1,PLX-4720,0.37,uM,LJP5,2,K04,72,hr,765,3881,3124,1.2421,1.3206
50238-3,Hs 578T,10049-101-1,PLX-4720,0.37,uM,LJP5,3,K04,72,hr,765,3803,3124,1.2171,1.2875
50238-3,Hs 578T,10075-101-1,QL-X-138,0.37,uM,LJP6,1,F22,72,hr,765,2084,3124,0.6670,0.5590
50238-3,Hs 578T,10075-101-1,QL-X-138,0.37,uM,LJP6,2,F22,72,hr,765,2035,3124,0.6513,0.5382
50238-3,Hs 578T,10075-101-1,QL-X-138,0.37,uM,LJP6,3,F22,72,hr,765,2033,3124,0.6507,0.5374
50238-3,Hs 578T,10077-101-1,QL-XII-47,0.37,uM,LJP6,1,O22,72,hr,765,2715,3124,0.8689,0.8264
50238-3,Hs 578T,10077-101-1,QL-XII-47,0.37,uM,LJP6,2,O22,72,hr,765,2438,3124,0.7803,0.7090
50238-3,Hs 578T,10077-101-1,QL-XII-47,0.37,uM,LJP6,3,O22,72,hr,765,2464,3124,0.7886,0.7201
50238-3,Hs 578T,10480-101-1,Radicicol,0.37,uM,LJP5,1,K10,72,hr,765,2361,3124,0.7556,0.6764
50238-3,Hs 578T,10480-101-1,Radicicol,0.37,uM,LJP5,2,K10,72,hr,765,2627,3124,0.8408,0.7891
50238-3,Hs 578T,10480-101-1,Radicicol,0.37,uM,LJP5,3,K10,72,hr,765,2566,3124,0.8212,0.7633
50238-3,Hs 578T,10480-101-1,Radicicol,0.37,uM,LJP6,1,K10,72,hr,765,2843,3124,0.9099,0.8807
50238-3,Hs 578T,10480-101-1,Radicicol,0.37,uM,LJP6,2,K10,72,hr,765,2118,3124,0.6779,0.5734
50238-3,Hs 578T,10480-101-1,Radicicol,0.37,uM,LJP6,3,K10,72,hr,765,2403,3124,0.7691,0.6942
50238-3,Hs 578T,10001-101-1,Seliciclib,0.37,uM,LJP5,1,J04,72,hr,765,3006,3124,0.9621,0.9498
50238-3,Hs 578T,10001-101-1,Seliciclib,0.37,uM,LJP5,2,J04,72,hr,765,3103,3124,0.9931,0.9909
50238-3,Hs 578T,10001-101-1,Seliciclib,0.37,uM,LJP5,3,J04,72,hr,765,3222,3124,1.0312,1.0413
50238-3,Hs 578T,10138-105-1,Ruxolitinib,0.37,uM,LJP5,1,O16,72,hr,765,3129,3124,1.0014,1.0019
50238-3,Hs 578T,10138-105-1,Ruxolitinib,0.37,uM,LJP5,2,O16,72,hr,765,3086,3124,0.9877,0.9837
50238-3,Hs 578T,10138-105-1,Ruxolitinib,0.37,uM,LJP5,3,O16,72,hr,765,3178,3124,1.0171,1.0227
50238-3,Hs 578T,10148-101-1,XL147,0.37,uM,LJP5,1,G10,72,hr,765,3121,3124,0.9989,0.9985
50238-3,Hs 578T,10148-101-1,XL147,0.37,uM,LJP5,2,G10,72,hr,765,3027,3124,0.9688,0.9587
50238-3,Hs 578T,10148-101-1,XL147,0.37,uM,LJP5,3,G10,72,hr,765,3126,3124,1.0005,1.0006
50238-3,Hs 578T,10032-101-1,Saracatinib,0.37,uM,LJP6,1,D10,72,hr,765,2687,3124,0.8600,0.8146
50238-3,Hs 578T,10032-101-1,Saracatinib,0.37,uM,LJP6,2,D10,72,hr,765,2656,3124,0.8501,0.8014
50238-3,Hs 578T,10032-101-1,Saracatinib,0.37,uM,LJP6,3,D10,72,hr,765,2619,3124,0.8382,0.7857
50238-3,Hs 578T,10056-101-1,Selumetinib,0.37,uM,LJP6,1,M10,72,hr,765,1641,3124,0.5252,0.3713
50238-3,Hs 578T,10056-101-1,Selumetinib,0.37,uM,LJP6,2,M10,72,hr,765,1579,3124,0.5054,0.3450
50238-3,Hs 578T,10056-101-1,Selumetinib,0.37,uM,LJP6,3,M10,72,hr,765,1584,3124,0.5070,0.3471
50238-3,Hs 578T,10052-101-1,Sirolimus,0.37,uM,LJP6,1,L16,72,hr,765,1951,3124,0.6244,0.5026
50238-3,Hs 578T,10052-101-1,Sirolimus,0.37,uM,LJP6,2,L16,72,hr,765,1879,3124,0.6014,0.4721
50238-3,Hs 578T,10052-101-1,Sirolimus,0.37,uM,LJP6,3,L16,72,hr,765,1883,3124,0.6027,0.4738
50238-3,Hs 578T,10008-101-1,Sorafenib,0.37,uM,LJP6,1,B10,72,hr,765,3730,3124,1.1938,1.2566
50238-3,Hs 578T,10008-101-1,Sorafenib,0.37,uM,LJP6,2,B10,72,hr,765,3724,3124,1.1919,1.2541
50238-3,Hs 578T,10008-101-1,Sorafenib,0.37,uM,LJP6,3,B10,72,hr,765,3850,3124,1.2322,1.3075
50238-3,Hs 578T,10119-101-1,SU11274,0.37,uM,LJP5,1,J10,72,hr,765,2949,3124,0.9438,0.9256
50238-3,Hs 578T,10119-101-1,SU11274,0.37,uM,LJP5,2,J10,72,hr,765,3027,3124,0.9688,0.9587
50238-3,Hs 578T,10119-101-1,SU11274,0.37,uM,LJP5,3,J10,72,hr,765,2958,3124,0.9467,0.9294
50238-3,Hs 578T,10141-101-1,Fedratinib,0.37,uM,LJP5,1,L04,72,hr,765,2845,3124,0.9105,0.8815
50238-3,Hs 578T,10141-101-1,Fedratinib,0.37,uM,LJP5,2,L04,72,hr,765,2929,3124,0.9374,0.9171
50238-3,Hs 578T,10141-101-1,Fedratinib,0.37,uM,LJP5,3,L04,72,hr,765,2785,3124,0.8913,0.8561
50238-3,Hs 578T,10171-101-1,TGX221,0.37,uM,LJP5,1,H22,72,hr,765,2788,3124,0.8923,0.8574
50238-3,Hs 578T,10171-101-1,TGX221,0.37,uM,LJP5,2,H22,72,hr,765,2803,3124,0.8971,0.8637
50238-3,Hs 578T,10171-101-1,TGX221,0.37,uM,LJP5,3,H22,72,hr,765,2863,3124,0.9163,0.8892
50238-3,Hs 578T,10079-101-1,Torin1,0.37,uM,LJP6,1,O16,72,hr,765,903,3124,0.2890,0.0585
50238-3,Hs 578T,10079-101-1,Torin1,0.37,uM,LJP6,2,O16,72,hr,765,811,3124,0.2596,0.0195
50238-3,Hs 578T,10079-101-1,Torin1,0.37,uM,LJP6,3,O16,72,hr,765,889,3124,0.2845,0.0525
50238-3,Hs 578T,10080-101-1,Torin2,0.37,uM,LJP5,1,I22,72,hr,765,602,3124,0.1927,-0.0691
50238-3,Hs 578T,10080-101-1,Torin2,0.37,uM,LJP5,2,I22,72,hr,765,594,3124,0.1901,-0.0725
50238-3,Hs 578T,10080-101-1,Torin2,0.37,uM,LJP5,3,I22,72,hr,765,531,3124,0.1700,-0.0992
50238-3,Hs 578T,10021-101-1,Tozasertib,0.37,uM,LJP5,1,B16,72,hr,765,762,3124,0.2439,-0.0013
50238-3,Hs 578T,10021-101-1,Tozasertib,0.37,uM,LJP5,2,B16,72,hr,765,780,3124,0.2496,0.0063
50238-3,Hs 578T,10021-101-1,Tozasertib,0.37,uM,LJP5,3,B16,72,hr,765,762,3124,0.2439,-0.0013
50238-3,Hs 578T,10142-101-1,Trametinib,0.37,uM,LJP5,1,P22,72,hr,765,1035,3124,0.3313,0.1144
50238-3,Hs 578T,10142-101-1,Trametinib,0.37,uM,LJP5,2,P22,72,hr,765,1004,3124,0.3213,0.1013
50238-3,Hs 578T,10142-101-1,Trametinib,0.37,uM,LJP5,3,P22,72,hr,765,1076,3124,0.3444,0.1318
50238-3,Hs 578T,10111-101-1,TWS119,0.37,uM,LJP5,1,M04,72,hr,765,3018,3124,0.9659,0.9549
50238-3,Hs 578T,10111-101-1,TWS119,0.37,uM,LJP5,2,M04,72,hr,765,3109,3124,0.9950,0.9934
50238-3,Hs 578T,10111-101-1,TWS119,0.37,uM,LJP5,3,M04,72,hr,765,3007,3124,0.9624,0.9502
50238-3,Hs 578T,10068-101-1,Vemurafenib,0.37,uM,LJP5,1,C16,72,hr,765,3344,3124,1.0702,1.0930
50238-3,Hs 578T,10068-101-1,Vemurafenib,0.37,uM,LJP5,2,C16,72,hr,765,3322,3124,1.0632,1.0837
50238-3,Hs 578T,10068-101-1,Vemurafenib,0.37,uM,LJP5,3,C16,72,hr,765,3195,3124,1.0226,1.0299
