Cell HMS LINCS ID,Cell Name,Small Molecule 1 HMS LINCS ID,Small Molecule 1 Name,Small Molecule 2 HMS LINCS ID,Small Molecule 2 Name,Small Molecule 3 HMS LINCS ID,Small Molecule 3 Name,Small Mol 1 Concentration,Small Mol 2 Concentration,Small Mol 3 Concentration,Small Mol Conc Unit,Time Point,Time Point Unit,Replicate,Total Number of Cells (Nuclei),Number of Apoptotic Cells,Relative Viability,Mean Relative Viability,Apoptosis Fraction,Mean Apoptosis Fraction
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,1.0000,0.1000,0.0000,uM,72,hr,3,2001,727,0.2987,0.2943,0.3633,0.3664
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,1.0000,0.1000,0.3160,uM,72,hr,1,1230,1017,0.0499,0.0513,0.8268,0.8042
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,1.0000,0.1000,0.3160,uM,72,hr,2,1201,992,0.0490,0.0513,0.8260,0.8042
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,1.0000,0.1000,0.3160,uM,72,hr,3,974,740,0.0549,0.0513,0.7598,0.8042
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,1.0000,0.1000,1.0000,uM,72,hr,1,1208,1013,0.0457,0.0475,0.8386,0.8251
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,1.0000,0.1000,1.0000,uM,72,hr,2,1102,908,0.0455,0.0475,0.8240,0.8251
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,1.0000,0.1000,1.0000,uM,72,hr,3,1170,951,0.0513,0.0475,0.8128,0.8251
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,1.0000,0.1000,3.1600,uM,72,hr,1,783,607,0.0413,0.0413,0.7752,0.7970
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,1.0000,0.1000,3.1600,uM,72,hr,2,872,714,0.0370,0.0413,0.8188,0.7970
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,1.0000,0.1000,3.1600,uM,72,hr,3,961,766,0.0457,0.0413,0.7971,0.7970
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,3.1600,0.3160,0.0000,uM,72,hr,1,1829,801,0.2410,0.2285,0.4379,0.4617
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,3.1600,0.3160,0.0000,uM,72,hr,2,1711,798,0.2141,0.2285,0.4664,0.4617
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,3.1600,0.3160,0.0000,uM,72,hr,3,1893,910,0.2305,0.2285,0.4807,0.4617
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,3.1600,0.3160,0.3160,uM,72,hr,1,1289,1112,0.0415,0.0413,0.8627,0.8498
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,3.1600,0.3160,0.3160,uM,72,hr,2,1083,907,0.0413,0.0413,0.8375,0.8498
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,3.1600,0.3160,0.3160,uM,72,hr,3,1161,986,0.0410,0.0413,0.8493,0.8498
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,3.1600,0.3160,1.0000,uM,72,hr,1,1149,978,0.0401,0.0392,0.8512,0.8497
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,3.1600,0.3160,1.0000,uM,72,hr,2,1197,1025,0.0403,0.0392,0.8563,0.8497
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,3.1600,0.3160,1.0000,uM,72,hr,3,1003,844,0.0373,0.0392,0.8415,0.8497
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,3.1600,0.3160,3.1600,uM,72,hr,1,969,853,0.0272,0.0294,0.8803,0.8675
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,3.1600,0.3160,3.1600,uM,72,hr,2,934,810,0.0291,0.0294,0.8672,0.8675
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10020-101-1,Dasatinib,3.1600,0.3160,3.1600,uM,72,hr,3,937,801,0.0319,0.0294,0.8549,0.8675
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.0000,0.0000,0.0000,uM,72,hr,1,3961,221,0.9696,1.0000,0.0558,0.0590
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.0000,0.0000,0.0000,uM,72,hr,2,4322,279,1.0481,1.0000,0.0646,0.0590
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.0000,0.0000,0.0000,uM,72,hr,3,4017,228,0.9823,1.0000,0.0568,0.0590
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.0000,0.0000,0.3160,uM,72,hr,1,3363,256,0.8055,0.8287,0.0761,0.0771
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.0000,0.0000,0.3160,uM,72,hr,2,3395,272,0.8096,0.8287,0.0801,0.0771
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.0000,0.0000,0.3160,uM,72,hr,3,3633,273,0.8711,0.8287,0.0751,0.0771
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.0000,0.0000,1.0000,uM,72,hr,1,2779,239,0.6585,0.6483,0.0860,0.0808
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.0000,0.0000,1.0000,uM,72,hr,2,2729,242,0.6447,0.6483,0.0887,0.0808
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.0000,0.0000,1.0000,uM,72,hr,3,2655,180,0.6416,0.6483,0.0678,0.0808
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.0000,0.0000,3.1600,uM,72,hr,1,2060,182,0.4869,0.4571,0.0883,0.0908
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.0000,0.0000,3.1600,uM,72,hr,2,1951,168,0.4622,0.4571,0.0861,0.0908
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.0000,0.0000,3.1600,uM,72,hr,3,1805,177,0.4221,0.4571,0.0981,0.0908
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.1000,0.0100,0.0000,uM,72,hr,1,1914,546,0.3546,0.3574,0.2853,0.2896
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.1000,0.0100,0.0000,uM,72,hr,2,1909,546,0.3534,0.3574,0.2860,0.2896
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.1000,0.0100,0.0000,uM,72,hr,3,2000,595,0.3642,0.3574,0.2975,0.2896
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.1000,0.0100,0.3160,uM,72,hr,1,1700,674,0.2660,0.2794,0.3965,0.3819
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.1000,0.0100,0.3160,uM,72,hr,2,1717,659,0.2743,0.2794,0.3838,0.3819
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.1000,0.0100,0.3160,uM,72,hr,3,1811,662,0.2979,0.2794,0.3655,0.3819
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.1000,0.0100,1.0000,uM,72,hr,1,1710,598,0.2883,0.2819,0.3497,0.3543
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.1000,0.0100,1.0000,uM,72,hr,2,1705,584,0.2906,0.2819,0.3425,0.3543
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.1000,0.0100,1.0000,uM,72,hr,3,1635,606,0.2668,0.2819,0.3706,0.3543
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.1000,0.0100,3.1600,uM,72,hr,1,1478,571,0.2351,0.2287,0.3863,0.3702
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.1000,0.0100,3.1600,uM,72,hr,2,1469,527,0.2442,0.2287,0.3587,0.3702
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.1000,0.0100,3.1600,uM,72,hr,3,1258,460,0.2069,0.2287,0.3657,0.3702
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,0.0000,uM,72,hr,1,1626,567,0.2745,0.2983,0.3487,0.3439
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,0.0000,uM,72,hr,2,1881,656,0.3176,0.2983,0.3488,0.3439
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,0.0000,uM,72,hr,3,1754,586,0.3028,0.2983,0.3341,0.3439
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,0.3160,uM,72,hr,1,1456,648,0.2095,0.2121,0.4451,0.4516
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,0.3160,uM,72,hr,2,1464,651,0.2108,0.2121,0.4447,0.4516
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,0.3160,uM,72,hr,3,1557,724,0.2160,0.2121,0.4650,0.4516
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,1.0000,uM,72,hr,1,1504,618,0.2297,0.2175,0.4109,0.4311
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,1.0000,uM,72,hr,2,1535,647,0.2302,0.2175,0.4215,0.4311
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,1.0000,uM,72,hr,3,1378,635,0.1926,0.2175,0.4608,0.4311
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,3.1600,uM,72,hr,1,1308,538,0.1996,0.1880,0.4113,0.4385
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,3.1600,uM,72,hr,2,1360,608,0.1950,0.1880,0.4471,0.4385
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,0.3160,0.0316,3.1600,uM,72,hr,3,1203,550,0.1693,0.1880,0.4572,0.4385
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,0.0000,uM,72,hr,1,1653,730,0.2393,0.2566,0.4416,0.4382
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,0.0000,uM,72,hr,2,1807,780,0.2662,0.2566,0.4317,0.4382
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,0.0000,uM,72,hr,3,1824,805,0.2642,0.2566,0.4413,0.4382
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,0.3160,uM,72,hr,1,1416,726,0.1789,0.1784,0.5127,0.4970
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,0.3160,uM,72,hr,2,1375,734,0.1662,0.1784,0.5338,0.4970
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,0.3160,uM,72,hr,3,1321,587,0.1903,0.1784,0.4444,0.4970
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,1.0000,uM,72,hr,1,1547,712,0.2165,0.1890,0.4602,0.4900
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,1.0000,uM,72,hr,2,1412,687,0.1880,0.1890,0.4865,0.4900
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,1.0000,uM,72,hr,3,1315,688,0.1625,0.1890,0.5232,0.4900
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,3.1600,uM,72,hr,1,1122,448,0.1747,0.1684,0.3993,0.4337
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,3.1600,uM,72,hr,2,1252,538,0.1851,0.1684,0.4297,0.4337
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,1.0000,0.1000,3.1600,uM,72,hr,3,1063,502,0.1454,0.1684,0.4722,0.4337
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,0.0000,uM,72,hr,1,1466,845,0.1610,0.1825,0.5764,0.5506
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,0.0000,uM,72,hr,2,1485,827,0.1706,0.1825,0.5569,0.5506
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,0.0000,uM,72,hr,3,1730,897,0.2160,0.1825,0.5185,0.5506
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,0.3160,uM,72,hr,1,1102,648,0.1177,0.1129,0.5880,0.6197
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,0.3160,uM,72,hr,2,1095,674,0.1091,0.1129,0.6155,0.6197
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,0.3160,uM,72,hr,3,1254,822,0.1120,0.1129,0.6555,0.6197
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,1.0000,uM,72,hr,1,1341,769,0.1483,0.1411,0.5735,0.5772
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,1.0000,uM,72,hr,2,1323,751,0.1483,0.1411,0.5676,0.5772
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,1.0000,uM,72,hr,3,1194,705,0.1268,0.1411,0.5905,0.5772
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,3.1600,uM,72,hr,1,1092,570,0.1353,0.1465,0.5220,0.4850
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,3.1600,uM,72,hr,2,1147,496,0.1688,0.1465,0.4324,0.4850
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10621-101-1,Defactinib,3.1600,0.3160,3.1600,uM,72,hr,3,1045,523,0.1353,0.1465,0.5005,0.4850
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,0.0000,uM,72,hr,1,4385,277,1.0230,1.0000,0.0632,0.0625
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,0.0000,uM,72,hr,2,4256,250,0.9976,1.0000,0.0587,0.0625
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,0.0000,uM,72,hr,3,4209,276,0.9794,1.0000,0.0656,0.0625
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,0.3160,uM,72,hr,1,3978,280,0.9209,0.9709,0.0704,0.0651
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,0.3160,uM,72,hr,2,4420,267,1.0342,0.9709,0.0604,0.0651
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,0.3160,uM,72,hr,3,4110,265,0.9575,0.9709,0.0645,0.0651
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,1.0000,uM,72,hr,1,3989,257,0.9294,0.9135,0.0644,0.0688
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,1.0000,uM,72,hr,2,3983,303,0.9164,0.9135,0.0761,0.0688
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,1.0000,uM,72,hr,3,3847,254,0.8947,0.9135,0.0660,0.0688
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,3.1600,uM,72,hr,1,3633,355,0.8163,0.7484,0.0977,0.0918
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,3.1600,uM,72,hr,2,3280,283,0.7463,0.7484,0.0863,0.0918
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.0000,0.0000,3.1600,uM,72,hr,3,3017,276,0.6826,0.7484,0.0915,0.0918
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,0.0000,uM,72,hr,1,2084,606,0.3681,0.3785,0.2908,0.2913
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,0.0000,uM,72,hr,2,2130,598,0.3815,0.3785,0.2808,0.2913
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,0.0000,uM,72,hr,3,2222,672,0.3860,0.3785,0.3024,0.2913
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,0.3160,uM,72,hr,1,2038,708,0.3312,0.3306,0.3474,0.3500
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,0.3160,uM,72,hr,2,2124,785,0.3334,0.3306,0.3696,0.3500
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,0.3160,uM,72,hr,3,1970,656,0.3272,0.3306,0.3330,0.3500
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,1.0000,uM,72,hr,1,1960,722,0.3083,0.3088,0.3684,0.3580
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,1.0000,uM,72,hr,2,1974,708,0.3153,0.3088,0.3587,0.3580
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,1.0000,uM,72,hr,3,1862,646,0.3028,0.3088,0.3469,0.3580
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,3.1600,uM,72,hr,1,1756,1052,0.1753,0.1729,0.5991,0.5842
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,3.1600,uM,72,hr,2,1693,975,0.1788,0.1729,0.5759,0.5842
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,3.1600,uM,72,hr,3,1565,904,0.1646,0.1729,0.5776,0.5842
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,0.0000,uM,72,hr,1,1948,617,0.3315,0.3286,0.3167,0.3294
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,0.0000,uM,72,hr,2,1926,645,0.3190,0.3286,0.3349,0.3294
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,0.0000,uM,72,hr,3,2030,683,0.3354,0.3286,0.3365,0.3294
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,0.3160,uM,72,hr,1,1876,768,0.2759,0.2823,0.4094,0.4075
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,0.3160,uM,72,hr,2,1967,781,0.2953,0.2823,0.3971,0.4075
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,0.3160,uM,72,hr,3,1896,789,0.2757,0.2823,0.4161,0.4075
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,1.0000,uM,72,hr,1,1897,800,0.2732,0.2739,0.4217,0.4128
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,1.0000,uM,72,hr,2,1904,772,0.2819,0.2739,0.4055,0.4128
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,1.0000,uM,72,hr,3,1819,748,0.2667,0.2739,0.4112,0.4128
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,3.1600,uM,72,hr,1,1754,1074,0.1693,0.1546,0.6123,0.6149
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,3.1600,uM,72,hr,2,1532,949,0.1452,0.1546,0.6195,0.6149
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,3.1600,uM,72,hr,3,1550,950,0.1494,0.1546,0.6129,0.6149
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,0.0000,uM,72,hr,1,1934,806,0.2809,0.2833,0.4168,0.3861
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,0.0000,uM,72,hr,2,1782,684,0.2734,0.2833,0.3838,0.3861
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,0.0000,uM,72,hr,3,1848,661,0.2956,0.2833,0.3577,0.3861
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,0.3160,uM,72,hr,1,1919,823,0.2729,0.2611,0.4289,0.4263
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,0.3160,uM,72,hr,2,1752,691,0.2642,0.2611,0.3944,0.4263
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,0.3160,uM,72,hr,3,1817,828,0.2463,0.2611,0.4557,0.4263
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,1.0000,uM,72,hr,1,1762,712,0.2615,0.2470,0.4041,0.4117
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,1.0000,uM,72,hr,2,1683,680,0.2498,0.2470,0.4040,0.4117
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,1.0000,uM,72,hr,3,1611,688,0.2298,0.2470,0.4271,0.4117
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,3.1600,uM,72,hr,1,1446,994,0.1126,0.1262,0.6874,0.6643
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,3.1600,uM,72,hr,2,1738,1161,0.1437,0.1262,0.6680,0.6643
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,3.1600,uM,72,hr,3,1354,863,0.1223,0.1262,0.6374,0.6643
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,0.0000,uM,72,hr,1,1743,861,0.2196,0.2150,0.4940,0.5018
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,0.0000,uM,72,hr,2,1798,915,0.2199,0.2150,0.5089,0.5018
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,0.0000,uM,72,hr,3,1658,833,0.2054,0.2150,0.5024,0.5018
50567-3,WM-115,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,0.3160,uM,72,hr,1,1621,743,0.2186,0.1965,0.4584,0.4858
