Cell HMS LINCS ID,Cell Name,Small Molecule 1 HMS LINCS ID,Small Molecule 1 Name,Small Molecule 2 HMS LINCS ID,Small Molecule 2 Name,Small Mol 1 Concentration,Small Mol 2 Concentration,Small Mol Conc Unit,Time Point,Time Point Unit,Replicate,Primary Antibody (488) HMS LINCS ID,Primary Antibody (488) Name,Secondary Antibody (488) HMS LINCS ID,Secondary Antibody (488) Name,Protein Detected (488) HMS LINCS ID,Protein Detected (488) Name,Mean Fluorescence Intensity (488),Primary Antibody (647) HMS LINCS ID,Primary Antibody (647) Name,Secondary Antibody (647) HMS LINCS ID,Secondary Antibody (647) Name,Protein 1 Detected (647) HMS LINCS ID,Protein 1 Detected (647) Name,Protein 2 Detected (647) HMS LINCS ID,Protein 2 Detected (647) Name,Protein 3 Detected (647) HMS LINCS ID,Protein 3 Detected (647) Name,Protein 4 Detected (647) HMS LINCS ID,Protein 4 Detected (647) Name,Mean Fluorescence Intensity (647),Plate Name,Plate Well
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,84.96,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),,,,,,,308.75,A375-P4,G9
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,1.000,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,192.32,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),28.22,Colo858-P1,B10
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,3.160,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,208.84,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),27.54,Colo858-P1,B11
50149-4,COLO 858,10068-101-1,Vemurafenib,,,0.000,,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1226.36,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),797.35,Colo858-P1,B2
50149-4,COLO 858,10068-101-1,Vemurafenib,,,0.100,,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,712.88,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),98.95,Colo858-P1,B3
50149-4,COLO 858,10068-101-1,Vemurafenib,,,0.316,,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,468.36,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),55.55,Colo858-P1,B4
50149-4,COLO 858,10068-101-1,Vemurafenib,,,1.000,,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,342.45,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),44.58,Colo858-P1,B5
50149-4,COLO 858,10068-101-1,Vemurafenib,,,3.160,,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,326.03,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),44.88,Colo858-P1,B6
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.000,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,253.13,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),31.77,Colo858-P1,B7
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.100,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,317.62,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),35.96,Colo858-P1,B8
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.316,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,280.03,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),33.64,Colo858-P1,B9
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,1.000,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,225.38,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),31.17,Colo858-P1,C10
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,3.160,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,310.32,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),26.72,Colo858-P1,C11
50149-4,COLO 858,10068-101-1,Vemurafenib,,,0.000,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1422.88,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),802.25,Colo858-P1,C2
50149-4,COLO 858,10068-101-1,Vemurafenib,,,0.100,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,838.60,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),93.73,Colo858-P1,C3
50149-4,COLO 858,10068-101-1,Vemurafenib,,,0.316,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,467.72,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),51.14,Colo858-P1,C4
50149-4,COLO 858,10068-101-1,Vemurafenib,,,1.000,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,280.14,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),41.53,Colo858-P1,C5
50149-4,COLO 858,10068-101-1,Vemurafenib,,,3.160,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,194.49,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),40.03,Colo858-P1,C6
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.000,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,258.64,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),34.06,Colo858-P1,C7
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.100,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,270.32,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),31.77,Colo858-P1,C8
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.316,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,251.36,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),36.42,Colo858-P1,C9
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,293.26,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),48.43,Colo858-P1,D10
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,3.160,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,269.76,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),38.60,Colo858-P1,D11
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,373.46,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),656.78,Colo858-P1,D2
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.100,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,356.63,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),134.14,Colo858-P1,D3
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,370.58,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),66.51,Colo858-P1,D4
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,233.75,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),50.00,Colo858-P1,D5
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,3.160,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,327.09,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),48.82,Colo858-P1,D6
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,885.68,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),768.92,Colo858-P1,D7
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.100,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,228.73,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),78.63,Colo858-P1,D8
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,244.15,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),45.96,Colo858-P1,D9
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,237.29,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),37.21,Colo858-P1,E10
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,3.160,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,252.32,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),32.49,Colo858-P1,E11
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,386.20,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),623.14,Colo858-P1,E2
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.100,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,382.99,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),167.43,Colo858-P1,E3
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,354.54,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),78.46,Colo858-P1,E4
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,273.84,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),62.52,Colo858-P1,E5
50149-4,COLO 858,10068-101-1,Vemurafenib,10310-101-1,Belinostat,3.160,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,213.69,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),39.87,Colo858-P1,E6
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,902.88,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),752.68,Colo858-P1,E7
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.100,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,237.48,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),71.38,Colo858-P1,E8
50149-4,COLO 858,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,281.18,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),48.89,Colo858-P1,E9
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,266.68,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),36.14,Colo858-P1,F10
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,3.160,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,240.34,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),31.33,Colo858-P1,F11
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,455.66,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),630.75,Colo858-P1,F2
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.100,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,389.55,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),109.83,Colo858-P1,F3
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,362.01,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),74.07,Colo858-P1,F4
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,315.16,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),53.10,Colo858-P1,F5
50149-4,COLO 858,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,3.160,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,325.64,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),59.96,Colo858-P1,F6
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,600.64,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),749.91,Colo858-P1,F7
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.100,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,277.76,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),93.14,Colo858-P1,F8
50149-4,COLO 858,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,248.84,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),49.24,Colo858-P1,F9
