Cell HMS LINCS ID,Cell Name,Small Molecule 1 HMS LINCS ID,Small Molecule 1 Name,Small Molecule 2 HMS LINCS ID,Small Molecule 2 Name,Small Mol 1 Concentration,Small Mol 2 Concentration,Small Mol Conc Unit,Time Point,Time Point Unit,Replicate,Primary Antibody (488) HMS LINCS ID,Primary Antibody (488) Name,Secondary Antibody (488) HMS LINCS ID,Secondary Antibody (488) Name,Protein Detected (488) HMS LINCS ID,Protein Detected (488) Name,Mean Fluorescence Intensity (488),Primary Antibody (568) HMS LINCS ID,Primary Antibody (568) Name,Secondary Antibody (568) HMS LINCS ID,Secondary Antibody (568) Name,Protein Detected (568) HMS LINCS ID,Protein Detected (568) Name,Mean Fluorescence Intensity (568),Primary Antibody (647) HMS LINCS ID,Primary Antibody (647) Name,Secondary Antibody (647) HMS LINCS ID,Secondary Antibody (647) Name,Protein Detected (647) HMS LINCS ID,Protein Detected (647) Name,Mean Fluorescence Intensity (647),Plate Name,Plate Well
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.316,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,663.37,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),168.59,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1157.13,Colo858-P1,C4
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.316,0.600,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,572.16,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),165.44,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1097.04,Colo858-P1,C5
50149-4,COLO 858,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,637.08,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),199.79,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,134.41,Colo858-P1,C6
50149-4,COLO 858,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.316,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,493.03,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),154.05,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,86.95,Colo858-P1,C7
50149-4,COLO 858,10068-101-1,Vemurafenib,10072-101-2,PF562271,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,597.72,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),178.20,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,290.02,Colo858-P1,C8
50149-4,COLO 858,10068-101-1,Vemurafenib,10072-101-2,PF562271,0.316,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,528.46,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),174.68,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,115.86,Colo858-P1,C9
50149-4,COLO 858,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,604.69,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),186.18,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,56.38,Colo858-P1,D10
50149-4,COLO 858,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,1.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,631.13,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),190.51,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,45.27,Colo858-P1,D11
50149-4,COLO 858,10068-101-1,Vemurafenib,,,1.000,,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,957.68,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),217.74,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,769.46,Colo858-P1,D2
50149-4,COLO 858,10068-101-1,Vemurafenib,,,1.000,,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,807.64,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),196.69,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,771.35,Colo858-P1,D3
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,1.000,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,582.43,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),155.15,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1119.00,Colo858-P1,D4
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,1.000,0.600,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,509.49,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),177.92,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1008.58,Colo858-P1,D5
50149-4,COLO 858,10068-101-1,Vemurafenib,10621-101-1,Defactinib,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,338.46,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),172.71,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,272.57,Colo858-P1,D6
50149-4,COLO 858,10068-101-1,Vemurafenib,10621-101-1,Defactinib,1.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,303.50,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),112.14,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,133.45,Colo858-P1,D7
50149-4,COLO 858,10068-101-1,Vemurafenib,10072-101-2,PF562271,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,401.40,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),139.60,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,422.47,Colo858-P1,D8
50149-4,COLO 858,10068-101-1,Vemurafenib,10072-101-2,PF562271,1.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,491.86,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),154.52,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,126.90,Colo858-P1,D9
50149-4,COLO 858,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,3740.18,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),484.10,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,116.54,Colo858-P1,E10
50149-4,COLO 858,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,3548.94,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),455.96,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,92.98,Colo858-P1,E11
50149-4,COLO 858,10068-101-1,Vemurafenib,,,0.000,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,2368.60,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),298.19,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,104.30,Colo858-P1,E2
50149-4,COLO 858,10068-101-1,Vemurafenib,,,0.000,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,2555.33,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),349.95,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,143.72,Colo858-P1,E3
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.000,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,613.16,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),166.35,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1111.88,Colo858-P1,E4
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.000,0.600,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,562.03,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),167.50,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1064.46,Colo858-P1,E5
50149-4,COLO 858,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,2275.91,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),321.46,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,113.83,Colo858-P1,E6
50149-4,COLO 858,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1665.28,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),240.80,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,99.42,Colo858-P1,E7
50149-4,COLO 858,10068-101-1,Vemurafenib,10072-101-2,PF562271,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,2460.42,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),338.45,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,116.60,Colo858-P1,E8
50149-4,COLO 858,10068-101-1,Vemurafenib,10072-101-2,PF562271,0.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1882.05,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),354.07,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,82.07,Colo858-P1,E9
50149-4,COLO 858,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,718.46,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),187.45,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,61.02,Colo858-P1,F10
50149-4,COLO 858,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.316,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,922.60,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),217.82,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,56.24,Colo858-P1,F11
50149-4,COLO 858,10068-101-1,Vemurafenib,,,0.316,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1188.52,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),232.45,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,555.83,Colo858-P1,F2
50149-4,COLO 858,10068-101-1,Vemurafenib,,,0.316,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1228.10,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),356.29,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,611.83,Colo858-P1,F3
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.316,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,702.53,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),179.40,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1135.60,Colo858-P1,F4
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.316,0.600,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,607.30,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),167.59,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1208.85,Colo858-P1,F5
50149-4,COLO 858,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,717.48,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),197.50,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,163.65,Colo858-P1,F6
50149-4,COLO 858,10068-101-1,Vemurafenib,10621-101-1,Defactinib,0.316,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,590.59,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),160.66,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,90.87,Colo858-P1,F7
50149-4,COLO 858,10068-101-1,Vemurafenib,10072-101-2,PF562271,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,633.53,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),176.28,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,258.47,Colo858-P1,F8
50149-4,COLO 858,10068-101-1,Vemurafenib,10072-101-2,PF562271,0.316,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,616.01,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),190.31,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,104.72,Colo858-P1,F9
50149-4,COLO 858,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,681.46,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),208.24,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,48.54,Colo858-P1,G10
50149-4,COLO 858,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,1.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,623.98,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),215.11,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,47.15,Colo858-P1,G11
50149-4,COLO 858,10068-101-1,Vemurafenib,,,1.000,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,818.13,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),180.10,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,774.72,Colo858-P1,G2
50149-4,COLO 858,10068-101-1,Vemurafenib,,,1.000,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,821.44,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),182.38,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,846.07,Colo858-P1,G3
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,1.000,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,758.97,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),202.93,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1207.94,Colo858-P1,G4
50149-4,COLO 858,10068-101-1,Vemurafenib,10142-101-6,Trametinib,1.000,0.600,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,690.08,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),176.22,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,1039.96,Colo858-P1,G5
50149-4,COLO 858,10068-101-1,Vemurafenib,10621-101-1,Defactinib,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,627.55,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),151.58,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,225.14,Colo858-P1,G6
50149-4,COLO 858,10068-101-1,Vemurafenib,10621-101-1,Defactinib,1.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,493.23,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),127.77,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,149.72,Colo858-P1,G7
50149-4,COLO 858,10068-101-1,Vemurafenib,10072-101-2,PF562271,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,529.15,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),153.33,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,402.57,Colo858-P1,G8
50149-4,COLO 858,10068-101-1,Vemurafenib,10072-101-2,PF562271,1.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,624.51,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),174.16,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,128.02,Colo858-P1,G9
50149-4,COLO 858,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1145.34,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),202.17,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),96.67,Colo858-P10,B10
50149-4,COLO 858,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,0.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,693.26,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),172.13,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),99.11,Colo858-P10,B11
50149-4,COLO 858,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,2259.14,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),363.05,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),145.26,Colo858-P10,B2
50149-4,COLO 858,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,2470.40,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),370.68,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),125.42,Colo858-P10,B3
50149-4,COLO 858,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1919.44,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),291.57,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),113.37,Colo858-P10,B4
50149-4,COLO 858,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,0.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1941.01,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),278.32,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),104.06,Colo858-P10,B5
50149-4,COLO 858,10068-101-1,Vemurafenib,10007-101-4,AZD8055,0.000,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1343.04,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),187.72,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),68.93,Colo858-P10,B6
50149-4,COLO 858,10068-101-1,Vemurafenib,10007-101-4,AZD8055,0.000,0.600,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,843.11,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),169.92,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),82.52,Colo858-P10,B7
50149-4,COLO 858,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,2139.92,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),327.50,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),99.24,Colo858-P10,B8
50149-4,COLO 858,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,0.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,2327.77,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),344.76,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),109.17,Colo858-P10,B9
50149-4,COLO 858,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,-32.74,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),96.94,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),324.72,Colo858-P10,C10
50149-4,COLO 858,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,0.316,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,-64.90,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),106.44,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),296.56,Colo858-P10,C11
50149-4,COLO 858,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,660.16,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),204.73,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),340.10,Colo858-P10,C2
50149-4,COLO 858,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,538.19,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),208.99,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),236.98,Colo858-P10,C3
50149-4,COLO 858,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,475.95,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),189.54,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),276.54,Colo858-P10,C4
50149-4,COLO 858,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,0.316,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,236.14,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),145.43,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),266.67,Colo858-P10,C5
