Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Normalized Growth Rate Inhibition Value,Assay Plate,Assay Well,Biological Replicate
50583-9,MCF 10A,10142-101-4,Trametinib,0.00021667,851,10482,10456,1.0013,2,D05,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.00021667,851,9779,10456,0.9633,2,G14,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.00021667,851,8822,10456,0.9082,2,H15,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.00033333,851,9052,10456,0.9218,2,E16,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.00033333,851,7411,10456,0.8185,2,E21,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.00066667,851,6695,10456,0.7682,2,C19,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.00066667,851,6412,10456,0.7472,2,D18,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.001,851,5175,10456,0.6467,2,E22,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.001,851,5919,10456,0.7090,2,N21,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.0016667,851,4845,10456,0.6170,2,K14,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.0016667,851,4645,10456,0.5983,2,L04,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.003,851,3687,10456,0.4995,2,G13,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.003,851,3229,10456,0.4455,2,K07,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.003,851,3188,10456,0.4404,2,N12,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.0056667,851,2531,10456,0.3514,2,C11,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.0056667,851,2137,10456,0.2897,2,F12,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.01,851,1598,10456,0.1901,2,G10,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.01,851,1398,10456,0.1470,2,N22,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.017783,851,1437,10456,0.1557,2,F03,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.017783,851,1440,10456,0.1564,2,I05,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.031623,851,1365,10456,0.1394,2,C04,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.031623,851,1325,10456,0.1301,2,F10,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.1,851,1317,10456,0.1282,2,F07,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.1,851,1249,10456,0.1118,2,J22,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.31623,851,1336,10456,0.1327,2,D08,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.31623,851,1122,10456,0.0793,2,M17,3
50583-9,MCF 10A,10142-101-4,Trametinib,1,851,1397,10456,0.1467,2,I09,3
50583-9,MCF 10A,10142-101-4,Trametinib,1,851,1358,10456,0.1378,2,I10,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.0033333,851,9573,10456,0.9518,2,C18,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.0033333,851,10290,10456,0.9911,2,M14,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.01,851,10281,10456,0.9907,2,E07,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.01,851,10243,10456,0.9886,2,G15,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.031667,851,9861,10456,0.9678,2,D10,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.031667,851,10043,10456,0.9778,2,G07,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.1,851,9048,10456,0.9216,2,H07,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.1,851,9724,10456,0.9603,2,N05,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.17783,851,8058,10456,0.8611,2,H03,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.17783,851,8126,10456,0.8654,2,J13,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.31623,851,7273,10456,0.8091,2,F08,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.31623,851,6609,10456,0.7619,2,G11,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.56234,851,5491,10456,0.6739,2,D06,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.56234,851,4826,10456,0.6152,2,F17,3
50583-9,MCF 10A,10282-101-4,Vorinostat,1,851,3260,10456,0.4493,2,H22,3
50583-9,MCF 10A,10282-101-4,Vorinostat,1,851,4080,10456,0.5420,2,M08,3
50583-9,MCF 10A,10282-101-4,Vorinostat,1.7783,851,1957,10456,0.2587,2,H14,3
50583-9,MCF 10A,10282-101-4,Vorinostat,1.7783,851,2313,10456,0.3182,2,L10,3
50583-9,MCF 10A,10282-101-4,Vorinostat,3.1623,851,872,10456,0.0067,2,G21,3
50583-9,MCF 10A,10282-101-4,Vorinostat,3.1623,851,1187,10456,0.0963,2,H13,3
50583-9,MCF 10A,10282-101-4,Vorinostat,3.1623,851,1037,10456,0.0561,2,K21,3
50583-9,MCF 10A,10282-101-4,Vorinostat,5.6234,851,921,10456,0.0220,2,G04,3
50583-9,MCF 10A,10282-101-4,Vorinostat,5.6234,851,1038,10456,0.0564,2,H09,3
50583-9,MCF 10A,10282-101-4,Vorinostat,10,851,697,10456,-0.0537,2,C20,3
50583-9,MCF 10A,10282-101-4,Vorinostat,10,851,923,10456,0.0227,2,K08,3
50583-9,MCF 10A,10282-101-4,Vorinostat,10,851,762,10456,-0.0301,2,L19,3
50583-9,MCF 10A,10282-101-4,Vorinostat,10,851,837,10456,-0.0046,2,N16,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.0033333,625,8133,8893,0.9539,1,H18,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.0033333,625,9107,8893,1.0125,1,M07,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.01,625,7912,8893,0.9399,1,H19,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.01,625,9286,8893,1.0227,1,J03,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.031667,625,8723,8893,0.9899,1,D11,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.031667,625,7530,8893,0.9150,1,K22,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.1,625,7809,8893,0.9333,1,F06,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.1,625,6959,8893,0.8759,1,M16,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.31623,625,8500,8893,0.9765,1,I07,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.31623,625,7935,8893,0.9414,1,N11,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.56234,625,6993,8893,0.8783,1,L14,3
50583-2,MCF 10A,10233-101-4,Alpelisib,0.56234,625,7364,8893,0.9039,1,M04,3
50583-2,MCF 10A,10233-101-4,Alpelisib,1,625,7056,8893,0.8827,1,I03,3
50583-2,MCF 10A,10233-101-4,Alpelisib,1,625,6152,8893,0.8165,1,J17,3
50583-2,MCF 10A,10233-101-4,Alpelisib,1.7783,625,5500,8893,0.7642,1,F10,3
50583-2,MCF 10A,10233-101-4,Alpelisib,1.7783,625,4679,8893,0.6912,1,G17,3
50583-2,MCF 10A,10233-101-4,Alpelisib,3.1623,625,4803,8893,0.7028,1,G10,3
50583-2,MCF 10A,10233-101-4,Alpelisib,3.1623,625,4807,8893,0.7032,1,K12,3
50583-2,MCF 10A,10233-101-4,Alpelisib,5.6234,625,3570,8893,0.5759,1,H16,3
50583-2,MCF 10A,10233-101-4,Alpelisib,5.6234,625,4044,8893,0.6280,1,J14,3
50583-2,MCF 10A,10233-101-4,Alpelisib,10,625,2620,8893,0.4536,1,C05,3
50583-2,MCF 10A,10233-101-4,Alpelisib,10,625,2276,8893,0.4011,1,C20,3
50583-2,MCF 10A,10233-101-4,Alpelisib,10,625,1792,8893,0.3163,1,F22,3
50583-2,MCF 10A,10233-101-4,Alpelisib,10,625,2206,8893,0.3897,1,H04,3
50583-2,MCF 10A,10233-101-4,Alpelisib,10,625,2723,8893,0.4683,1,I04,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.0010833,625,10203,8893,1.0731,1,D09,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.0010833,625,7787,8893,0.9318,1,K18,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.0033333,625,7175,8893,0.8910,1,L18,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.0033333,625,8327,8893,0.9660,1,M15,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.01,625,7921,8893,0.9405,1,E09,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.01,625,9062,8893,1.0099,1,J07,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.018333,625,5741,8893,0.7840,1,C22,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.018333,625,7071,8893,0.8838,1,G16,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.031667,625,7821,8893,0.9340,1,I15,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.031667,625,7220,8893,0.8941,1,M03,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.056667,625,5487,8893,0.7631,1,D14,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.056667,625,5164,8893,0.7353,1,E11,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.1,625,3960,8893,0.6191,1,D10,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.1,625,4405,8893,0.6648,1,M06,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.17783,625,1581,8893,0.2739,1,E22,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.17783,625,2794,8893,0.4782,1,G15,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.31623,625,2361,8893,0.4146,1,G09,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.31623,625,1940,8893,0.3439,1,H12,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.31623,625,2050,8893,0.3634,1,L08,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.56234,625,952,8893,0.1159,1,J22,3
50583-2,MCF 10A,10020-101-5,Dasatinib,0.56234,625,1128,8893,0.1664,1,L15,3
50583-2,MCF 10A,10020-101-5,Dasatinib,1,625,1838,8893,0.3250,1,E05,3
50583-2,MCF 10A,10020-101-5,Dasatinib,1,625,1608,8893,0.2796,1,G04,3
50583-2,MCF 10A,10020-101-5,Dasatinib,1.7783,625,882,8893,0.0939,1,H17,3
50583-2,MCF 10A,10020-101-5,Dasatinib,1.7783,625,689,8893,0.0255,1,L17,3
50583-2,MCF 10A,10020-101-5,Dasatinib,3.1623,625,689,8893,0.0255,1,C21,3
50583-2,MCF 10A,10020-101-5,Dasatinib,3.1623,625,669,8893,0.0177,1,N12,3
50583-2,MCF 10A,10020-101-5,Dasatinib,10,625,440,8893,-0.0878,1,E13,3
50583-2,MCF 10A,10020-101-5,Dasatinib,10,625,211,8893,-0.2471,1,K20,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.0010833,625,9962,8893,1.0602,1,I10,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.0010833,625,8251,8893,0.9613,1,N17,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.0033333,625,9088,8893,1.0114,1,C08,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.0033333,625,9684,8893,1.0450,1,N04,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.01,625,8931,8893,1.0022,1,E03,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.01,625,8627,8893,0.9842,1,J05,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.018333,625,9190,8893,1.0172,1,C09,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.018333,625,8914,8893,1.0012,1,M12,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.031667,625,7917,8893,0.9402,1,C06,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.031667,625,7914,8893,0.9400,1,K10,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.056667,625,7008,8893,0.8794,1,J16,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.056667,625,6054,8893,0.8089,1,K21,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.1,625,5781,8893,0.7873,1,H13,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.1,625,6314,8893,0.8289,1,J10,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.17783,625,4872,8893,0.7092,1,J04,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.17783,625,4438,8893,0.6680,1,N19,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.31623,625,3319,8893,0.5462,1,E08,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.31623,625,2635,8893,0.4557,1,E17,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.31623,625,3259,8893,0.5388,1,J21,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.56234,625,1543,8893,0.2659,1,D03,3
50583-2,MCF 10A,10250-101-3,Etoposide,0.56234,625,1710,8893,0.3003,1,D05,3
50583-2,MCF 10A,10250-101-3,Etoposide,1,625,815,8893,0.0715,1,F03,3
50583-2,MCF 10A,10250-101-3,Etoposide,1,625,798,8893,0.0656,1,L21,3
50583-2,MCF 10A,10250-101-3,Etoposide,1.7783,625,615,8893,-0.0044,1,J12,3
50583-2,MCF 10A,10250-101-3,Etoposide,1.7783,625,659,8893,0.0137,1,M10,3
50583-2,MCF 10A,10250-101-3,Etoposide,3.1623,625,651,8893,0.0105,1,D17,3
50583-2,MCF 10A,10250-101-3,Etoposide,3.1623,625,669,8893,0.0177,1,G08,3
50583-2,MCF 10A,10250-101-3,Etoposide,10,625,534,8893,-0.0405,1,J18,3
50583-2,MCF 10A,10250-101-3,Etoposide,10,625,571,8893,-0.0236,1,J20,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.00043333,625,9730,8893,1.0475,1,I14,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.00043333,625,9185,8893,1.0169,1,L07,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.0013333,625,9115,8893,1.0129,1,J13,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.0013333,625,8546,8893,0.9793,1,M19,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.0033333,625,9558,8893,1.0380,1,J06,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.0033333,625,8772,8893,0.9929,1,N09,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.0053333,625,7893,8893,0.9387,1,E21,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.0053333,625,7883,8893,0.9380,1,G18,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.01,625,8278,8893,0.9629,1,F04,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.01,625,7741,8893,0.9288,1,F13,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.018,625,7725,8893,0.9278,1,K03,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.018,625,8100,8893,0.9518,1,N03,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.031623,625,6910,8893,0.8725,1,I06,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.031623,625,6342,8893,0.8310,1,M17,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.056234,625,4657,8893,0.6891,1,I13,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.056234,625,4580,8893,0.6818,1,K13,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.1,625,2622,8893,0.4539,1,D18,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.1,625,2013,8893,0.3569,1,F14,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.1,625,2658,8893,0.4590,1,N05,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.17783,625,2014,8893,0.3571,1,N06,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.17783,625,1246,8893,0.1971,1,N20,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.31623,625,845,8893,0.0817,1,H15,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.31623,625,779,8893,0.0590,1,I20,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.56234,625,757,8893,0.0511,1,L11,3
50583-2,MCF 10A,10018-101-5,Neratinib,0.56234,625,742,8893,0.0456,1,L13,3
50583-2,MCF 10A,10018-101-5,Neratinib,1,625,580,8893,-0.0196,1,E14,3
50583-2,MCF 10A,10018-101-5,Neratinib,1,625,658,8893,0.0133,1,H08,3
50583-2,MCF 10A,10018-101-5,Neratinib,3.1623,625,549,8893,-0.0335,1,D13,3
50583-2,MCF 10A,10018-101-5,Neratinib,3.1623,625,466,8893,-0.0740,1,L09,3
50583-2,MCF 10A,10102-101-7,Taxol,4.3333e-05,625,8017,8893,0.9466,1,E18,3
50583-2,MCF 10A,10102-101-7,Taxol,4.3333e-05,625,10040,8893,1.0644,1,I16,3
50583-2,MCF 10A,10102-101-7,Taxol,0.00013333,625,9293,8893,1.0231,1,H07,3
50583-2,MCF 10A,10102-101-7,Taxol,0.00013333,625,9884,8893,1.0559,1,I09,3
50583-2,MCF 10A,10102-101-7,Taxol,0.0002,625,9662,8893,1.0438,1,E06,3
50583-2,MCF 10A,10102-101-7,Taxol,0.0002,625,8245,8893,0.9609,1,N18,3
50583-2,MCF 10A,10102-101-7,Taxol,0.00033333,625,9357,8893,1.0267,1,F07,3
50583-2,MCF 10A,10102-101-7,Taxol,0.00033333,625,8803,8893,0.9947,1,M05,3
50583-2,MCF 10A,10102-101-7,Taxol,0.00053333,625,8493,8893,0.9761,1,F12,3
50583-2,MCF 10A,10102-101-7,Taxol,0.00053333,625,8835,8893,0.9966,1,G07,3
50583-2,MCF 10A,10102-101-7,Taxol,0.001,625,6935,8893,0.8743,1,C18,3
50583-2,MCF 10A,10102-101-7,Taxol,0.001,625,6164,8893,0.8174,1,D19,3
50583-2,MCF 10A,10102-101-7,Taxol,0.0018,625,4344,8893,0.6587,1,I22,3
50583-2,MCF 10A,10102-101-7,Taxol,0.0018,625,4027,8893,0.6262,1,L06,3
50583-2,MCF 10A,10102-101-7,Taxol,0.0031623,625,1579,8893,0.2735,1,F15,3
50583-2,MCF 10A,10102-101-7,Taxol,0.0031623,625,1747,8893,0.3076,1,G13,3
50583-2,MCF 10A,10102-101-7,Taxol,0.0031623,625,1230,8893,0.1931,1,M22,3
50583-2,MCF 10A,10102-101-7,Taxol,0.0056234,625,1036,8893,0.1408,1,C16,3
50583-2,MCF 10A,10102-101-7,Taxol,0.0056234,625,1075,8893,0.1519,1,K11,3
50583-2,MCF 10A,10102-101-7,Taxol,0.01,625,583,8893,-0.0182,1,C13,3
50583-2,MCF 10A,10102-101-7,Taxol,0.01,625,506,8893,-0.0539,1,F05,3
50583-2,MCF 10A,10102-101-7,Taxol,0.017783,625,254,8893,-0.2097,1,D04,3
50583-2,MCF 10A,10102-101-7,Taxol,0.017783,625,300,8893,-0.1746,1,G20,3
50583-2,MCF 10A,10102-101-7,Taxol,0.031623,625,221,8893,-0.2379,1,G05,3
50583-2,MCF 10A,10102-101-7,Taxol,0.031623,625,242,8893,-0.2197,1,M08,3
50583-2,MCF 10A,10102-101-7,Taxol,0.1,625,156,8893,-0.3042,1,C04,3
50583-2,MCF 10A,10102-101-7,Taxol,0.1,625,167,8893,-0.2917,1,D20,3
50583-2,MCF 10A,10102-101-7,Taxol,0.31623,625,176,8893,-0.2819,1,H14,3
50583-2,MCF 10A,10102-101-7,Taxol,0.31623,625,137,8893,-0.3274,1,M21,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.0010833,625,7146,8893,0.8890,1,H22,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.0010833,625,6863,8893,0.8692,1,M20,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.0033333,625,8062,8893,0.9494,1,G11,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.0033333,625,7624,8893,0.9212,1,K19,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.01,625,9554,8893,1.0378,1,M11,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.01,625,8745,8893,0.9913,1,N14,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.031667,625,8737,8893,0.9908,1,C14,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.031667,625,8601,8893,0.9826,1,F08,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.056667,625,7463,8893,0.9105,1,G19,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.056667,625,9510,8893,1.0353,1,I05,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.1,625,8601,8893,0.9826,1,D15,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.1,625,7832,8893,0.9347,1,L10,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.17783,625,9753,8893,1.0488,1,J09,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.17783,625,8515,8893,0.9774,1,N16,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.31623,625,3567,8893,0.5755,1,H20,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.31623,625,4340,8893,0.6583,1,N15,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.56234,625,3635,8893,0.5833,1,K14,3
50583-2,MCF 10A,10071-101-2,Palbociclib,0.56234,625,3863,8893,0.6087,1,N07,3
50583-2,MCF 10A,10071-101-2,Palbociclib,1,625,3054,8893,0.5129,1,F21,3
50583-2,MCF 10A,10071-101-2,Palbociclib,1,625,3743,8893,0.5955,1,I17,3
50583-2,MCF 10A,10071-101-2,Palbociclib,1,625,3812,8893,0.6031,1,I18,3
50583-2,MCF 10A,10071-101-2,Palbociclib,1.7783,625,2942,8893,0.4982,1,F11,3
50583-2,MCF 10A,10071-101-2,Palbociclib,1.7783,625,3370,8893,0.5523,1,J08,3
50583-2,MCF 10A,10071-101-2,Palbociclib,3.1623,625,2825,8893,0.4824,1,E10,3
50583-2,MCF 10A,10071-101-2,Palbociclib,3.1623,625,2568,8893,0.4460,1,M09,3
50583-2,MCF 10A,10071-101-2,Palbociclib,5.6234,625,2091,8893,0.3704,1,C10,3
50583-2,MCF 10A,10071-101-2,Palbociclib,5.6234,625,2550,8893,0.4433,1,I08,3
50583-2,MCF 10A,10071-101-2,Palbociclib,10,625,1502,8893,0.2570,1,K15,3
50583-2,MCF 10A,10071-101-2,Palbociclib,10,625,1471,8893,0.2502,1,L16,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.00021667,625,8063,8893,0.9495,1,G22,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.00021667,625,8529,8893,0.9783,1,J19,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.00021667,625,9272,8893,1.0219,1,N10,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.00021667,625,7371,8893,0.9043,1,N21,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.00033333,625,9333,8893,1.0254,1,I12,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.00033333,625,8048,8893,0.9485,1,K07,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.00066667,625,6463,8893,0.8401,1,C19,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.00066667,625,6296,8893,0.8275,1,D12,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.001,625,6178,8893,0.8185,1,H11,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.001,625,7247,8893,0.8959,1,M13,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.0016667,625,4449,8893,0.6691,1,C03,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.0016667,625,5788,8893,0.7878,1,N08,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.003,625,2357,8893,0.4140,1,E20,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.003,625,3098,8893,0.5186,1,H05,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.003,625,2775,8893,0.4755,1,I21,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.0056667,625,2167,8893,0.3833,1,I11,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.0056667,625,1965,8893,0.3484,1,N13,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.01,625,1364,8893,0.2258,1,H06,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.01,625,1413,8893,0.2371,1,M14,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.017783,625,1043,8893,0.1428,1,D08,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.017783,625,603,8893,-0.0096,1,N22,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.031623,625,937,8893,0.1113,1,D07,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.031623,625,464,8893,-0.0751,1,L22,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.1,625,1008,8893,0.1327,1,L03,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.1,625,1070,8893,0.1505,1,L05,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.31623,625,886,8893,0.0951,1,D06,3
50583-2,MCF 10A,10142-101-4,Trametinib,0.31623,625,886,8893,0.0951,1,H10,3
50583-2,MCF 10A,10142-101-4,Trametinib,1,625,970,8893,0.1214,1,E15,3
50583-2,MCF 10A,10142-101-4,Trametinib,1,625,921,8893,0.1063,1,K06,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.0033333,625,8334,8893,0.9664,1,C12,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.0033333,625,9097,8893,1.0119,1,H03,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.01,625,9850,8893,1.0541,1,J11,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.01,625,9178,8893,1.0165,1,J15,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.031667,625,8502,8893,0.9767,1,E16,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.031667,625,8892,8893,0.9999,1,L04,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.1,625,7459,8893,0.9102,1,G06,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.1,625,7228,8893,0.8946,1,M18,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.17783,625,7016,8893,0.8799,1,E12,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.17783,625,6212,8893,0.8211,1,F19,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.31623,625,6403,8893,0.8356,1,H21,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.31623,625,6197,8893,0.8200,1,K08,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.56234,625,5067,8893,0.7268,1,L12,3
50583-2,MCF 10A,10282-101-4,Vorinostat,0.56234,625,4601,8893,0.6838,1,L20,3
50583-2,MCF 10A,10282-101-4,Vorinostat,1,625,2872,8893,0.4888,1,F20,3
50583-2,MCF 10A,10282-101-4,Vorinostat,1,625,2971,8893,0.5021,1,G21,3
50583-2,MCF 10A,10282-101-4,Vorinostat,1.7783,625,1699,8893,0.2981,1,D16,3
50583-2,MCF 10A,10282-101-4,Vorinostat,1.7783,625,1761,8893,0.3103,1,G03,3
50583-2,MCF 10A,10282-101-4,Vorinostat,3.1623,625,856,8893,0.0853,1,C15,3
50583-2,MCF 10A,10282-101-4,Vorinostat,3.1623,625,733,8893,0.0423,1,K17,3
50583-2,MCF 10A,10282-101-4,Vorinostat,3.1623,625,682,8893,0.0228,1,L19,3
50583-2,MCF 10A,10282-101-4,Vorinostat,5.6234,625,578,8893,-0.0204,1,C07,3
50583-2,MCF 10A,10282-101-4,Vorinostat,5.6234,625,607,8893,-0.0078,1,E07,3
